Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,2.6878123257815256e-9
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,8.426083127944863e8
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,2.028687079895037e8
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,2.8872092679432e9
NENGREST,NaturalGas_CCS100_Moderate,1,1,-5.306611024936339e-8
NENGREST,NENGREST_nuclear_1,1,1,0.0
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,4.316468674948603e7
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.4164568672812095e9
NENGREST,Liion_Moderate,1,1,1.0612150057160476e9
NENGREST,TEGS,1,1,4.114732581950137e7
