Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.908765021988565,-20.602589685863336
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.908765021988565,-30.903884528795
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.908765021988565,-18.565737091684273
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.908765021988565,-27.848605637526404
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.908765021988565,-41.7729084562896
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.90876502198854,-20.60258968586335
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.90876502198854,-30.90388452879502
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.90876502198854,-18.565737091684277
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.90876502198854,-27.84860563752641
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.90876502198854,-41.77290845628961
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.25515331117674,-0.6431047656858435
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.255153311176741,-0.9646571485287652
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.255153311176742,-1.4469857227931475
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.255153311176742,-2.170478584189721
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.255153311176742,-3.255717876284581
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.255153311176741,-4.883576814426871
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.882729966765113,-7.325365221640308
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.869913965804987,-10.98804783246046
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.32701201759087,-16.48207174869069
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.4905180263863,-24.72310762303603
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.4905180263863,-24.72310762303603
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.4905180263863,-37.084661434554036
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.4905180263863,-22.26541649655312
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.4905180263863,-33.39812474482967
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.4905180263863,-50.0971871172445
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.4905180263863,-24.72310762303603
