Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,7.963974978648711e6,0.0,0.0,0.0,0.0,7.963974978648711e6
t1,0.0,0.0,0.0,4375.062141449417,0.0,0.0,0.0,0.0,4375.062141449417
t2,0.0,0.0,0.0,3991.57385637269,0.0,0.0,0.0,0.0,3991.57385637269
t3,0.0,0.0,0.0,4207.896659138475,0.0,0.0,0.0,0.0,4207.896659138475
t4,0.0,0.0,0.0,3171.702277781269,0.0,0.0,0.0,0.0,3171.702277781269
t5,0.0,0.0,0.0,3458.65290393984,0.0,0.0,0.0,0.0,3458.65290393984
t6,0.0,0.0,0.0,2565.159234886209,0.0,0.0,0.0,0.0,2565.159234886209
t7,0.0,0.0,0.0,2809.3596127833703,0.0,0.0,0.0,0.0,2809.3596127833703
t8,0.0,0.0,0.0,3120.4030478923796,0.0,0.0,0.0,0.0,3120.4030478923796
t9,0.0,0.0,0.0,2262.329701266273,0.0,0.0,0.0,0.0,2262.329701266273
t10,0.0,0.0,0.0,1395.5915040276925,0.0,0.0,0.0,0.0,1395.5915040276925
t11,0.0,0.0,0.0,593.4187679523197,0.0,0.0,0.0,0.0,593.4187679523197
t12,0.0,0.0,0.0,257.2345688989849,0.0,0.0,0.0,0.0,257.2345688989849
t13,0.0,0.0,0.0,16.927454392745958,0.0,0.0,0.0,0.0,16.927454392745958
t14,0.0,0.0,0.0,6.649684680023767e-9,0.0,0.0,0.0,0.0,6.649684680023767e-9
t15,0.0,0.0,0.0,522.3332065193179,0.0,0.0,0.0,0.0,522.3332065193179
t16,0.0,0.0,0.0,1461.8244910050155,0.0,0.0,0.0,0.0,1461.8244910050155
t17,0.0,0.0,0.0,1343.9199339041613,0.0,0.0,0.0,0.0,1343.9199339041613
t18,0.0,0.0,0.0,648.6550438276635,0.0,0.0,0.0,0.0,648.6550438276635
t19,0.0,0.0,0.0,68.4530945458742,0.0,0.0,0.0,0.0,68.4530945458742
t20,0.0,0.0,0.0,7.052899830401278e-9,0.0,0.0,0.0,0.0,7.052899830401278e-9
t21,0.0,0.0,0.0,7.245101915845618e-9,0.0,0.0,0.0,0.0,7.245101915845618e-9
t22,0.0,0.0,0.0,7.0889454327723505e-9,0.0,0.0,0.0,0.0,7.0889454327723505e-9
t23,0.0,0.0,0.0,6.855461699124897e-9,0.0,0.0,0.0,0.0,6.855461699124897e-9
t24,0.0,0.0,0.0,7.076423042055215e-9,0.0,0.0,0.0,0.0,7.076423042055215e-9
t25,0.0,0.0,0.0,7.1665705955888635e-9,0.0,0.0,0.0,0.0,7.1665705955888635e-9
t26,0.0,0.0,0.0,7.200799922543127e-9,0.0,0.0,0.0,0.0,7.200799922543127e-9
t27,0.0,0.0,0.0,7.201797683847992e-9,0.0,0.0,0.0,0.0,7.201797683847992e-9
t28,0.0,0.0,0.0,305.70103708871864,0.0,0.0,0.0,0.0,305.70103708871864
t29,0.0,0.0,0.0,1035.2091819859959,0.0,0.0,0.0,0.0,1035.2091819859959
t30,0.0,0.0,0.0,1217.4230915729872,0.0,0.0,0.0,0.0,1217.4230915729872
t31,0.0,0.0,0.0,994.7252064755668,0.0,0.0,0.0,0.0,994.7252064755668
t32,0.0,0.0,0.0,1233.2038574003734,0.0,0.0,0.0,0.0,1233.2038574003734
t33,0.0,0.0,0.0,1261.4671250800855,0.0,0.0,0.0,0.0,1261.4671250800855
t34,0.0,0.0,0.0,1029.5969760285955,0.0,0.0,0.0,0.0,1029.5969760285955
t35,0.0,0.0,0.0,748.9166169443486,0.0,0.0,0.0,0.0,748.9166169443486
t36,0.0,0.0,0.0,564.7953201386712,0.0,0.0,0.0,0.0,564.7953201386712
t37,0.0,0.0,0.0,593.7301093465895,0.0,0.0,0.0,0.0,593.7301093465895
t38,0.0,0.0,0.0,549.4658761447026,0.0,0.0,0.0,0.0,549.4658761447026
t39,0.0,0.0,0.0,721.802901218025,0.0,0.0,0.0,0.0,721.802901218025
t40,0.0,0.0,0.0,1060.8319993200562,0.0,0.0,0.0,0.0,1060.8319993200562
t41,0.0,0.0,0.0,1953.1423028726992,0.0,0.0,0.0,0.0,1953.1423028726992
t42,0.0,0.0,0.0,3350.749074040931,0.0,0.0,0.0,0.0,3350.749074040931
t43,0.0,0.0,0.0,3019.024918484268,0.0,0.0,0.0,0.0,3019.024918484268
t44,0.0,0.0,0.0,2754.924746011895,0.0,0.0,0.0,0.0,2754.924746011895
t45,0.0,0.0,0.0,978.6703197435869,0.0,0.0,0.0,0.0,978.6703197435869
t46,0.0,0.0,0.0,959.5449906663795,0.0,0.0,0.0,0.0,959.5449906663795
t47,0.0,0.0,0.0,844.6702201113304,0.0,0.0,0.0,0.0,844.6702201113304
t48,0.0,0.0,0.0,982.7929919491261,0.0,0.0,0.0,0.0,982.7929919491261
t49,0.0,0.0,0.0,1127.7096427116098,0.0,0.0,0.0,0.0,1127.7096427116098
t50,0.0,0.0,0.0,1132.985866243801,0.0,0.0,0.0,0.0,1132.985866243801
t51,0.0,0.0,0.0,1211.0721496422905,0.0,0.0,0.0,0.0,1211.0721496422905
t52,0.0,0.0,0.0,1322.5648847400273,0.0,0.0,0.0,0.0,1322.5648847400273
t53,0.0,0.0,0.0,1522.631885565879,0.0,0.0,0.0,0.0,1522.631885565879
t54,0.0,0.0,0.0,916.7413614603474,0.0,0.0,0.0,0.0,916.7413614603474
t55,0.0,0.0,0.0,728.5608060995596,0.0,0.0,0.0,0.0,728.5608060995596
t56,0.0,0.0,0.0,4.206863862608545e-11,0.0,0.0,0.0,0.0,4.206863862608545e-11
t57,0.0,0.0,0.0,5.710403750166758e-11,0.0,0.0,0.0,0.0,5.710403750166758e-11
t58,0.0,0.0,0.0,5.978370039605482e-11,0.0,0.0,0.0,0.0,5.978370039605482e-11
t59,0.0,0.0,0.0,6.255829411541243e-11,0.0,0.0,0.0,0.0,6.255829411541243e-11
t60,0.0,0.0,0.0,6.321932966888811e-11,0.0,0.0,0.0,0.0,6.321932966888811e-11
t61,0.0,0.0,0.0,5.945969645008164e-11,0.0,0.0,0.0,0.0,5.945969645008164e-11
t62,0.0,0.0,0.0,5.295953994476937e-11,0.0,0.0,0.0,0.0,5.295953994476937e-11
t63,0.0,0.0,0.0,5.2807503917981065e-11,0.0,0.0,0.0,0.0,5.2807503917981065e-11
t64,0.0,0.0,0.0,5.262050381167507e-11,0.0,0.0,0.0,0.0,5.262050381167507e-11
