Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,170.53731764416992,0.0,0.0,0.0,0.0,1.1177109870283181e-10,0.0,3.3104681345349286e-9,170.53731764759218
t1,1.0803828850119679,0.0,0.0,0.0,0.0,4.629995416255125e-15,0.0,1.5497051767917499e-12,1.0803828850135222
t2,4.06960099552012e-14,0.0,0.0,0.0,0.0,4.232909823319004e-15,0.0,1.0650745874666848e-12,1.110003507245205e-12
t3,2.6534370267850763e-14,0.0,0.0,0.0,0.0,4.007828524646132e-15,0.0,8.783872490152082e-13,9.089294478077051e-13
t4,2.1375633272131217e-14,0.0,0.0,0.0,0.0,3.858895650224823e-15,0.0,7.689308271099698e-13,7.941653560323259e-13
t5,1.8210194538597656e-14,0.0,0.0,0.0,0.0,3.7618341852015554e-15,0.0,6.970717128270584e-13,7.190437415508576e-13
t6,1.7034274960788108e-14,0.0,0.0,0.0,0.0,3.732624092165164e-15,0.0,6.432862310005847e-13,6.640531300535379e-13
t7,1.6510504850418064e-14,0.0,0.0,0.0,0.0,3.7163758011715135e-15,0.0,6.018846138904422e-13,6.221114945420318e-13
t8,1.650713484360545e-14,0.0,0.0,0.0,0.0,3.712404232133454e-15,0.0,5.666063496241676e-13,5.868258886999065e-13
t9,1.6279574120474934e-14,0.0,0.0,0.0,0.0,3.716610910843843e-15,0.0,5.37475147843647e-13,5.574713328749658e-13
t10,1.6629298872995194e-14,0.0,0.0,0.0,0.0,3.7176016585566386e-15,0.0,5.125107325549194e-13,5.328576330864713e-13
t11,1.8580104072646127e-14,0.0,0.0,0.0,0.0,3.7484271425554666e-15,0.0,4.929580245656401e-13,5.152865557808417e-13
t12,1.9598036386139625e-14,0.0,0.0,0.0,0.0,3.7450608555672005e-15,0.0,4.745780046833341e-13,4.979211019250409e-13
t13,2.076703825160105e-14,0.0,0.0,0.0,0.0,3.745581920857142e-15,0.0,4.579258433028039e-13,4.824384634752621e-13
t14,2.0590957022694495e-14,0.0,0.0,0.0,0.0,3.7350539342601304e-15,0.0,4.434996087071532e-13,4.678256196641078e-13
t15,1.9558948805547327e-14,0.0,0.0,0.0,0.0,3.751499897295022e-15,0.0,4.3517599881832835e-13,4.584864475211707e-13
t16,1.962644434951102e-14,0.0,0.0,0.0,0.0,3.744653388121692e-15,0.0,4.2262792490748603e-13,4.4599902264511874e-13
t17,1.9104238789138984e-14,0.0,0.0,0.0,0.0,3.742089942694778e-15,0.0,4.110461545080824e-13,4.3389248323991615e-13
t18,1.9381024707553738e-14,0.0,0.0,0.0,0.0,3.732397707574145e-15,0.0,4.0054107823442124e-13,4.236545006495491e-13
t19,1.9335850058367754e-14,0.0,0.0,0.0,0.0,3.726390498741322e-15,0.0,3.909690225535141e-13,4.140312631106232e-13
t20,1.8603159551136406e-14,0.0,0.0,0.0,0.0,3.731184259172502e-15,0.0,3.8226403489411444e-13,4.0459837870442334e-13
t21,1.7333489889365606e-14,0.0,0.0,0.0,0.0,3.743179002249939e-15,0.0,3.764050542713349e-13,3.9748172316295043e-13
t22,2.0220666693110667e-14,0.0,0.0,0.0,0.0,3.763520404954739e-15,0.0,3.707750398287555e-13,3.947592269268209e-13
t23,2.561535273546305e-14,0.0,0.0,0.0,0.0,3.745205434429924e-15,0.0,3.6534183540158575e-13,3.9470239357147873e-13
t24,2.4175508471654488e-14,0.0,0.0,0.0,0.0,3.717901701018077e-15,0.0,3.5990629906153786e-13,3.877997092342104e-13
t25,2.07416716573659e-14,0.0,0.0,0.0,0.0,3.722156246871558e-15,0.0,3.5596536260191396e-13,3.804291905061514e-13
