BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.2349893285422045e8,6.740708421928267e6,-7.963974978648711e6,0.0,0.0,0.0,4.985391289973586e-10,0.0,0.0,-1.2227566629749997e8
t1,19443.0671414494,2.046690699088332e-11,-4375.062141449417,0.0,0.0,0.0,5.3845754150605903e-14,0.0,0.0,-15068.005000000001
t2,18389.81785636647,6.218792212218623e-9,-3991.57385637269,0.0,0.0,0.0,5.4307666078238595e-14,0.0,0.0,-14398.244
t3,17980.68865913271,5.761286774533253e-9,-4207.896659138475,0.0,0.0,0.0,5.480873832828883e-14,0.0,0.0,-13772.792
t4,16278.15527777542,5.844793369003313e-9,-3171.702277781269,0.0,0.0,0.0,5.531637933903986e-14,0.0,0.0,-13106.453
t5,15975.819903934214,5.621567386279621e-9,-3458.65290393984,0.0,0.0,0.0,5.5827597692676216e-14,0.0,0.0,-12517.167
t6,14506.620234880425,5.7809462740712015e-9,-2565.159234886209,0.0,0.0,0.0,5.620621965320879e-14,0.0,0.0,-11941.461
t7,14315.276612777587,5.780298793384751e-9,-2809.3596127833703,0.0,0.0,0.0,5.664341118743562e-14,0.0,0.0,-11505.917
t8,14363.904047886548,5.829212103969582e-9,-3120.4030478923796,0.0,0.0,0.0,5.714279130347813e-14,0.0,0.0,-11243.501
t9,13428.42070126023,6.044427236230645e-9,-2262.329701266273,0.0,0.0,0.0,5.744260015540786e-14,0.0,0.0,-11166.091
t10,12676.624504021824,5.867235859134574e-9,-1395.5915040276925,0.0,0.0,0.0,5.782061686280036e-14,0.0,0.0,-11281.033
t11,12237.550767945257,7.065173544734601e-9,-593.4187679523197,0.0,0.0,0.0,5.769583827961699e-14,0.0,0.0,-11644.132
t12,12418.706568891716,7.265315661506881e-9,-257.2345688989849,0.0,0.0,0.0,5.70878459505067e-14,0.0,0.0,-12161.472
t13,12601.970454384806,7.928286464309443e-9,-16.927454392745958,0.0,0.0,0.0,5.688650129888699e-14,0.0,0.0,-12585.043
t14,12890.432081603394,307.592918403254,-6.649684680023767e-9,0.0,0.0,0.0,5.668610362719426e-14,0.0,0.0,-13198.025
t15,14273.766206512173,7.144994949012174e-9,-522.3332065193179,0.0,0.0,0.0,5.609760744697171e-14,0.0,0.0,-13751.433
t16,15867.082490998357,6.6614777366164776e-9,-1461.8244910050155,0.0,0.0,0.0,5.558902276617292e-14,0.0,0.0,-14405.258
t17,15926.113933897193,6.968526982213968e-9,-1343.9199339041613,0.0,0.0,0.0,5.550929978808024e-14,0.0,0.0,-14582.194000000001
t18,15042.912043820364,7.294514556312735e-9,-648.6550438276635,0.0,0.0,0.0,5.573836168994399e-14,0.0,0.0,-14394.256999999998
t19,14216.541094537904,7.97702029517048e-9,-68.4530945458742,0.0,0.0,0.0,5.601546778510998e-14,0.0,0.0,-14148.088
t20,12288.938385722226,1661.549614284824,-7.052899830401278e-9,0.0,0.0,0.0,5.595907201791571e-14,0.0,0.0,-13950.488
t21,11573.935709886402,2601.5062901208403,-7.245101915845618e-9,0.0,0.0,0.0,5.5690894452307893e-14,0.0,0.0,-14175.442
t22,12066.64393737111,3084.7010626359815,-7.0889454327723505e-9,0.0,0.0,0.0,5.5382388810438143e-14,0.0,0.0,-15151.344999999998
t23,11178.533128845556,4629.588871161298,-6.855461699124897e-9,0.0,0.0,0.0,5.350035882301409e-14,0.0,0.0,-15808.122
t24,11626.276932822431,3868.957067184647,-7.076423042055215e-9,0.0,0.0,0.0,5.395081094713627e-14,0.0,0.0,-15495.234000000002
t25,11477.692144673585,3485.218855333579,-7.1665705955888635e-9,0.0,0.0,0.0,5.4319976028294655e-14,0.0,0.0,-14962.910999999998
t26,12676.567139245482,1701.9028607617167,-7.200799922543127e-9,0.0,0.0,0.0,5.4763629234888605e-14,0.0,0.0,-14378.47
t27,13066.350871295872,617.0521287113298,-7.201797683847992e-9,0.0,0.0,0.0,5.5289787013244335e-14,0.0,0.0,-13683.403
t28,13163.063037081112,7.60181906024487e-9,-305.70103708871864,0.0,0.0,0.0,5.597669430457557e-14,0.0,0.0,-12857.362
t29,13090.28518197883,7.162621987692454e-9,-1035.2091819859959,0.0,0.0,0.0,5.648260793052593e-14,0.0,0.0,-12055.076
t30,12637.057091566045,6.942235329255142e-9,-1217.4230915729872,0.0,0.0,0.0,5.69416807380975e-14,0.0,0.0,-11419.634
t31,11965.429206468825,6.740245157219964e-9,-994.7252064755668,0.0,0.0,0.0,5.746880690071899e-14,0.0,0.0,-10970.704
t32,11962.802857393906,6.4690700374512366e-9,-1233.2038574003734,0.0,0.0,0.0,5.782810726017805e-14,0.0,0.0,-10729.599
t33,11878.443125073725,6.359741123058666e-9,-1261.4671250800855,0.0,0.0,0.0,5.808651854166198e-14,0.0,0.0,-10616.976
t34,11691.68897602219,6.408346402599046e-9,-1029.5969760285955,0.0,0.0,0.0,5.818415245151578e-14,0.0,0.0,-10662.092
t35,11682.537616937749,6.597064168662481e-9,-748.9166169443486,0.0,0.0,0.0,5.818797441013886e-14,0.0,0.0,-10933.621
t36,11994.54032013192,6.752948163857337e-9,-564.7953201386712,0.0,0.0,0.0,5.813688284778782e-14,0.0,0.0,-11429.745
t37,12602.706109340377,6.2143842522130815e-9,-593.7301093465895,0.0,0.0,0.0,5.803206379373823e-14,0.0,0.0,-12008.976
