Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_ccs,1,2.6298233289981144e6,3388.8650406720812,0.08858663268577847
solar_pv,1,2.229255426556368e7,18861.79732415547,0.13491885672597498
onshore_wind,1,6.046171353201751e7,19368.495288298716,0.35635303568810794
battery,1,6.740708421928267e6,7285.672135190131,0.0
offshore_wind,1,1.6390278261524024e6,465.3095722457743,0.4021057039926811
natural_gas,1,7.638956207730587e-7,1.308070804634723e-8,0.0
nuclear,1,0.0,0.0,0.0
fusion,1,3.6475813901488006e7,13088.734216569674,0.3181289823461769
