Region,Resource,Zone,Cluster,AnnualSum
NE,natural_gas_ccs,1,1,1.5993380058622196e9
NE,solar_pv,1,1,1.1541160883030999e9
NE,onshore_wind,1,1,1.9211710352045407e9
NE,battery,1,0,9.84707293810399e8
NE,offshore_wind,1,1,1.3502972824829656e8
NE,natural_gas,1,1,0.0031407419989782446
NE,nuclear,1,1,0.0
NE,fusion,1,1,6.075243544612252e9
