Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear
Zone,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,-4.792318210498099e-13,0.0,0.0,0.0
t2,0.0,0.0,0.0,-4.4824831111369747e-13,0.0,0.0,0.0
t3,0.0,0.0,0.0,-4.3444197286094637e-13,0.0,0.0,0.0
t4,0.0,0.0,0.0,-4.270147781346408e-13,0.0,0.0,0.0
t5,0.0,0.0,0.0,-4.2343844029875416e-13,0.0,0.0,0.0
t6,0.0,0.0,0.0,-4.1915236148442924e-13,0.0,0.0,0.0
t7,0.0,0.0,0.0,-4.2053577060589393e-13,0.0,0.0,0.0
t8,0.0,0.0,0.0,-4.2367228353204253e-13,0.0,0.0,0.0
t9,0.0,0.0,0.0,-4.289531414764998e-13,0.0,0.0,0.0
t10,0.0,0.0,0.0,-4.3720216411869904e-13,0.0,0.0,0.0
t11,0.0,0.0,0.0,-4.49816509883668e-13,0.0,0.0,0.0
t12,0.0,0.0,0.0,-4.65756380351351e-13,0.0,0.0,0.0
t13,0.0,0.0,0.0,-4.811311202788577e-13,0.0,0.0,0.0
t14,0.0,0.0,0.0,-4.943405774593739e-13,0.0,0.0,0.0
t15,0.0,0.0,0.0,-5.035635824233584e-13,0.0,0.0,0.0
t16,0.0,0.0,0.0,-5.105067034093477e-13,0.0,0.0,0.0
t17,0.0,0.0,0.0,-5.160483005134839e-13,0.0,0.0,0.0
t18,0.0,0.0,0.0,-5.207932018963799e-13,0.0,0.0,0.0
t19,0.0,0.0,0.0,-5.243350010543608e-13,0.0,0.0,0.0
t20,0.0,0.0,0.0,-5.264200430863712e-13,0.0,0.0,0.0
t21,0.0,0.0,0.0,-5.223896884468165e-13,0.0,0.0,0.0
t22,0.0,0.0,0.0,-5.2084011030612e-13,0.0,0.0,0.0
t23,0.0,0.0,0.0,-5.164593557813863e-13,0.0,0.0,0.0
t24,0.0,0.0,0.0,-5.086644155725524e-13,0.0,0.0,0.0
t25,0.0,0.0,0.0,-4.932496403472609e-13,0.0,0.0,0.0
t26,0.0,0.0,0.0,-4.492414653060769e-13,0.0,0.0,0.0
t27,0.0,0.0,0.0,-3.9083386332472903e-13,0.0,0.0,0.0
t28,0.0,0.0,0.0,-3.007767980281041e-13,0.0,0.0,0.0
t29,0.0,0.0,0.0,-2.1466828024123577e-13,0.0,0.0,0.0
t30,0.0,0.0,0.0,-1.7656920004830239e-13,0.0,0.0,0.0
t31,0.0,0.0,0.0,-1.3916398372742205e-13,0.0,0.0,0.0
t32,0.0,0.0,0.0,-1.2430847192450556e-13,0.0,0.0,0.0
t33,0.0,0.0,0.0,-1.1442139539092373e-13,0.0,0.0,0.0
t34,0.0,0.0,0.0,-1.076149997294779e-13,0.0,0.0,0.0
t35,0.0,0.0,0.0,-1.0248333125958544e-13,0.0,0.0,0.0
t36,0.0,0.0,0.0,-9.323178870214128e-14,0.0,0.0,0.0
t37,0.0,0.0,0.0,-8.916018756757527e-14,0.0,0.0,0.0
t38,0.0,0.0,0.0,-8.539539916223429e-14,0.0,0.0,0.0
t39,0.0,0.0,0.0,-8.227442045356216e-14,0.0,0.0,0.0
t40,0.0,0.0,0.0,-7.997482611023602e-14,0.0,0.0,0.0
t41,0.0,0.0,0.0,-7.50871145574725e-14,0.0,0.0,0.0
t42,0.0,0.0,0.0,-7.488394153599357e-14,0.0,0.0,0.0
t43,0.0,0.0,0.0,-7.573380095890672e-14,0.0,0.0,0.0
t44,0.0,0.0,0.0,-7.752394186191711e-14,0.0,0.0,0.0
t45,0.0,0.0,0.0,-8.019707309097317e-14,0.0,0.0,0.0
t46,0.0,0.0,0.0,-8.2223975433487e-14,0.0,0.0,0.0
t47,0.0,0.0,0.0,-8.721769528328972e-14,0.0,0.0,0.0
t48,0.0,0.0,0.0,-9.369528655742753e-14,0.0,0.0,0.0
t49,0.0,0.0,0.0,-1.0231238227913323e-13,0.0,0.0,0.0
t50,0.0,0.0,0.0,-1.1426136954698122e-13,0.0,0.0,0.0
t51,0.0,0.0,0.0,-1.3199366251274496e-13,0.0,0.0,0.0
t52,0.0,0.0,0.0,-1.6417447972739804e-13,0.0,0.0,0.0
t53,0.0,0.0,0.0,-2.419205844249183e-13,0.0,0.0,0.0
t54,0.0,0.0,0.0,-9.651526395382243e-12,0.0,0.0,0.0
t55,0.0,0.0,0.0,-299.5136633684946,0.0,0.0,0.0
t56,0.0,0.0,0.0,-300.80457796828046,0.0,0.0,0.0
t57,0.0,0.0,0.0,-301.69402035386656,0.0,0.0,0.0
t58,0.0,0.0,0.0,-301.69402035386696,0.0,0.0,0.0
t59,0.0,0.0,0.0,-301.6940203538671,0.0,0.0,0.0
t60,0.0,0.0,0.0,-301.69402035386713,0.0,0.0,0.0
t61,0.0,0.0,0.0,-301.69402035386713,0.0,0.0,0.0
t62,0.0,0.0,0.0,-301.69402035386713,0.0,0.0,0.0
t63,0.0,0.0,0.0,-301.69402035386713,0.0,0.0,0.0
t64,0.0,0.0,0.0,-301.69402035386713,0.0,0.0,0.0
t65,0.0,0.0,0.0,-301.69402035386713,0.0,0.0,0.0
t66,0.0,0.0,0.0,-301.6940203538671,0.0,0.0,0.0
t67,0.0,0.0,0.0,-301.6940203538671,0.0,0.0,0.0
t68,0.0,0.0,0.0,-301.6940203538671,0.0,0.0,0.0
t69,0.0,0.0,0.0,-301.6940203538671,0.0,0.0,0.0
t70,0.0,0.0,0.0,-301.6940203538671,0.0,0.0,0.0
