Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,2.26777876825801e7,0.0,0.0,0.0,2.26777876825801e7
t1,0.0,0.0,0.0,9135.043017381977,0.0,0.0,0.0,9135.043017381977
t2,0.0,0.0,0.0,8878.61017727556,0.0,0.0,0.0,8878.61017727556
t3,0.0,0.0,0.0,8860.893753065899,0.0,0.0,0.0,8860.893753065899
t4,0.0,0.0,0.0,8825.711469385062,0.0,0.0,0.0,8825.711469385062
t5,0.0,0.0,0.0,8838.892603445238,0.0,0.0,0.0,8838.892603445238
t6,0.0,0.0,0.0,8771.186796241394,0.0,0.0,0.0,8771.186796241394
t7,0.0,0.0,0.0,8792.703981548675,0.0,0.0,0.0,8792.703981548675
t8,0.0,0.0,0.0,8834.012670538134,0.0,0.0,0.0,8834.012670538134
t9,0.0,0.0,0.0,8837.234201076533,0.0,0.0,0.0,8837.234201076533
t10,0.0,0.0,0.0,7767.550180479259,0.0,0.0,0.0,7767.550180479259
t11,0.0,0.0,0.0,2458.9361254272344,0.0,0.0,0.0,2458.9361254272344
t12,0.0,0.0,0.0,1376.532525712639,0.0,0.0,0.0,1376.532525712639
t13,0.0,0.0,0.0,1223.9158491615196,0.0,0.0,0.0,1223.9158491615196
t14,0.0,0.0,0.0,965.4096947396937,0.0,0.0,0.0,965.4096947396937
t15,0.0,0.0,0.0,1353.5404741721609,0.0,0.0,0.0,1353.5404741721609
t16,0.0,0.0,0.0,2747.1514609039796,0.0,0.0,0.0,2747.1514609039796
t17,0.0,0.0,0.0,2586.552974122775,0.0,0.0,0.0,2586.552974122775
t18,0.0,0.0,0.0,1548.0426908508764,0.0,0.0,0.0,1548.0426908508764
t19,0.0,0.0,0.0,1194.5120940613367,0.0,0.0,0.0,1194.5120940613367
t20,0.0,0.0,0.0,734.1184674298462,0.0,0.0,0.0,734.1184674298462
t21,0.0,0.0,0.0,530.1585359389567,0.0,0.0,0.0,530.1585359389567
t22,0.0,0.0,0.0,623.237272960416,0.0,0.0,0.0,623.237272960416
t23,0.0,0.0,0.0,100.85782871753484,0.0,0.0,0.0,100.85782871753484
t24,0.0,0.0,0.0,357.681794732728,0.0,0.0,0.0,357.681794732728
t25,0.0,0.0,0.0,330.48980227949727,0.0,0.0,0.0,330.48980227949727
t26,0.0,0.0,0.0,715.3445147910942,0.0,0.0,0.0,715.3445147910942
t27,0.0,0.0,0.0,738.3148987684509,0.0,0.0,0.0,738.3148987684509
t28,0.0,0.0,0.0,989.2256923556179,0.0,0.0,0.0,989.2256923556179
t29,0.0,0.0,0.0,4082.370326232112,0.0,0.0,0.0,4082.370326232112
