Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear
Zone,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,8404.23957599143,0.0,0.0,0.0
t2,0.0,0.0,0.0,16271.95847469142,0.0,0.0,0.0
t3,0.0,0.0,0.0,24131.89763269611,0.0,0.0,0.0
t4,0.0,0.0,0.0,31960.642595501962,0.0,0.0,0.0
t5,0.0,0.0,0.0,39817.38467313263,0.0,0.0,0.0
t6,0.0,0.0,0.0,47591.485902116816,0.0,0.0,0.0
t7,0.0,0.0,0.0,55402.48791620087,0.0,0.0,0.0
t8,0.0,0.0,0.0,63276.03588796199,0.0,0.0,0.0
t9,0.0,0.0,0.0,71146.99860814394,0.0,0.0,0.0
t10,0.0,0.0,0.0,77824.06617780754,0.0,0.0,0.0
t11,0.0,0.0,0.0,78596.3730406247,0.0,0.0,0.0
t12,0.0,0.0,0.0,76799.00670115824,0.0,0.0,0.0
t13,0.0,0.0,0.0,73814.2603458894,0.0,0.0,0.0
t14,0.0,0.0,0.0,68696.2032242233,0.0,0.0,0.0
t15,0.0,0.0,0.0,66502.67678835928,0.0,0.0,0.0
t16,0.0,0.0,0.0,67492.09288027271,0.0,0.0,0.0
t17,0.0,0.0,0.0,68246.04480257792,0.0,0.0,0.0
t18,0.0,0.0,0.0,66908.0932178737,0.0,0.0,0.0
t19,0.0,0.0,0.0,63621.31218806736,0.0,0.0,0.0
t20,0.0,0.0,0.0,56891.75931990573,0.0,0.0,0.0
t21,0.0,0.0,0.0,48918.91732970458,0.0,0.0,0.0
t22,0.0,0.0,0.0,41740.82806866836,0.0,0.0,0.0
t23,0.0,0.0,0.0,31585.035757842084,0.0,0.0,0.0
t24,0.0,0.0,0.0,22723.829605236344,0.0,0.0,0.0
t25,0.0,0.0,0.0,13773.70511519105,0.0,0.0,0.0
t26,0.0,0.0,0.0,8534.486847887107,0.0,0.0,0.0
t27,0.0,0.0,0.0,4970.16944865144,0.0,0.0,0.0
t28,0.0,0.0,0.0,3788.3890431464947,0.0,0.0,0.0
t29,0.0,0.0,0.0,6686.043918546819,0.0,0.0,0.0
t30,0.0,0.0,0.0,10812.801571784945,0.0,0.0,0.0
t31,0.0,0.0,0.0,13235.527152577693,0.0,0.0,0.0
t32,0.0,0.0,0.0,17265.006903492023,0.0,0.0,0.0
t33,0.0,0.0,0.0,21755.139041054754,0.0,0.0,0.0
t34,0.0,0.0,0.0,25257.07466309523,0.0,0.0,0.0
t35,0.0,0.0,0.0,26915.16792282969,0.0,0.0,0.0
t36,0.0,0.0,0.0,26932.8954899497,0.0,0.0,0.0
t37,0.0,0.0,0.0,27174.94093404851,0.0,0.0,0.0
t38,0.0,0.0,0.0,28159.060945856785,0.0,0.0,0.0
t39,0.0,0.0,0.0,30424.709488164233,0.0,0.0,0.0
t40,0.0,0.0,0.0,33963.60992710719,0.0,0.0,0.0
t41,0.0,0.0,0.0,37873.98746375879,0.0,0.0,0.0
t42,0.0,0.0,0.0,42153.24095018778,0.0,0.0,0.0
t43,0.0,0.0,0.0,46524.10864171063,0.0,0.0,0.0
t44,0.0,0.0,0.0,51056.96577894828,0.0,0.0,0.0
t45,0.0,0.0,0.0,55119.085968957406,0.0,0.0,0.0
t46,0.0,0.0,0.0,59212.83840034608,0.0,0.0,0.0
t47,0.0,0.0,0.0,63345.130870944,0.0,0.0,0.0
t48,0.0,0.0,0.0,67699.99111452597,0.0,0.0,0.0
t49,0.0,0.0,0.0,72416.68409302071,0.0,0.0,0.0
t50,0.0,0.0,0.0,77244.96244168973,0.0,0.0,0.0
t51,0.0,0.0,0.0,81936.2204771718,0.0,0.0,0.0
t52,0.0,0.0,0.0,86230.28587914386,0.0,0.0,0.0
t53,0.0,0.0,0.0,89581.17882667923,0.0,0.0,0.0
t54,0.0,0.0,0.0,89589.65614026236,0.0,0.0,0.0
t55,0.0,0.0,0.0,89589.65614026072,0.0,0.0,0.0
t56,0.0,0.0,0.0,89589.65614026012,0.0,0.0,0.0
t57,0.0,0.0,0.0,89145.49281347182,0.0,0.0,0.0
t58,0.0,0.0,0.0,87541.72891351536,0.0,0.0,0.0
t59,0.0,0.0,0.0,84969.21709736763,0.0,0.0,0.0
t60,0.0,0.0,0.0,81978.01535299626,0.0,0.0,0.0
t61,0.0,0.0,0.0,78745.484725889,0.0,0.0,0.0
t62,0.0,0.0,0.0,75420.87257657139,0.0,0.0,0.0
t63,0.0,0.0,0.0,72963.34955072375,0.0,0.0,0.0
t64,0.0,0.0,0.0,70669.7913116231,0.0,0.0,0.0
t65,0.0,0.0,0.0,70230.81162443316,0.0,0.0,0.0
t66,0.0,0.0,0.0,70230.81162443277,0.0,0.0,0.0
t67,0.0,0.0,0.0,70230.81162443326,0.0,0.0,0.0
t68,0.0,0.0,0.0,70230.81162443288,0.0,0.0,0.0
t69,0.0,0.0,0.0,69826.24194847114,0.0,0.0,0.0
t70,0.0,0.0,0.0,67010.84416158238,0.0,0.0,0.0
t71,0.0,0.0,0.0,63295.30186779369,0.0,0.0,0.0
t72,0.0,0.0,0.0,62427.08614557001,0.0,0.0,0.0
