Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear
Zone,1,1,1,1,1,1,1
t1,1.1797619967986504e-13,0.0,0.0,0.0,0.0,1.751484391276047e-14,0.0
t2,1.0092750141781405e-13,0.0,0.0,0.0,0.0,1.7096532660752713e-14,0.0
t3,9.389514938393569e-14,0.0,0.0,0.0,0.0,1.6872290406796497e-14,0.0
t4,9.081575006520891e-14,0.0,0.0,0.0,0.0,1.676341941668473e-14,0.0
t5,8.959136218850127e-14,0.0,0.0,0.0,0.0,1.6723286285806532e-14,0.0
t6,8.899173243011289e-14,0.0,0.0,0.0,0.0,1.6710069756701096e-14,0.0
t7,8.907783595493105e-14,0.0,0.0,0.0,0.0,1.6703163997351932e-14,0.0
t8,8.943368402421096e-14,0.0,0.0,0.0,0.0,1.6701847987325355e-14,0.0
t9,8.997939242778596e-14,0.0,0.0,0.0,0.0,1.6700050469648098e-14,0.0
t10,9.051751170752793e-14,0.0,0.0,0.0,0.0,1.669813340220647e-14,0.0
t11,9.085912867720615e-14,0.0,0.0,0.0,0.0,1.6693403470191848e-14,0.0
t12,9.118178760330291e-14,0.0,0.0,0.0,0.0,1.6686557924679893e-14,0.0
t13,9.115688718363977e-14,0.0,0.0,0.0,0.0,1.668898851484138e-14,0.0
t14,9.071432741130358e-14,0.0,0.0,0.0,0.0,1.6694458673738503e-14,0.0
t15,9.05734075926113e-14,0.0,0.0,0.0,0.0,1.6691832130525734e-14,0.0
t16,9.054338619558997e-14,0.0,0.0,0.0,0.0,1.669127796875842e-14,0.0
t17,9.060530418533384e-14,0.0,0.0,0.0,0.0,1.6686376313673814e-14,0.0
t18,9.08660370588988e-14,0.0,0.0,0.0,0.0,1.668375439907941e-14,0.0
t19,9.130921004576228e-14,0.0,0.0,0.0,0.0,1.6684093751670543e-14,0.0
t20,9.221288117426523e-14,0.0,0.0,0.0,0.0,1.66821332341374e-14,0.0
t21,9.468906241636927e-14,0.0,0.0,0.0,0.0,1.6685275983689507e-14,0.0
t22,9.668794599589097e-14,0.0,0.0,0.0,0.0,1.671284948157532e-14,0.0
t23,9.559388609899497e-14,0.0,0.0,0.0,0.0,1.668910573810858e-14,0.0
t24,9.227089580256133e-14,0.0,0.0,0.0,0.0,1.6680288569220253e-14,0.0
t25,9.103976835543894e-14,0.0,0.0,0.0,0.0,1.6684810673799108e-14,0.0
t26,8.994570373012006e-14,0.0,0.0,0.0,0.0,1.6693101769207836e-14,0.0
t27,8.924842644720231e-14,0.0,0.0,0.0,0.0,1.6698150578366322e-14,0.0
t28,8.896363638106347e-14,0.0,0.0,0.0,0.0,1.6699333727819058e-14,0.0
t29,8.864102074541237e-14,0.0,0.0,0.0,0.0,1.6701549354677353e-14,0.0
t30,8.840185896057915e-14,0.0,0.0,0.0,0.0,1.6702156368451973e-14,0.0
t31,8.807354710905957e-14,0.0,0.0,0.0,0.0,1.670372737327796e-14,0.0
t32,8.800803490333528e-14,0.0,0.0,0.0,0.0,1.670461751510473e-14,0.0
t33,8.806420198470066e-14,0.0,0.0,0.0,0.0,1.6704422469121614e-14,0.0
t34,8.820806292745101e-14,0.0,0.0,0.0,0.0,1.6702516187171672e-14,0.0
t35,8.838313701336967e-14,0.0,0.0,0.0,0.0,1.670004018566051e-14,0.0
t36,8.846609170861265e-14,0.0,0.0,0.0,0.0,1.6699815490125045e-14,0.0
t37,8.878178892209773e-14,0.0,0.0,0.0,0.0,1.669668324802854e-14,0.0
t38,8.898917711224319e-14,0.0,0.0,0.0,0.0,1.6697022464884504e-14,0.0
t39,8.924623692540159e-14,0.0,0.0,0.0,0.0,1.670198579119516e-14,0.0
t40,8.935133555686932e-14,0.0,0.0,0.0,0.0,1.6704394983305726e-14,0.0
t41,8.920666911070495e-14,0.0,0.0,0.0,0.0,1.6707651619834202e-14,0.0
t42,8.921549907711132e-14,0.0,0.0,0.0,0.0,1.6707381036118215e-14,0.0
t43,8.92660965926971e-14,0.0,0.0,0.0,0.0,1.6706646999286734e-14,0.0
t44,8.920922202628705e-14,0.0,0.0,0.0,0.0,1.6705856257143387e-14,0.0
t45,8.901688685750339e-14,0.0,0.0,0.0,0.0,1.670575718260657e-14,0.0
t46,8.85536243201328e-14,0.0,0.0,0.0,0.0,1.6707007991736948e-14,0.0
t47,8.814159607661428e-14,0.0,0.0,0.0,0.0,1.6710372035845582e-14,0.0
t48,8.798710399397803e-14,0.0,0.0,0.0,0.0,1.671114481268585e-14,0.0
t49,8.802254960480853e-14,0.0,0.0,0.0,0.0,1.671238139889796e-14,0.0
t50,8.825171461720425e-14,0.0,0.0,0.0,0.0,1.6720007851905693e-14,0.0
t51,8.865203490233702e-14,0.0,0.0,0.0,0.0,1.675392005766344e-14,0.0
t52,9.126585223042982e-14,0.0,0.0,0.0,0.0,1.68550324940495e-14,0.0
t53,9.762531224237724e-14,0.0,0.0,0.0,0.0,1.7072091488456948e-14,0.0
t54,1.1351420635872436e-13,0.0,0.0,0.0,0.0,1.748662107139881e-14,0.0
t55,5.906742667335133,0.0,0.0,0.0,0.0,1.8246369935435012e-14,0.0
t56,11.787260384776717,0.0,0.0,0.0,0.0,1.8687496649891423e-14,0.0
t57,14.411065159950468,0.0,0.0,0.0,0.0,1.893384208516795e-14,0.0
t58,14.411065159951608,0.0,0.0,0.0,0.0,1.90501144663239e-14,0.0
t59,14.411065159953298,0.0,0.0,0.0,0.0,1.9086385890838063e-14,0.0
t60,14.411065159952841,0.0,0.0,0.0,0.0,1.9105041815050137e-14,0.0
t61,14.411065159953317,0.0,0.0,0.0,0.0,1.91205004053798e-14,0.0
t62,14.411065159954163,0.0,0.0,0.0,0.0,1.913064116015759e-14,0.0
t63,14.411065159954825,0.0,0.0,0.0,0.0,1.9141806917109744e-14,0.0
t64,14.411065159955005,0.0,0.0,0.0,0.0,1.914474499401539e-14,0.0
t65,14.411065159955513,0.0,0.0,0.0,0.0,1.9144861882158118e-14,0.0
t66,14.411065159956125,0.0,0.0,0.0,0.0,1.91395937028788e-14,0.0
t67,14.411065159955832,0.0,0.0,0.0,0.0,1.9134903443260612e-14,0.0
t68,14.411065159955399,0.0,0.0,0.0,0.0,1.912921634342655e-14,0.0
t69,14.411065159955772,0.0,0.0,0.0,0.0,1.9125377505995664e-14,0.0
t70,14.41106515995534,0.0,0.0,0.0,0.0,1.91265398719022e-14,0.0
t71,14.411065159954246,0.0,0.0,0.0,0.0,1.9132197161555777e-14,0.0
t72,14.411065159953951,0.0,0.0,0.0,0.0,1.9133960010555524e-14,0.0
t73,14.411065159955326,0.0,0.0,0.0,0.0,1.9133014771947137e-14,0.0
t74,14.411065159953322,0.0,0.0,0.0,0.0,1.9120293775055324e-14,0.0
t75,14.41106515995375,0.0,0.0,0.0,0.0,1.9109727371151343e-14,0.0
t76,14.411065159954369,0.0,0.0,0.0,0.0,1.9101865007615853e-14,0.0
t77,14.41106515995422,0.0,0.0,0.0,0.0,1.9098646304452895e-14,0.0
t78,14.411065159954289,0.0,0.0,0.0,0.0,1.910428792587103e-14,0.0
t79,14.411065159954799,0.0,0.0,0.0,0.0,1.9115987772523023e-14,0.0
t80,14.41106515995515,0.0,0.0,0.0,0.0,1.913384890639568e-14,0.0
t81,14.411065159953845,0.0,0.0,0.0,0.0,1.9154428980447335e-14,0.0
t82,14.411065159954127,0.0,0.0,0.0,0.0,1.916325856469627e-14,0.0
t83,14.411065159954697,0.0,0.0,0.0,0.0,1.9161507275597283e-14,0.0
t84,14.411065159955111,0.0,0.0,0.0,0.0,1.9153544487049228e-14,0.0
t85,14.411065159953859,0.0,0.0,0.0,0.0,1.9142112925778967e-14,0.0
t86,14.411065159953363,0.0,0.0,0.0,0.0,1.914971153995856e-14,0.0
t87,14.411065159952827,0.0,0.0,0.0,0.0,1.9134885678458358e-14,0.0
t88,14.41106515985691,0.0,0.0,0.0,0.0,1.9106884880923762e-14,0.0
t89,12.022863897614126,0.0,0.0,0.0,0.0,1.9049511439753703e-14,0.0
t90,10.41116180786907,0.0,0.0,0.0,0.0,1.899661049641738e-14,0.0
t91,9.704040764093397,0.0,0.0,0.0,0.0,1.8945186951215024e-14,0.0
t92,9.704040764660327,0.0,0.0,0.0,0.0,1.8891782911072527e-14,0.0
t93,9.704040764415462,0.0,0.0,0.0,0.0,1.895075850260291e-14,0.0
t94,9.704040765365884,0.0,0.0,0.0,0.0,1.8979521836494715e-14,0.0
t95,9.70404076476854,0.0,0.0,0.0,0.0,1.9000349728015926e-14,0.0
t96,9.704040764617833,0.0,0.0,0.0,0.0,1.9014284880980167e-14,0.0
t97,9.704040765602159,0.0,0.0,0.0,0.0,1.9014129992121325e-14,0.0
t98,9.704040765354511,0.0,0.0,0.0,0.0,1.9009394406391838e-14,0.0
t99,9.704040767848213,0.0,0.0,0.0,0.0,1.900416757246882e-14,0.0
t100,9.704040767174776,0.0,0.0,0.0,0.0,1.899607360341537e-14,0.0
t101,9.70404076716546,0.0,0.0,0.0,0.0,1.89934048937403e-14,0.0
t102,9.704040767163711,0.0,0.0,0.0,0.0,1.8991454700817067e-14,0.0
t103,9.704040767162784,0.0,0.0,0.0,0.0,1.8994673644482788e-14,0.0
t104,9.704040767162162,0.0,0.0,0.0,0.0,1.8992618801566916e-14,0.0
t105,9.70404076716145,0.0,0.0,0.0,0.0,1.8993030651343012e-14,0.0
t106,9.704040767162233,0.0,0.0,0.0,0.0,1.8995631666185265e-14,0.0
t107,9.704040767162361,0.0,0.0,0.0,0.0,1.8996875925777102e-14,0.0
t108,9.704040767165028,0.0,0.0,0.0,0.0,1.8989125051686674e-14,0.0
t109,9.704040767162677,0.0,0.0,0.0,0.0,1.8960481250278918e-14,0.0
t110,9.704040767160475,0.0,0.0,0.0,0.0,1.8860634517599238e-14,0.0
t111,9.559173611501759,0.0,0.0,0.0,0.0,1.8645617535114646e-14,0.0
t112,5.118636426038033,0.0,0.0,0.0,0.0,1.8227716196388547e-14,0.0
t113,1.1496348713040025e-13,0.0,0.0,0.0,0.0,1.7463047330686095e-14,0.0
t114,1.0092320745645945e-13,0.0,0.0,0.0,0.0,1.7056516946016968e-14,0.0
t115,9.462244175491655e-14,0.0,0.0,0.0,0.0,1.6843660203540078e-14,0.0
t116,9.128912850727489e-14,0.0,0.0,0.0,0.0,1.6741946668509183e-14,0.0
t117,8.992771863783009e-14,0.0,0.0,0.0,0.0,1.670561236551179e-14,0.0
t118,8.913278207232076e-14,0.0,0.0,0.0,0.0,1.6696417230788972e-14,0.0
t119,8.860452161217642e-14,0.0,0.0,0.0,0.0,1.6695735981134516e-14,0.0
t120,8.818355026079753e-14,0.0,0.0,0.0,0.0,1.6696980615387472e-14,0.0
t121,8.773321885425718e-14,0.0,0.0,0.0,0.0,1.6696565563401354e-14,0.0
t122,8.766034174224126e-14,0.0,0.0,0.0,0.0,1.669424525391556e-14,0.0
t123,8.77255315419141e-14,0.0,0.0,0.0,0.0,1.669202908857561e-14,0.0
t124,8.784606652755858e-14,0.0,0.0,0.0,0.0,1.669094385534834e-14,0.0
t125,8.793839046976339e-14,0.0,0.0,0.0,0.0,1.6691061579990386e-14,0.0
t126,8.782232423824951e-14,0.0,0.0,0.0,0.0,1.6694562532933553e-14,0.0
t127,8.793980493449709e-14,0.0,0.0,0.0,0.0,1.669702168730888e-14,0.0
t128,8.81136027778209e-14,0.0,0.0,0.0,0.0,1.6699436686951128e-14,0.0
t129,8.827892808278975e-14,0.0,0.0,0.0,0.0,1.6701627789261354e-14,0.0
t130,8.840991619388244e-14,0.0,0.0,0.0,0.0,1.670351362706764e-14,0.0
t131,8.834219025628016e-14,0.0,0.0,0.0,0.0,1.6705547069244253e-14,0.0
