Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,6.528789905312302e6,2.5798906936977487e7,9.34263532083527e7,1.9194479494535916e7,1.1258014212339065e-6,4924.434899555576,0.0,1.449534539800791e8
t1,3.2390786312882675e-11,0.0,24203.048017381792,8.810143547536417e-12,1.4380869638813379e-10,2.9623799985028154e-12,0.0,24203.04801738198
t2,2.810661096136359e-11,0.0,23000.29991003337,276.5542672420386,1.2653808726697564e-10,2.899654444360732e-12,0.0,23276.854177275567
t3,2.6350561407563235e-11,0.0,22364.96930583509,268.71644723066373,1.1608374189536235e-10,2.8661385132518107e-12,0.0,22633.6857530659
t4,2.5591662036268098e-11,0.0,21664.5276474788,267.63682190613224,9.72221609833121e-11,2.84979865645208e-12,0.0,21932.16446938506
t5,2.5303260779424116e-11,0.0,21103.023615309292,253.03598813584094,7.742081983392143e-11,2.8437345952573768e-12,0.0,21356.05960344524
t6,2.5122876138118734e-11,0.0,20440.888422568045,271.759373673263,5.926189360624112e-11,2.8416813161183877e-12,0.0,20712.647796241396
t7,2.5174365349818954e-11,0.0,20042.598184523125,256.0227970254818,4.272144192524203e-11,2.840544285655726e-12,0.0,20298.62098154868
t8,2.527391343224337e-11,0.0,19844.06948021482,233.44419032325143,3.121214822480692e-11,2.8404714355349237e-12,0.0,20077.513670538134
t9,2.54285610656305e-11,0.0,19764.775875852705,238.54932522378257,2.2972707393733233e-11,2.8402295297527367e-12,0.0,20003.32520107654
t10,2.559016973474659e-11,0.0,18617.030871812094,431.5523086671204,1.6098549096284428e-11,2.8401133296106595e-12,0.0,19048.583180479258
t11,2.5682818768557205e-11,0.0,12732.34690265738,1370.721222769815,1.1317280877426665e-11,2.8392456283001404e-12,0.0,14103.068125427235
t12,2.5786994697254092e-11,0.0,10719.330363640247,2818.6741620723524,9.62366511747485e-12,2.8379345237060593e-12,0.0,13538.004525712638
t13,2.5778250696717013e-11,136.8358512030335,9890.233976380803,3781.8890215776437,7.55197449611781e-12,2.8384719020492624e-12,0.0,13808.958849161518
t14,2.5623419113237666e-11,3146.696868670621,5491.002508508544,5525.735317560483,6.194276314597279e-12,2.8397037103536584e-12,0.0,14163.434694739683
t15,2.5586621672284522e-11,7398.357668321925,4542.934827515983,3163.680978334209,8.614623648302776e-12,2.839036777657774e-12,0.0,15104.973474172155
t16,2.5580467102990625e-11,12257.480744591094,3480.0025243640657,1414.9261919487737,1.4717688144028364e-11,2.839009320710903e-12,0.0,17152.409460903975
