Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,0.0,1.3955093272577401e7,7.420328814842239e7,0.0,8.270536862450696e-7,0.0,0.0,8.815838142100063e7
t1,0.0,0.0,10837.252224159885,0.0,1.435199639235655e-10,0.0,0.0,10837.252224160029
t2,0.0,0.0,12446.441395641028,0.0,1.260941023859149e-10,0.0,0.0,12446.441395641154
t3,0.0,0.0,14499.235211002153,0.0,1.1555922476639688e-10,0.0,0.0,14499.23521100227
t4,0.0,0.0,11607.753965085572,0.0,9.653549615250501e-11,0.0,0.0,11607.753965085669
t5,0.0,0.0,12529.974441672864,0.0,7.678571642745107e-11,0.0,0.0,12529.97444167294
t6,0.0,0.0,8548.520476697842,0.0,5.805881993829072e-11,0.0,0.0,8548.5204766979
t7,0.0,0.0,8438.759384576868,0.0,4.152101769902627e-11,0.0,0.0,8438.75938457691
t8,0.0,0.0,9465.411757055579,0.0,3.004211479012716e-11,0.0,0.0,9465.41175705561
t9,0.0,0.0,5515.8583132021595,0.0,2.2004199015833745e-11,0.0,0.0,5515.858313202181
t10,0.0,0.0,1075.0386854179415,0.0,1.5409082695391058e-11,0.0,0.0,1075.038685417957
t11,0.0,0.0,614.1615408006437,0.0,1.0909401972592147e-11,0.0,0.0,614.1615408006546
t12,0.0,0.0,523.845572930979,0.0,9.414178865410643e-12,0.0,0.0,523.8455729309884
t13,0.0,90.44290677452705,484.1741856067438,0.0,7.392733030447301e-12,0.0,0.0,574.6170923812782
t14,0.0,350.3849788385737,422.7149746224568,0.0,6.03753844440665e-12,0.0,0.0,773.0999534610365
t15,0.0,463.2906348082897,435.9682081097744,0.0,8.42424671637974e-12,0.0,0.0,899.2588429180726
t16,0.0,555.5683353761924,462.4757977232689,0.0,1.4077050880085942e-11,0.0,0.0,1018.0441330994754
t17,0.0,547.5680777312318,457.9378740478701,0.0,1.955167855435066e-11,0.0,0.0,1005.5059517791215
t18,0.0,466.76381725005376,445.11007768348736,0.0,2.3951566286671e-11,0.0,0.0,911.8738949335651
t19,0.0,357.15318661731817,419.11299195867014,0.0,3.014269284536878e-11,0.0,0.0,776.2661785760184
t20,0.0,279.239354045493,374.1946331849167,0.0,3.380297661089037e-11,0.0,0.0,653.4339872304434
t21,0.0,176.18022598504137,347.819718129208,0.0,4.589208716678079e-11,0.0,0.0,523.9999441142953
t22,0.0,9.046476860493756,374.4087483297353,0.0,4.396727411671624e-11,0.0,0.0,383.45522519027304
t23,0.0,0.0,159.94604873747085,0.0,5.7192379789569985e-11,0.0,0.0,159.94604873752803
t24,0.0,0.0,319.43544194636706,0.0,7.666236190351823e-11,0.0,0.0,319.43544194644375
t25,0.0,0.0,317.9173796292207,0.0,1.220150578007828e-10,0.0,0.0,317.91737962934275
t26,0.0,0.0,462.2774119558035,0.0,1.4342796269829526e-10,0.0,0.0,462.2774119559469
t27,0.0,0.0,522.319243351043,0.0,1.656776768729856e-10,0.0,0.0,522.3192433512087
t28,0.0,0.0,672.5233815314441,0.0,1.7639213122951364e-10,0.0,0.0,672.5233815316205
t29,0.0,0.0,1361.8376816789005,0.0,1.866274502853733e-10,0.0,0.0,1361.8376816790872
t30,0.0,0.0,2021.738424692814,0.0,1.9022348776694107e-10,0.0,0.0,2021.7384246930044
t31,0.0,0.0,2231.9828868072564,0.0,2.026570889359214e-10,0.0,0.0,2231.982886807459
t32,0.0,0.0,3487.8301468422596,0.0,2.1357818760276074e-10,0.0,0.0,3487.8301468424734
t33,0.0,0.0,4678.41908101381,0.0,2.1387791808546698e-10,0.0,0.0,4678.4190810140235
t34,0.0,0.0,3826.0273026369377,0.0,2.0720125784270164e-10,0.0,0.0,3826.027302637145
t35,0.0,0.0,2849.4650617085717,0.0,2.0336160313432254e-10,0.0,0.0,2849.465061708775
t36,0.0,0.0,2520.95997485545,0.0,2.077377424938549e-10,0.0,0.0,2520.959974855658
t37,0.0,58.77046306577681,2514.5497347451783,0.0,2.1248063782341012e-10,0.0,0.0,2573.3201978111674
t38,0.0,305.15404655475743,3078.410498735595,0.0,2.1353329009572895e-10,0.0,0.0,3383.564545290566
t39,0.0,1772.5998556212721,4010.263656218207,0.0,2.131358923804217e-10,0.0,0.0,5782.863511839692
t40,0.0,2995.239501975183,5942.535664943305,0.0,2.1399833062399356e-10,0.0,0.0,8937.775166918702
t41,0.0,4264.039730614617,8676.714723862804,0.0,2.1333586616143457e-10,0.0,0.0,12940.754454477634
t42,0.0,5877.349965231706,10066.359574665516,0.0,2.1335493193252426e-10,0.0,0.0,15943.709539897434
t43,0.0,4650.654427531916,10901.856483048832,0.0,2.1366871501613324e-10,0.0,0.0,15552.51091058096
t44,0.0,3098.109530391157,12460.569506775628,0.0,2.1196456745697925e-10,0.0,0.0,15558.679037166998
t45,0.0,930.1713674253526,8602.966007206076,0.0,2.1077587688382066e-10,0.0,0.0,9533.13737463164
t46,0.0,68.5451170656411,8525.033947836338,0.0,2.1049478501157125e-10,0.0,0.0,8593.579064902191
t47,0.0,0.0,9505.315562111573,0.0,1.875121550092687e-10,0.0,0.0,9505.31556211176
t48,0.0,0.0,9084.606463838922,0.0,1.7216471362986002e-10,0.0,0.0,9084.606463839094
t49,0.0,0.0,8850.525642034318,0.0,1.5719313594919628e-10,0.0,0.0,8850.525642034474
t50,0.0,0.0,6556.105582070497,0.0,1.327237001948509e-10,0.0,0.0,6556.10558207063
t51,0.0,0.0,4509.674750220947,0.0,1.2896958033249658e-10,0.0,0.0,4509.6747502210765
t52,0.0,0.0,2576.3174776518936,0.0,1.1328856423563822e-10,0.0,0.0,2576.317477652007
t53,0.0,0.0,1320.7921600791797,0.0,1.01028156364489e-10,0.0,0.0,1320.7921600792806
t54,0.0,0.0,5.953653472502992,0.0,7.479346186129606e-11,0.0,0.0,5.953653472577786
