region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs,1,1,1,1.382699646270499e9,0.0,5.612246953938823e8,0.0,3.917273943187381e7,2.315803563669667e8,0.0,2.102376071266128e7,0.0,4.0876503645618534e9,0.0,0.0,0.0,1.85194916644387e9,0.0,4.0876503645618534e9,4.087650364619753e9,-0.05789947509765625
NE,solar_pv,1,1,2,1.52091570817405e9,0.0,4.1030743698212576e8,0.0,0.0,0.0,0.0,0.0,0.0,1.9312231451565845e9,0.0,0.0,0.0,0.0,0.0,1.9312231451565845e9,1.9312231451561759e9,0.0004086494445800781
NE,onshore_wind,1,1,3,3.362817952542941e9,0.0,1.6765693895474489e9,0.0,0.0,0.0,0.0,0.0,0.0,5.039387342090531e9,0.0,0.0,0.0,0.0,0.0,5.039387342090531e9,5.03938734209039e9,0.000141143798828125
NE,battery,1,0,4,1.728806789693324e8,9.401120382515893e8,2.930723865575134e7,4.47948280701307e8,0.0,0.0,0.0,0.0,3.728602845604546e8,1.9631085211385512e9,0.0,0.0,0.0,0.0,0.0,1.9631085211385512e9,1.9631085211384346e9,0.00011658668518066406
NE,offshore_wind,1,1,5,0.0001048001504255958,0.0,3.331622697004961e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.00011366730344858887,0.0,0.0,0.0,0.0,0.0,0.00011366730344858887,0.00013811637739564542,-2.444907394705655e-5
NE,natural_gas,1,1,6,8.326450636951705e6,0.0,2.651618792054875e6,0.0,9848.869799111151,125277.6238446939,0.0,6227.89493795106,0.0,2.351967898042958e7,0.0,0.0,0.0,1.240025516294083e7,0.0,2.351967898042958e7,2.3519678980529167e7,-9.958818554878235e-5
NE,nuclear,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
