Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,569.5273582304499,0.0,0.0,0.0,0.0,0.1894013423134559,0.0,569.7167595727633
t1,8.378596432915693e-15,0.0,0.0,0.0,0.0,2.489885373005078e-15,0.0,1.0868481805920771e-14
t2,1.0443601630301257e-14,0.0,0.0,0.0,0.0,2.5864061801299333e-15,0.0,1.303000781043119e-14
t3,1.1514435975503663e-14,0.0,0.0,0.0,0.0,2.631309934269826e-15,0.0,1.4145745909773489e-14
t4,1.2098499512307419e-14,0.0,0.0,0.0,0.0,2.647450380183131e-15,0.0,1.474594989249055e-14
t5,1.2399005873419018e-14,0.0,0.0,0.0,0.0,2.651898371718471e-15,0.0,1.505090424513749e-14
t6,1.2524730453270111e-14,0.0,0.0,0.0,0.0,2.6534698656424603e-15,0.0,1.517820031891257e-14
t7,1.2683693402003555e-14,0.0,0.0,0.0,0.0,2.652755749422009e-15,0.0,1.5336449151425564e-14
t8,1.2787137655036944e-14,0.0,0.0,0.0,0.0,2.6536156323809722e-15,0.0,1.5440753287417916e-14
t9,1.2885901492954796e-14,0.0,0.0,0.0,0.0,2.6522958924209148e-15,0.0,1.553819738537571e-14
t10,1.2937268559130883e-14,0.0,0.0,0.0,0.0,2.651583703166168e-15,0.0,1.558885226229705e-14
t11,1.2884185987572785e-14,0.0,0.0,0.0,0.0,2.65049981880229e-15,0.0,1.5534685806375075e-14
t12,1.2896370497912e-14,0.0,0.0,0.0,0.0,2.6495017342030444e-15,0.0,1.5545872232115044e-14
t13,1.2780272456844545e-14,0.0,0.0,0.0,0.0,2.6530541420890828e-15,0.0,1.5433326598933628e-14
t14,1.2655662973450626e-14,0.0,0.0,0.0,0.0,2.6541312366249132e-15,0.0,1.530979421007554e-14
t15,1.272523524309441e-14,0.0,0.0,0.0,0.0,2.6504863489221092e-15,0.0,1.537572159201652e-14
t16,1.2766054258042154e-14,0.0,0.0,0.0,0.0,2.6509536438214114e-15,0.0,1.5417007901863565e-14
t17,1.2833876537124804e-14,0.0,0.0,0.0,0.0,2.6488593972911056e-15,0.0,1.548273593441591e-14
t18,1.2988299259464695e-14,0.0,0.0,0.0,0.0,2.6492802910528913e-15,0.0,1.5637579550517586e-14
t19,1.313881962635061e-14,0.0,0.0,0.0,0.0,2.6523777362459667e-15,0.0,1.5791197362596577e-14
t20,1.3312659302511525e-14,0.0,0.0,0.0,0.0,2.6512224809277644e-15,0.0,1.596388178343929e-14
t21,1.3923263483014766e-14,0.0,0.0,0.0,0.0,2.6523304583648556e-15,0.0,1.657559394137962e-14
t22,1.4226487851975875e-14,0.0,0.0,0.0,0.0,2.6626455687747034e-15,0.0,1.688913342075058e-14
t23,1.2862628100398051e-14,0.0,0.0,0.0,0.0,2.6418752855929405e-15,0.0,1.5504503385990992e-14
t24,1.1565396287963075e-14,0.0,0.0,0.0,0.0,2.6479020770313262e-15,0.0,1.42132983649944e-14
t25,1.2445129013742487e-14,0.0,0.0,0.0,0.0,2.653992377466517e-15,0.0,1.5099121391209004e-14
t26,1.2447285422378838e-14,0.0,0.0,0.0,0.0,2.6564985036354315e-15,0.0,1.510378392601427e-14
t27,1.247515287556172e-14,0.0,0.0,0.0,0.0,2.6543066248788753e-15,0.0,1.5129459500440595e-14
t28,1.2506074365612318e-14,0.0,0.0,0.0,0.0,2.6531455819750286e-15,0.0,1.5159219947587346e-14
t29,1.2457764396639569e-14,0.0,0.0,0.0,0.0,2.654389253273429e-15,0.0,1.5112153649912998e-14
t30,1.2462562375975813e-14,0.0,0.0,0.0,0.0,2.654333538920705e-15,0.0,1.5116895914896518e-14
t31,1.241476815829613e-14,0.0,0.0,0.0,0.0,2.6547965787399283e-15,0.0,1.506956473703606e-14
t32,1.2501759577232839e-14,0.0,0.0,0.0,0.0,2.6543423843992036e-15,0.0,1.5156101961632043e-14
t33,1.2546826116681879e-14,0.0,0.0,0.0,0.0,2.6539673543240248e-15,0.0,1.5200793471005903e-14
t34,1.2586825588769868e-14,0.0,0.0,0.0,0.0,2.6530084571268025e-15,0.0,1.523983404589667e-14
t35,1.2607977304828035e-14,0.0,0.0,0.0,0.0,2.6524885055640664e-15,0.0,1.52604658103921e-14
t36,1.2610490984713368e-14,0.0,0.0,0.0,0.0,2.653413561280546e-15,0.0,1.5263904545993914e-14
t37,1.2676887004836804e-14,0.0,0.0,0.0,0.0,2.6522830924891757e-15,0.0,1.532917009732598e-14
t38,1.2670607677139731e-14,0.0,0.0,0.0,0.0,2.6538816376296514e-15,0.0,1.5324489314769383e-14
t39,1.2690873638071476e-14,0.0,0.0,0.0,0.0,2.6559547417660048e-15,0.0,1.534682837983748e-14
t40,1.265853897961491e-14,0.0,0.0,0.0,0.0,2.655178400622249e-15,0.0,1.531371738023716e-14
t41,1.2599397071266697e-14,0.0,0.0,0.0,0.0,2.655600812142521e-15,0.0,1.5254997883409218e-14
