Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,2.4799913253632894e9
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,4.7018385789231814e7
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,1.0360048696378967e8
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,6.279684157020104e8
NENGREST,NaturalGas_CCS100_Moderate,1,1,1.2674293481398783e9
NENGREST,NENGREST_nuclear_1,1,1,0.0
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,1.2903068174087217e8
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.1717151258495896e9
NENGREST,Liion_Moderate,1,1,1.0294657208803633e9
NENGREST,TEGS,1,1,2.1397266396701436e7
