Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,3262.705766119244,0.0,0.0,0.0,39302.116813984074,0.0,0.0,0.0,0.0,0.0,0.0
t2,3262.705766119244,0.0,0.0,0.0,35758.491483472026,0.0,0.0,0.0,0.0,0.0,0.0
t3,3262.705766119244,0.0,0.0,0.0,35758.491483472026,0.0,0.0,0.0,0.0,0.0,0.0
t4,3262.705766119244,0.0,0.0,0.0,35758.491483472026,0.0,0.0,0.0,0.0,0.0,0.0
t5,3262.705766119244,0.0,0.0,0.0,35758.491483472026,0.0,0.0,0.0,0.0,0.0,0.0
t6,3262.705766119244,0.0,0.0,0.0,35758.491483472026,0.0,0.0,0.0,0.0,0.0,0.0
t7,3262.705766119244,0.0,0.0,0.0,35758.491483472026,0.0,0.0,0.0,0.0,0.0,0.0
t8,3262.705766119244,0.0,0.0,0.0,35758.491483472026,0.0,0.0,0.0,0.0,0.0,0.0
t9,3262.705766119244,0.0,0.0,0.0,30749.84168847485,0.0,0.0,0.0,0.0,0.0,0.0
t10,3262.705766119244,0.0,0.0,0.0,23718.040212222888,0.0,0.0,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t19,3262.705766119244,0.0,0.0,0.0,11949.721862566337,0.0,0.0,0.0,0.0,0.0,0.0
t20,3262.705766119244,0.0,0.0,0.0,27829.633974017954,0.0,0.0,0.0,0.0,0.0,0.0
t21,3262.705766119244,0.0,0.0,0.0,27829.633974017954,0.0,0.0,0.0,0.0,0.0,0.0
t22,3262.705766119244,0.0,0.0,0.0,27829.633974017954,0.0,0.0,0.0,0.0,0.0,0.0
t23,3262.705766119244,0.0,0.0,0.0,27829.633974017954,0.0,0.0,0.0,0.0,0.0,0.0
t24,3262.705766119244,0.0,0.0,0.0,27829.633974017954,0.0,0.0,0.0,0.0,0.0,0.0
t25,3262.705766119244,0.0,0.0,0.0,27829.633974017954,0.0,0.0,0.0,0.0,0.0,0.0
t26,3262.705766119244,0.0,0.0,0.0,27829.633974017954,0.0,0.0,0.0,0.0,0.0,0.0
t27,3262.705766119244,0.0,0.0,0.0,27829.633974017954,0.0,0.0,0.0,0.0,0.0,0.0
t28,3262.705766119244,0.0,0.0,0.0,27829.633974017954,0.0,0.0,0.0,0.0,0.0,0.0
t29,3262.705766119244,0.0,0.0,0.0,27829.633974017954,0.0,0.0,0.0,0.0,0.0,0.0
t30,3262.705766119244,0.0,0.0,0.0,27829.633974017954,0.0,0.0,0.0,0.0,0.0,0.0
t31,3262.705766119244,0.0,0.0,0.0,27829.633974017954,0.0,0.0,0.0,0.0,0.0,0.0
t32,3262.705766119244,0.0,0.0,0.0,27829.633974017954,0.0,0.0,0.0,0.0,0.0,0.0
t33,3262.705766119244,0.0,0.0,0.0,27829.633974017954,0.0,0.0,0.0,0.0,0.0,0.0
t34,3262.705766119244,0.0,0.0,0.0,27829.633974017954,0.0,0.0,0.0,0.0,0.0,0.0
t35,3262.705766119244,0.0,0.0,0.0,17687.511546308277,0.0,0.0,0.0,0.0,0.0,0.0
t36,3262.705766119244,0.0,0.0,0.0,2370.2034765008816,0.0,0.0,0.0,0.0,0.0,0.0
t37,3262.705766119244,0.0,0.0,0.0,2370.2034765008816,0.0,0.0,0.0,0.0,0.0,0.0
t38,3262.705766119244,0.0,2.2737367544323206e-13,0.0,2370.2034765008816,0.0,0.0,0.0,0.0,0.0,0.0
t39,2694.8017925530785,0.0,2.2737367544323206e-13,0.0,2370.2034765008816,0.0,0.0,0.0,0.0,0.0,0.0
t40,3262.705766119244,0.0,2.2737367544323206e-13,0.0,2370.2034765008816,0.0,0.0,0.0,0.0,0.0,0.0
t41,3262.705766119244,0.0,2.2737367544323206e-13,0.0,2370.2034765008816,0.0,0.0,0.0,0.0,0.0,0.0
t42,3262.705766119244,0.0,2.2737367544323206e-13,0.0,2370.2034765008816,0.0,0.0,0.0,0.0,0.0,0.0
t43,3262.705766119244,0.0,1098.8760854192863,0.0,38014.13254371836,0.0,0.0,0.0,0.0,0.0,0.0
t44,3262.705766119244,0.0,1953.5574851898423,5690.2189379405245,39302.116813984074,0.0,0.0,0.0,0.0,0.0,0.0
t45,3262.705766119244,0.0,1953.5574851898423,5690.2189379405245,39302.116813984074,0.0,0.0,0.0,0.0,0.0,0.0
t46,3262.705766119244,0.0,1953.5574851898423,5690.2189379405245,39302.116813984074,0.0,0.0,0.0,0.0,0.0,0.0
t47,3262.705766119244,0.0,1953.5574851898423,5690.2189379405245,39302.116813984074,0.0,0.0,0.0,0.0,0.0,0.0
t48,3262.705766119244,0.0,1953.5574851898423,5690.2189379405245,39302.116813984074,0.0,0.0,0.0,0.0,0.0,0.0
t49,3262.705766119244,0.0,1953.5574851898423,5690.2189379405245,39302.116813984074,0.0,0.0,0.0,0.0,0.0,0.0
t50,3262.705766119244,0.0,1953.5574851898423,5690.2189379405245,39302.116813984074,0.0,-9.988200742684838e-11,0.0,0.0,0.0,0.0
t51,3262.705766119244,0.0,1953.5574851898423,5690.2189379405245,39302.116813984074,0.0,-9.988200742684838e-11,0.0,0.0,0.0,0.0
t52,3262.705766119244,0.0,1953.5574851898423,5690.2189379405245,39302.116813984074,0.0,-9.988200742684838e-11,0.0,0.0,0.0,0.0
t53,3262.705766119244,0.0,1953.5574851898423,5690.2189379405245,39302.116813984074,0.0,-9.988200742684838e-11,0.0,0.0,0.0,0.0
t54,3262.705766119244,0.0,1953.5574851898423,5690.2189379405245,39302.116813984074,0.0,-9.988200742684838e-11,0.0,0.0,0.0,0.0
t55,3262.705766119244,0.0,1953.5574851898423,5690.2189379405245,39302.116813984074,0.0,-9.988200742684838e-11,0.0,0.0,0.0,0.0
t56,3262.705766119244,0.0,1953.5574851898423,5690.2189379405245,39302.116813984074,0.0,-9.988200742684838e-11,0.0,0.0,0.0,0.0
t57,3262.705766119244,0.0,1953.5574851898423,5690.2189379405245,39302.116813984074,0.0,0.0,0.0,0.0,0.0,0.0
t58,3262.705766119244,0.0,1953.5574851898423,5016.4440259536605,39302.116813984074,0.0,0.0,0.0,0.0,0.0,0.0
t59,3262.705766119244,0.0,1502.7365270691091,0.0,17991.99864251219,0.0,0.0,0.0,0.0,0.0,0.0
t60,3262.705766119244,0.0,0.0,0.0,13198.099262301826,0.0,0.0,0.0,0.0,0.0,0.0
t61,3262.705766119244,0.0,0.0,0.0,13198.099262301826,0.0,0.0,0.0,0.0,0.0,0.0
t62,3262.705766119244,0.0,0.0,0.0,13198.099262301826,0.0,0.0,0.0,0.0,0.0,0.0
t63,3262.705766119244,0.0,0.0,0.0,13198.099262301826,0.0,0.0,0.0,0.0,0.0,0.0
t64,3262.705766119244,0.0,0.0,0.0,13198.099262301826,0.0,0.0,0.0,0.0,0.0,0.0
t65,3262.705766119244,0.0,0.0,0.0,13198.099262301826,0.0,0.0,0.0,0.0,0.0,0.0
t66,3262.705766119244,0.0,0.0,0.0,13198.099262301826,0.0,0.0,0.0,0.0,0.0,0.0
t67,3262.705766119244,0.0,0.0,0.0,25300.868003282212,0.0,0.0,0.0,0.0,0.0,0.0
t68,3262.705766119244,0.0,0.0,0.0,31917.89459658329,0.0,0.0,0.0,0.0,0.0,0.0
t69,3262.705766119244,0.0,0.0,0.0,31917.89459658329,0.0,0.0,0.0,0.0,0.0,0.0
t70,3262.705766119244,0.0,0.0,0.0,31917.89459658329,0.0,0.0,0.0,0.0,0.0,0.0
t71,3262.705766119244,0.0,0.0,0.0,31917.89459658329,0.0,0.0,0.0,0.0,0.0,0.0
t72,3262.705766119244,0.0,0.0,0.0,31917.89459658329,0.0,0.0,0.0,0.0,0.0,0.0
t73,3262.705766119244,0.0,0.0,0.0,31917.89459658329,0.0,0.0,0.0,0.0,0.0,0.0
t74,3262.705766119244,0.0,0.0,0.0,31917.89459658329,0.0,0.0,0.0,0.0,0.0,0.0
t75,3262.705766119244,0.0,0.0,0.0,31917.89459658329,0.0,0.0,0.0,0.0,0.0,0.0
t76,3262.705766119244,0.0,0.0,0.0,31917.89459658329,0.0,0.0,0.0,0.0,0.0,0.0
t77,3262.705766119244,0.0,0.0,0.0,31917.89459658329,0.0,0.0,0.0,0.0,0.0,0.0
t78,3262.705766119244,0.0,0.0,0.0,31917.89459658329,0.0,0.0,0.0,0.0,0.0,0.0
t79,3262.705766119244,0.0,0.0,0.0,31917.89459658329,0.0,0.0,0.0,0.0,0.0,0.0
t80,3262.705766119244,0.0,0.0,0.0,31917.89459658329,0.0,0.0,0.0,0.0,0.0,0.0
t81,3262.705766119244,0.0,0.0,0.0,31917.89459658329,0.0,0.0,0.0,0.0,0.0,0.0
t82,3262.705766119244,0.0,0.0,0.0,31917.89459658329,0.0,0.0,0.0,0.0,0.0,0.0
t83,3262.705766119244,0.0,0.0,0.0,15089.09067478796,0.0,0.0,0.0,0.0,0.0,0.0
t84,3262.705766119244,0.0,0.0,0.0,7314.519999604648,0.0,0.0,0.0,0.0,0.0,0.0
t85,3262.705766119244,0.0,0.0,0.0,7314.519999604648,0.0,0.0,0.0,0.0,0.0,0.0
t86,3262.705766119244,0.0,0.0,0.0,7314.519999604648,0.0,0.0,0.0,0.0,0.0,0.0
t87,3262.705766119244,0.0,0.0,0.0,7314.519999604648,0.0,0.0,0.0,0.0,0.0,0.0
t88,3262.705766119244,0.0,0.0,0.0,7314.519999604648,0.0,0.0,0.0,0.0,0.0,0.0
