Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,4692.1350003127045,0.0,0.0,0.0,0.0,717.2723192311956,2711.526219004762,0.0,0.0,0.0,0.0,0.0,0.0
t2,4692.1350003127045,0.0,0.0,0.0,0.0,717.2723192311956,2711.526219004762,0.0,0.0,0.0,0.0,0.0,0.0
t3,4692.1350003127045,0.0,0.0,0.0,0.0,717.2723192311956,2711.526219004762,0.0,0.0,0.0,0.0,0.0,0.0
t4,4692.1350003127045,0.0,0.0,0.0,0.0,717.2723192311956,2711.526219004762,0.0,0.0,0.0,0.0,0.0,0.0
t5,4692.1350003127045,0.0,0.0,0.0,0.0,717.2723192311956,2711.526219004762,0.0,0.0,0.0,0.0,0.0,0.0
t6,4692.1350003127045,0.0,0.0,0.0,0.0,717.2723192311956,2711.526219004762,0.0,0.0,0.0,0.0,0.0,0.0
t7,4692.1350003127045,0.0,0.0,0.0,0.0,717.2723192311956,2711.526219004762,0.0,0.0,0.0,0.0,0.0,0.0
t8,4692.1350003127045,0.0,0.0,0.0,0.0,717.2723192311956,2711.526219004762,0.0,0.0,0.0,0.0,0.0,0.0
t9,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t13,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t14,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t15,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t16,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t17,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1899.9205165028427,0.0,0.0,0.0,0.0,0.0,0.0
t18,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1899.920516502843,0.0,0.0,0.0,0.0,0.0,0.0
t19,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1899.920516502843,0.0,0.0,0.0,0.0,0.0,0.0
t20,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1899.920516502843,0.0,0.0,0.0,0.0,0.0,0.0
t21,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1899.920516502843,0.0,0.0,0.0,0.0,0.0,0.0
t22,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1899.920516502843,0.0,0.0,0.0,0.0,0.0,0.0
t23,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1899.920516502843,0.0,0.0,0.0,0.0,0.0,0.0
t24,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1899.920516502843,0.0,0.0,0.0,0.0,0.0,0.0
t25,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1899.920516502843,0.0,0.0,0.0,0.0,0.0,0.0
t26,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1899.920516502843,0.0,0.0,0.0,0.0,0.0,0.0
t27,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1899.920516502843,0.0,0.0,0.0,0.0,0.0,0.0
t28,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1899.920516502843,0.0,0.0,0.0,0.0,0.0,0.0
t29,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1899.920516502843,0.0,0.0,0.0,0.0,0.0,0.0
t30,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1899.920516502843,0.0,0.0,0.0,0.0,0.0,0.0
t31,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1899.920516502843,0.0,0.0,0.0,0.0,0.0,0.0
t32,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1899.920516502843,0.0,0.0,0.0,0.0,0.0,0.0
t33,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1749.5203374616394,0.0,0.0,0.0,0.0,0.0,0.0
t34,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1749.5203374616394,0.0,0.0,0.0,0.0,0.0,0.0
t35,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1749.5203374616394,0.0,0.0,0.0,0.0,0.0,0.0
t36,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1749.5203374616394,0.0,0.0,0.0,0.0,0.0,0.0
t37,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1749.5203374616394,0.0,0.0,0.0,0.0,0.0,0.0
t38,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1749.5203374616394,0.0,0.0,0.0,0.0,0.0,0.0
t39,4692.1350003127045,0.0,0.0,0.0,0.0,0.0,1749.5203374616394,0.0,0.0,0.0,0.0,0.0,0.0
