Time_Index,res_hydro_1,natural_gas_2,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,fixed_offshore_wind_2,float_offshore_wind_2,battery_2,ror_hydro_2,pumped_hydro_2,fusion_2
1,0.262,1,1,0.0,0.0,0.0,0.8041,0.8353,0.8353,1,0.552743642,1,1
2,0.262,1,1,0.0,0.0,0.0,0.8541,0.821,0.821,1,0.552743642,1,1
3,0.262,1,1,0.0,0.0,0.0,0.3592,0.362,0.362,1,0.552743642,1,1
4,0.262,1,1,0.0,0.0,0.0,0.7868,0.8928,0.8928,1,0.552743642,1,1
5,0.262,1,1,0.0,0.0,0.0,0.5938,0.3614,0.3614,1,0.552743642,1,1
6,0.262,1,1,0.0,0.0,0.0,0.0454,0.44,0.44,1,0.552743642,1,1
7,0.262,1,1,0.0,0.0,0.0,0.1021,0.1944,0.1944,1,0.552743642,1,1
8,0.262,1,1,0.00542,0.0031060767925800005,0.00285592320742,0.5872,0.8306,0.8306,1,0.552743642,1,1
9,0.262,1,1,0.122119,0.069983577828981,0.064347322171019,0.5299,0.8174,0.8174,1,0.552743642,1,1
10,0.262,1,1,0.322193,0.184641365319507,0.16977093468049298,0.8463,0.6865,0.6865,1,0.552743642,1,1
11,0.262,1,1,0.472084,0.270540434787516,0.24875196521248397,0.1308,0.051,0.051,1,0.552743642,1,1
12,0.262,1,1,0.568846,0.325992501688554,0.29973809831144593,0.2516,0.2262,0.2262,1,0.552743642,1,1
13,0.262,1,1,0.553394,0.31713731744520607,0.291596082554794,0.2395,0.3652,0.3652,1,0.552743642,1,1
14,0.262,1,1,0.437644,0.250803666385956,0.23060473361404396,0.8383,0.5771,0.5771,1,0.552743642,1,1
15,0.262,1,1,0.256246,0.146848663061154,0.13502193693884598,0.1961,0.1582,0.1582,1,0.552743642,1,1
16,0.262,1,1,0.070939,0.040653502138161005,0.037379397861839,0.2822,0.3503,0.3503,1,0.552743642,1,1
17,0.262,1,1,0.006,0.0034384613940000005,0.003161538606,0.7477,0.3383,0.3383,1,0.552743642,1,1
18,0.262,1,1,0.0,0.0,0.0,0.6545,0.5439,0.5439,1,0.552743642,1,1
19,0.262,1,1,0.0,0.0,0.0,0.2414,0.9056,0.9056,1,0.552743642,1,1
20,0.262,1,1,0.0,0.0,0.0,0.7757,0.9165,0.9165,1,0.552743642,1,1
21,0.262,1,1,0.0,0.0,0.0,0.4583,0.0732,0.0732,1,0.552743642,1,1
22,0.262,1,1,0.0,0.0,0.0,0.2349,0.7709,0.7709,1,0.552743642,1,1
23,0.262,1,1,0.0,0.0,0.0,0.7849,0.8361,0.8361,1,0.552743642,1,1
24,0.262,1,1,0.0,0.0,0.0,0.8159,0.9173,0.9173,1,0.552743642,1,1
25,0.262,1,1,0.0,0.0,0.0,0.7352,0.3048,0.3048,1,0.552743642,1,1
26,0.262,1,1,0.0,0.0,0.0,0.6521,0.6092,0.6092,1,0.552743642,1,1
27,0.262,1,1,0.0,0.0,0.0,0.7211,0.5262,0.5262,1,0.552743642,1,1
