Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
50000,1,1,1,1,8760,8760,1,23198.562,26295.9
,,,,,,,2,23090.427,26009.07
,,,,,,,3,22618.549,26003.54
,,,,,,,4,22491.546,26569.92
,,,,,,,5,22617.659,28216.67
,,,,,,,6,22909.846,30136.06
,,,,,,,7,23433.967,32221.45
,,,,,,,8,24304.298,33467.36
,,,,,,,9,24539.436,35721.98
,,,,,,,10,25193.319,37197.11
,,,,,,,11,25770.84,38584.76
,,,,,,,12,25612.42,39419.45
,,,,,,,13,25449.817,37731.23
,,,,,,,14,25215.124,35958.2
,,,,,,,15,24869.181,35055.0
,,,,,,,16,24991.823,36274.64
,,,,,,,17,25703.111,37397.26
,,,,,,,18,26172.408,40616.39
,,,,,,,19,25947.416,40199.86
,,,,,,,20,25326.107,38889.06
,,,,,,,21,25089.634,37672.52
,,,,,,,22,24566.403,35877.39
,,,,,,,23,23547.264,32670.91
,,,,,,,24,23010.594,28988.48
,,,,,,,25,22465.113,27388.98
,,,,,,,26,22235.582,26918.87
,,,,,,,27,22050.017,27022.7
,,,,,,,28,22152.901,27681.26
,,,,,,,29,22425.508,29376.59
,,,,,,,30,22708.617,31691.05
,,,,,,,31,23209.331,35419.01
,,,,,,,32,23297.708,37813.42
,,,,,,,33,23464.761,39688.69
,,,,,,,34,24232.92,40344.15
,,,,,,,35,24935.041,41373.75
,,,,,,,36,25062.044,42431.64
,,,,,,,37,24655.314,41739.11
,,,,,,,38,24450.703,41537.76
,,,,,,,39,24564.712,43232.34
,,,,,,,40,25114.999,46119.89
,,,,,,,41,27027.253,49785.13
,,,,,,,42,28005.007,49121.02
,,,,,,,43,28069.265,45134.38
,,,,,,,44,27575.315,43702.98
,,,,,,,45,27080.119,42219.78
,,,,,,,46,26314.541,40107.83
,,,,,,,47,25698.75,37933.38
,,,,,,,48,24801.096,36812.4
,,,,,,,49,24733.901,35134.98
,,,,,,,50,24553.676,35155.4
,,,,,,,51,24681.213,35803.97
,,,,,,,52,24996.273,36795.41
,,,,,,,53,25679.526,39049.69
,,,,,,,54,26917.783,44034.9
,,,,,,,55,28338.757,50507.75
,,,,,,,56,29412.72,51684.64
,,,,,,,57,30006.617,51706.98
,,,,,,,58,30227.604,51405.15
,,,,,,,59,29713.896,52001.51
,,,,,,,60,30411.033,52658.47
,,,,,,,61,29949.568,51854.04
,,,,,,,62,29670.553,51226.72
,,,,,,,63,30045.688,51321.35
,,,,,,,64,31174.475,54084.28
,,,,,,,65,33206.701,57830.97
,,,,,,,66,33959.552,58228.17
,,,,,,,67,33420.123,54859.27
,,,,,,,68,33327.385,53639.35
,,,,,,,69,32668.073,47322.83
,,,,,,,70,32129.445,44922.7
,,,,,,,71,31511.429,42867.48
,,,,,,,72,29114.57,41555.24
,,,,,,,73,29226.71,41373.27
,,,,,,,74,29469.235,41370.21
,,,,,,,75,29809.571,41985.29
,,,,,,,76,29449.477,42791.15
,,,,,,,77,29951.882,44764.13
,,,,,,,78,30980.722,50149.07
,,,,,,,79,32531.903,57366.68
,,,,,,,80,33593.05,58867.55
,,,,,,,81,33803.357,58472.39
,,,,,,,82,33463.555,57317.8
,,,,,,,83,32927.597,56987.61
,,,,,,,84,32994.258,56142.04
,,,,,,,85,32917.451,52649.06
,,,,,,,86,33048.459,49216.39
,,,,,,,87,33020.424,48423.91
,,,,,,,88,32965.333,50783.53
,,,,,,,89,33250.044,53755.72
,,,,,,,90,34016.245,52699.33
,,,,,,,91,33521.494,48904.28
,,,,,,,92,32839.665,47158.82
,,,,,,,93,31718.71,39774.58
,,,,,,,94,31166.109,35845.83
,,,,,,,95,29721.105,33304.07
,,,,,,,96,28145.36,30820.08
,,,,,,,97,27486.493,29317.83
,,,,,,,98,27015.95,28651.16
,,,,,,,99,27040.959,28598.12
,,,,,,,100,26312.316,29122.51
,,,,,,,101,26279.831,31266.69
,,,,,,,102,27610.114,36665.31
,,,,,,,103,29425.358,43219.95
,,,,,,,104,30444.052,44564.95
,,,,,,,105,30220.039,44487.09
,,,,,,,106,29018.895,44051.59
,,,,,,,107,28513.998,44823.73
,,,,,,,108,28165.741,43808.07
,,,,,,,109,27535.087,40529.22
,,,,,,,110,27380.583,38442.27
,,,,,,,111,27495.927,38728.15
,,,,,,,112,28468.786,41042.48
,,,,,,,113,30499.232,44366.38
,,,,,,,114,31775.225,44508.22
,,,,,,,115,31639.856,40044.08
,,,,,,,116,31532.7,38330.8
,,,,,,,117,31015.076,31434.72
,,,,,,,118,30241.755,29379.92
,,,,,,,119,29204.371,26858.59
,,,,,,,120,27533.307,24115.46
,,,,,,,121,26806.088,22288.58
,,,,,,,122,26604.77,21469.89
,,,,,,,123,26615.895,20854.67
,,,,,,,124,26823.443,20671.41
,,,,,,,125,27312.943,21601.43
,,,,,,,126,28517.647,25219.84
,,,,,,,127,30000.565,30014.32
,,,,,,,128,32503.957,30520.51
,,,,,,,129,32536.353,30764.94
,,,,,,,130,33034.664,30419.76
,,,,,,,131,32754.136,31533.7
,,,,,,,132,33080.321,32149.82
,,,,,,,133,32672.078,31726.53
,,,,,,,134,32551.038,32035.81
,,,,,,,135,31517.748,33796.22
,,,,,,,136,32113.158,36675.63
,,,,,,,137,32823.378,39820.45
,,,,,,,138,33040.627,39246.33
,,,,,,,139,32698.956,34995.9
,,,,,,,140,31884.873,33210.44
,,,,,,,141,31069.455,28511.32
,,,,,,,142,30265.518,27368.78
,,,,,,,143,29427.761,25733.05
,,,,,,,144,27456.144,24494.46
,,,,,,,145,26655.5,23127.38
,,,,,,,146,26111.799,22965.08
,,,,,,,147,25926.946,23434.97
,,,,,,,148,25793.713,24268.06
,,,,,,,149,25853.61,26646.38
,,,,,,,150,26312.672,29460.71
,,,,,,,151,27183.715,33142.98
,,,,,,,152,27729.73,36247.55
,,,,,,,153,28616.081,39954.91
,,,,,,,154,28946.36,42326.48
,,,,,,,155,29233.652,44165.01
,,,,,,,156,29706.865,45945.53
,,,,,,,157,28996.734,44480.76
,,,,,,,158,28563.66,43394.2
,,,,,,,159,28035.089,42287.08
,,,,,,,160,27625.333,43434.48
,,,,,,,161,28143.847,44012.18
,,,,,,,162,29124.805,47632.16
,,,,,,,163,28482.136,47699.37
,,,,,,,164,27826.384,46154.24
,,,,,,,165,27157.193,45156.26
,,,,,,,166,26613.759,43111.79
,,,,,,,167,25526.446,40003.76
,,,,,,,168,24873.898,36881.88
,,,,,,,169,23790.056,36050.71
,,,,,,,170,23560.792,35844.56
,,,,,,,171,23431.475,35671.24
,,,,,,,172,23480.336,36112.24
,,,,,,,173,23756.77,37437.38
,,,,,,,174,24516.652,39194.79
,,,,,,,175,25404.872,41156.17
,,,,,,,176,26264.523,41912.49
