Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,0.0
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,2.4943389527984467e8
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,1.8299068880593717e8
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,3.67446144886758e9
NENGREST,NaturalGas_CCS100_Moderate,1,1,1.4310322215574271e-8
NENGREST,NENGREST_nuclear_1,1,1,-2.912670175322833e-8
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,7.211580979197364e7
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.382775192060045e9
NENGREST,Liion_Moderate,1,1,1.0618600473538027e9
NENGREST,TEGS,1,1,1.200268668384691e7
