Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,2123,25545.22133
,,,,,,,2124,26771.61449
,,,,,,,2125,27503.74606
,,,,,,,2126,27350.1181
,,,,,,,2127,28467.56538
,,,,,,,2128,30302.4085
,,,,,,,2129,32792.19598
,,,,,,,2130,34659.66594
,,,,,,,2131,31604.83806
,,,,,,,2132,27825.05549
,,,,,,,2133,28062.46162
,,,,,,,2134,24354.11877
,,,,,,,2135,21455.74648
,,,,,,,2136,19417.90839
,,,,,,,2137,17450.948
,,,,,,,2138,16346.02522
,,,,,,,2139,15700.71824
,,,,,,,2140,15696.33565
,,,,,,,2141,15613.56128
,,,,,,,2142,16713.54125
,,,,,,,2143,19528.30559
,,,,,,,2144,24449.06362
,,,,,,,2145,25917.878
,,,,,,,2146,25957.44029
,,,,,,,2147,25807.78443
,,,,,,,2148,26602.15861
,,,,,,,2149,26662.95121
,,,,,,,2150,25478.84967
,,,,,,,2151,25741.96704
,,,,,,,2152,27028.37539
,,,,,,,2153,29204.33832
,,,,,,,2154,30105.50186
,,,,,,,2155,27207.76031
,,,,,,,2156,23796.85167
,,,,,,,2157,24376.26131
,,,,,,,2158,20871.94769
,,,,,,,2159,18625.98129
,,,,,,,2160,17248.73506
,,,,,,,2161,16492.57736
,,,,,,,2162,14651.16949
,,,,,,,2163,14296.633
,,,,,,,2164,14037.69504
,,,,,,,2165,14071.16392
,,,,,,,2166,15004.54967
,,,,,,,2167,16156.10729
,,,,,,,2168,17359.97035
,,,,,,,2169,19079.87169
,,,,,,,2170,21141.80179
,,,,,,,2171,22183.69815
,,,,,,,2172,24321.28043
,,,,,,,2173,25604.1002
,,,,,,,2174,25597.09207
,,,,,,,2175,25126.7146
,,,,,,,2176,24633.01972
,,,,,,,2177,25150.02971
,,,,,,,2178,22848.90086
,,,,,,,2179,24630.40395
,,,,,,,2180,25087.55657
,,,,,,,2181,25227.945
,,,,,,,2182,23769.49221
,,,,,,,2183,21915.17416
,,,,,,,2184,19756.43782
,,,,,,,2185,16801.14319
,,,,,,,2186,15103.34629
,,,,,,,2187,14779.09826
,,,,,,,2188,14615.51155
,,,,,,,2189,14683.30091
,,,,,,,2190,15457.31139
,,,,,,,2191,16156.91371
,,,,,,,2192,16830.58102
,,,,,,,2193,17940.36865
,,,,,,,2194,19871.81951
,,,,,,,2195,21094.68355
,,,,,,,2196,22776.00895
,,,,,,,2197,23965.04477
,,,,,,,2198,23673.40787
,,,,,,,2199,23952.72156
,,,,,,,2200,23867.23421
,,,,,,,2201,24640.31236
,,,,,,,2202,23341.5473
,,,,,,,2203,25419.40411
,,,,,,,2204,26388.04581
,,,,,,,2205,26129.29703
,,,,,,,2206,23728.84015
,,,,,,,2207,21443.97934
,,,,,,,2208,18639.74754
,,,,,,,2209,15219.55608
,,,,,,,2210,14521.08883
,,,,,,,2211,14062.82519
,,,,,,,2212,14335.56878
,,,,,,,2213,14612.32636
,,,,,,,2214,16169.23015
,,,,,,,2215,19143.70838
,,,,,,,2216,23908.80287
,,,,,,,2217,25443.11332
,,,,,,,2218,25606.63211
,,,,,,,2219,25699.81933
,,,,,,,2220,26585.98913
,,,,,,,2221,26309.77418
,,,,,,,2222,25468.42704
,,,,,,,2223,25818.06924
,,,,,,,2224,27396.4613
,,,,,,,2225,29685.58215
,,,,,,,2226,30846.65464
,,,,,,,2227,28353.69102
,,,,,,,2228,24818.67411
,,,,,,,2229,25245.14113
,,,,,,,2230,21894.93988
,,,,,,,2231,19325.83661
,,,,,,,2232,17499.61817
,,,,,,,2233,15304.6752
,,,,,,,2234,14579.36496
,,,,,,,2235,14071.73625
,,,,,,,2236,14283.72969
,,,,,,,2237,14502.2399
,,,,,,,2238,16038.49988
,,,,,,,2239,19083.95153
,,,,,,,2240,23907.15886
,,,,,,,2241,25258.0767
,,,,,,,2242,25052.43202
,,,,,,,2243,24807.2134
,,,,,,,2244,25613.85747
,,,,,,,2245,25288.88731
,,,,,,,2246,24436.1109
,,,,,,,2247,24800.12018
,,,,,,,2248,26563.79675
,,,,,,,2249,28812.25469
,,,,,,,2250,30156.89969
,,,,,,,2251,27543.44527
,,,,,,,2252,23952.08921
,,,,,,,2253,24444.57416
,,,,,,,2254,21430.13252
,,,,,,,2255,18876.33384
,,,,,,,2256,16993.08906
,,,,,,,2257,15420.74657
,,,,,,,2258,14576.92378
,,,,,,,2259,14088.27614
,,,,,,,2260,14234.83398
,,,,,,,2261,14343.99734
,,,,,,,2262,15775.9476
,,,,,,,2263,18459.65973
,,,,,,,2264,22915.79055
,,,,,,,2265,23997.72799
,,,,,,,2266,23849.75837
,,,,,,,2267,23793.95571
,,,,,,,2268,24622.91468
,,,,,,,2269,24440.91661
,,,,,,,2270,23504.66459
,,,,,,,2271,24112.82054
,,,,,,,2272,26062.22189
,,,,,,,2273,28357.83504
,,,,,,,2274,29880.20915
,,,,,,,2275,27132.90791
,,,,,,,2276,23258.31933
,,,,,,,2277,23497.68459
,,,,,,,2278,20712.24811
,,,,,,,2279,18309.44104
,,,,,,,2280,16654.804
,,,,,,,2281,15025.10478
,,,,,,,2282,14124.7482
,,,,,,,2283,13605.44809
,,,,,,,2284,13727.12507
,,,,,,,2285,13893.56798
,,,,,,,2286,15286.98706
,,,,,,,2287,18185.52001
,,,,,,,2288,22696.4765
,,,,,,,2289,23898.31463
,,,,,,,2290,23747.13569
,,,,,,,2291,23640.85616
,,,,,,,2292,24739.21948
,,,,,,,2293,24841.09549
,,,,,,,2294,24031.09008
,,,,,,,2295,24604.83369
,,,,,,,2296,26408.27198
,,,,,,,2297,28801.00514
,,,,,,,2298,30046.38762
,,,,,,,2299,27560.29614
,,,,,,,2300,24107.61211
,,,,,,,2301,24353.97357
,,,,,,,2302,21054.06096
,,,,,,,2303,18503.9366
,,,,,,,2304,16801.12135
,,,,,,,2305,14919.00994
,,,,,,,2306,14032.06191
,,,,,,,2307,13448.55681
,,,,,,,2308,13570.39906
,,,,,,,2309,13831.44772
,,,,,,,2310,15202.63207
,,,,,,,2311,18004.08796
,,,,,,,2312,22211.77802
,,,,,,,2313,23803.85659
,,,,,,,2314,24050.57391
,,,,,,,2315,24184.52464
,,,,,,,2316,25221.92165
,,,,,,,2317,25426.00239
,,,,,,,2318,24610.49105
,,,,,,,2319,24922.34363
,,,,,,,2320,26325.39065
,,,,,,,2321,28300.32844
,,,,,,,2322,29516.58781
,,,,,,,2323,27272.63895
,,,,,,,2324,23818.05166
,,,,,,,2325,23825.39711
,,,,,,,2326,20464.14038
,,,,,,,2327,17996.83311
,,,,,,,2328,16514.88531
,,,,,,,2329,15824.93832
,,,,,,,2330,14139.21343
,,,,,,,2331,13768.26688
,,,,,,,2332,13584.85404
,,,,,,,2333,13486.03817
,,,,,,,2334,14349.48502
,,,,,,,2335,15456.4349
,,,,,,,2336,16463.45746
,,,,,,,2337,18155.39204
,,,,,,,2338,20428.91517
,,,,,,,2339,21803.07534
,,,,,,,2340,23557.52418
,,,,,,,2341,25061.9955
,,,,,,,2342,24975.30142
,,,,,,,2343,25141.80676
,,,,,,,2344,24910.63675
,,,,,,,2345,25734.26276
,,,,,,,2346,24649.49146
,,,,,,,2347,25910.95362
,,,,,,,2348,26413.08068
,,,,,,,2349,25976.51321
,,,,,,,2350,23818.75434
,,,,,,,2351,21555.074
,,,,,,,2352,19022.36718
,,,,,,,2353,16031.49135
,,,,,,,2354,13959.85775
,,,,,,,2355,13387.73421
,,,,,,,2356,13017.84352
,,,,,,,2357,12847.73651
,,,,,,,2358,13592.24366
,,,,,,,2359,14175.69306
,,,,,,,2360,14689.78666
,,,,,,,2361,15959.80273
,,,,,,,2362,18077.36816
,,,,,,,2363,19263.79721
,,,,,,,2364,20754.40193
,,,,,,,2365,21892.26859
,,,,,,,2366,21487.86033
,,,,,,,2367,21169.11654
,,,,,,,2368,20648.39343
,,,,,,,2369,21297.92194
,,,,,,,2370,20143.0196
,,,,,,,2371,21197.0101
,,,,,,,2372,21813.54718
,,,,,,,2373,22212.28355
,,,,,,,2374,21060.25649
,,,,,,,2375,19010.20685
,,,,,,,2376,16486.46375
,,,,,,,2377,13275.4235
,,,,,,,2378,12594.58734
,,,,,,,2379,12170.58615
,,,,,,,2380,12299.64562
,,,,,,,2381,12444.24802
,,,,,,,2382,13928.62025
,,,,,,,2383,16749.59355
,,,,,,,2384,21042.53934
,,,,,,,2385,22660.02967
,,,,,,,2386,22889.67049
,,,,,,,2387,23095.66579
,,,,,,,2388,24059.32011
,,,,,,,2389,24163.41311
,,,,,,,2390,23420.50727
,,,,,,,2391,24097.39042
,,,,,,,2392,25976.17722
,,,,,,,2393,28392.38139
,,,,,,,2394,29952.01704
,,,,,,,2395,27098.55253
,,,,,,,2396,23274.14786
,,,,,,,2397,23239.62633
,,,,,,,2398,20584.05381
,,,,,,,2399,17982.70381
,,,,,,,2400,16101.31485
,,,,,,,2401,14715.88612
,,,,,,,2402,13942.80304
,,,,,,,2403,13374.88842
,,,,,,,2404,13467.16434
,,,,,,,2405,13483.1034
,,,,,,,2406,14780.93005
,,,,,,,2407,17413.92168
,,,,,,,2408,21679.05593
,,,,,,,2409,22932.73349
,,,,,,,2410,22843.72225
,,,,,,,2411,22775.40094
,,,,,,,2412,23702.80678
,,,,,,,2413,23816.21642
,,,,,,,2414,23111.26671
,,,,,,,2415,23767.48493
,,,,,,,2416,25577.09996
,,,,,,,2417,27875.76379
,,,,,,,2418,29405.53811
,,,,,,,2419,26613.62985
,,,,,,,2420,22941.50628
,,,,,,,2421,23132.16316
,,,,,,,2422,20512.33033
,,,,,,,2423,18043.7268
,,,,,,,2424,16319.78437
,,,,,,,2425,14619.26985
,,,,,,,2426,13744.05607
,,,,,,,2427,13176.33696
,,,,,,,2428,13233.80583
,,,,,,,2429,13265.99903
,,,,,,,2430,14532.31185
,,,,,,,2431,17158.29824
,,,,,,,2432,21401.30504
,,,,,,,2433,22964.74553
,,,,,,,2434,23034.62107
,,,,,,,2435,22930.84059
,,,,,,,2436,24131.82343
,,,,,,,2437,24634.93784
,,,,,,,2438,24277.55061
,,,,,,,2439,25146.50512
,,,,,,,2440,27265.41438
,,,,,,,2441,29596.80886
,,,,,,,2442,31043.58348
,,,,,,,2443,28281.60222
,,,,,,,2444,24596.85281
,,,,,,,2445,24460.43488
,,,,,,,2446,21375.28826
,,,,,,,2447,18670.64703
,,,,,,,2448,16767.37065
,,,,,,,2449,14790.87702
,,,,,,,2450,13758.0864
,,,,,,,2451,13105.26179
,,,,,,,2452,13034.71475
,,,,,,,2453,13016.46491
,,,,,,,2454,14216.5078
,,,,,,,2455,16751.65422
,,,,,,,2456,20762.47392
,,,,,,,2457,22438.83488
,,,,,,,2458,22585.46176
,,,,,,,2459,22597.67518
,,,,,,,2460,23796.74398
,,,,,,,2461,24267.04813
,,,,,,,2462,23800.3218
,,,,,,,2463,24562.77056
,,,,,,,2464,26346.49555
,,,,,,,2465,28417.93817
,,,,,,,2466,29773.08967
,,,,,,,2467,27018.31367
,,,,,,,2468,23062.5705
,,,,,,,2469,22961.9309
,,,,,,,2470,20267.68836
,,,,,,,2471,17815.83677
,,,,,,,2472,16112.56536
,,,,,,,2473,14311.1552
,,,,,,,2474,13500.55095
,,,,,,,2475,12890.41121
,,,,,,,2476,12935.50075
,,,,,,,2477,12979.8617
,,,,,,,2478,14177.31469
,,,,,,,2479,16862.87411
,,,,,,,2480,21262.66769
,,,,,,,2481,23016.92545
,,,,,,,2482,23218.81091
,,,,,,,2483,23170.43317
,,,,,,,2484,24204.4697
,,,,,,,2485,24446.72296
,,,,,,,2486,23645.21318
,,,,,,,2487,23955.98486
,,,,,,,2488,25506.22683
,,,,,,,2489,27488.57266
,,,,,,,2490,28750.68109
,,,,,,,2491,25685.35656
,,,,,,,2492,21767.3172
,,,,,,,2493,21576.81845
,,,,,,,2494,19195.24274
,,,,,,,2495,17038.13002
,,,,,,,2496,15693.9035
,,,,,,,2497,15171.25891
,,,,,,,2498,13400.77992
,,,,,,,2499,12979.4679
,,,,,,,2500,12656.28569
,,,,,,,2501,12792.91539
,,,,,,,2502,13590.54603
,,,,,,,2503,14849.47096
,,,,,,,2504,15812.51127
,,,,,,,2505,17215.80879
,,,,,,,2506,19358.90282
,,,,,,,2507,20519.76483
,,,,,,,2508,21958.55361
,,,,,,,2509,22812.18779
,,,,,,,2510,22086.12556
,,,,,,,2511,21868.26859
,,,,,,,2512,21627.34177
,,,,,,,2513,22450.3016
,,,,,,,2514,21325.38635
,,,,,,,2515,22268.64814
,,,,,,,2516,22542.41818
,,,,,,,2517,22410.13189
,,,,,,,2518,21039.52567
,,,,,,,2519,19386.35478
,,,,,,,2520,17260.67537
,,,,,,,2521,14863.55398
,,,,,,,2522,13296.00011
,,,,,,,2523,12967.38613
,,,,,,,2524,12727.74781
,,,,,,,2525,12629.50133
,,,,,,,2526,13349.33345
,,,,,,,2527,13922.63477
,,,,,,,2528,14339.48342
,,,,,,,2529,15217.46036
,,,,,,,2530,17319.9794
,,,,,,,2531,19038.99548
,,,,,,,2532,20684.22141
,,,,,,,2533,22010.47778
,,,,,,,2534,21592.58101
,,,,,,,2535,21683.63967
,,,,,,,2536,21704.15071
,,,,,,,2537,22547.62692
,,,,,,,2538,21784.88274
,,,,,,,2539,23036.99931
,,,,,,,2540,23461.47751
,,,,,,,2541,23235.17598
,,,,,,,2542,21713.11038
,,,,,,,2543,19932.76187
,,,,,,,2544,17594.0335
,,,,,,,2545,14272.58758
,,,,,,,2546,13887.81666
,,,,,,,2547,13443.03909
,,,,,,,2548,13452.00468
,,,,,,,2549,13577.59663
,,,,,,,2550,14685.25975
,,,,,,,2551,16507.07079
,,,,,,,2552,18800.0409
,,,,,,,2553,20556.98521
,,,,,,,2554,21619.27734
,,,,,,,2555,22669.14
,,,,,,,2556,23970.03493
,,,,,,,2557,24295.0524
,,,,,,,2558,23612.18285
,,,,,,,2559,24181.42056
,,,,,,,2560,26089.88516
,,,,,,,2561,28209.45545
,,,,,,,2562,29618.28695
,,,,,,,2563,26202.68575
,,,,,,,2564,21899.39349
,,,,,,,2565,21313.34146
,,,,,,,2566,20488.89944
,,,,,,,2567,18351.39573
,,,,,,,2568,16777.45602
,,,,,,,2569,15330.77309
,,,,,,,2570,14572.79214
,,,,,,,2571,13978.95068
,,,,,,,2572,13974.03881
,,,,,,,2573,13996.794
,,,,,,,2574,15158.28526
,,,,,,,2575,16796.78242
,,,,,,,2576,19344.03021
,,,,,,,2577,21603.96815
,,,,,,,2578,22861.20289
,,,,,,,2579,23990.50418
,,,,,,,2580,25332.34072
,,,,,,,2581,25945.06651
,,,,,,,2582,25561.821
,,,,,,,2583,26401.46598
,,,,,,,2584,28787.19674
,,,,,,,2585,30678.47686
,,,,,,,2586,31604.85926
,,,,,,,2587,27981.23708
,,,,,,,2588,23298.69473
,,,,,,,2589,22420.5759
,,,,,,,2590,21352.38769
,,,,,,,2591,19067.41338
,,,,,,,2592,17414.34568
,,,,,,,2593,16015.40929
,,,,,,,2594,14960.48714
,,,,,,,2595,14261.29439
,,,,,,,2596,14253.07534
,,,,,,,2597,14398.33706
,,,,,,,2598,15522.33498
,,,,,,,2599,17433.16031
,,,,,,,2600,20645.49897
,,,,,,,2601,22058.32942
,,,,,,,2602,22526.36784
,,,,,,,2603,22686.62945
,,,,,,,2604,23689.77018
,,,,,,,2605,24136.18416
,,,,,,,2606,23342.94902
,,,,,,,2607,23946.57364
,,,,,,,2608,25726.8792
,,,,,,,2609,27810.88382
,,,,,,,2610,29071.59032
,,,,,,,2611,26052.98045
,,,,,,,2612,22120.26905
,,,,,,,2613,21873.51185
,,,,,,,2614,19963.83027
,,,,,,,2615,17748.57108
,,,,,,,2616,16216.46722
,,,,,,,2617,14808.77471
,,,,,,,2618,14057.95513
,,,,,,,2619,13490.3635
,,,,,,,2620,13492.78379
,,,,,,,2621,13602.58479
,,,,,,,2622,14871.01463
,,,,,,,2623,16998.09
,,,,,,,2624,20310.47639
,,,,,,,2625,21681.54806
,,,,,,,2626,22159.3483
,,,,,,,2627,22132.88252
,,,,,,,2628,23332.87141
,,,,,,,2629,23324.65554
,,,,,,,2630,22500.88284
,,,,,,,2631,23110.89726
,,,,,,,2632,25026.96014
,,,,,,,2633,27375.63907
,,,,,,,2634,28926.9835
,,,,,,,2635,25673.74709
,,,,,,,2636,21386.69345
,,,,,,,2637,20945.87863
,,,,,,,2638,19361.70878
,,,,,,,2639,17129.95971
,,,,,,,2640,15587.32293
,,,,,,,2641,14046.8598
,,,,,,,2642,13153.12798
,,,,,,,2643,12521.99092
,,,,,,,2644,12466.08148
,,,,,,,2645,12354.70752
,,,,,,,2646,13313.10123
,,,,,,,2647,15261.58745
,,,,,,,2648,18593.7003
,,,,,,,2649,20173.79156
,,,,,,,2650,20758.08928
,,,,,,,2651,21298.74792
,,,,,,,2652,22623.90031
,,,,,,,2653,22985.82506
,,,,,,,2654,22438.86658
,,,,,,,2655,23159.34401
,,,,,,,2656,25184.74392
,,,,,,,2657,27582.83031
,,,,,,,2658,28943.06989
,,,,,,,2659,25379.47603
,,,,,,,2660,20787.54909
,,,,,,,2661,20043.69199
,,,,,,,2662,18493.15751
,,,,,,,2663,16401.018
,,,,,,,2664,15022.77435
,,,,,,,2665,14558.23412
,,,,,,,2666,12760.44905
,,,,,,,2667,12382.57685
,,,,,,,2668,12035.9615
,,,,,,,2669,11779.62796
,,,,,,,2670,12404.75296
,,,,,,,2671,13222.72558
,,,,,,,2672,13651.26293
,,,,,,,2673,14972.57532
,,,,,,,2674,17130.21338
,,,,,,,2675,18969.02306
,,,,,,,2676,20547.74681
,,,,,,,2677,21801.89657
,,,,,,,2678,21724.09905
,,,,,,,2679,21971.02417
,,,,,,,2680,22153.39345
,,,,,,,2681,23381.05054
,,,,,,,2682,22645.80793
,,,,,,,2683,23552.78849
,,,,,,,2684,23576.26542
,,,,,,,2685,22605.09273
,,,,,,,2686,20904.43386
,,,,,,,2687,18848.29055
,,,,,,,2688,16456.77687
,,,,,,,2689,14116.09936
,,,,,,,2690,12248.41576
,,,,,,,2691,11808.08779
,,,,,,,2692,11292.27266
,,,,,,,2693,11004.4904
,,,,,,,2694,11663.83013
,,,,,,,2695,12029.98135
,,,,,,,2696,12116.23095
,,,,,,,2697,13111.98613
,,,,,,,2698,15292.79651
,,,,,,,2699,17000.73403
,,,,,,,2700,18625.57368
,,,,,,,2701,20385.38006
,,,,,,,2702,20771.24587
,,,,,,,2703,21337.62829
,,,,,,,2704,21801.20634
,,,,,,,2705,23084.55733
,,,,,,,2706,22479.27643
,,,,,,,2707,23750.72474
,,,,,,,2708,24294.32684
,,,,,,,2709,23397.32777
,,,,,,,2710,21153.54838
,,,,,,,2711,18936.19926
,,,,,,,2712,16408.91563
,,,,,,,2713,13041.55888
,,,,,,,2714,12264.04005
,,,,,,,2715,11692.64818
,,,,,,,2716,11600.05475
,,,,,,,2717,11556.91594
,,,,,,,2718,12733.10774
,,,,,,,2719,14941.94155
,,,,,,,2720,18765.81019
,,,,,,,2721,20341.9521
,,,,,,,2722,20623.287
,,,,,,,2723,20995.33852
,,,,,,,2724,22131.92719
,,,,,,,2725,22608.54584
,,,,,,,2726,22365.27627
,,,,,,,2727,23246.41871
,,,,,,,2728,25368.69163
,,,,,,,2729,28119.64263
,,,,,,,2730,30079.61799
,,,,,,,2731,27161.93843
,,,,,,,2732,22824.67134
,,,,,,,2733,21965.03142
,,,,,,,2734,19449.58944
,,,,,,,2735,16823.84743
,,,,,,,2736,14930.75209
,,,,,,,2737,13380.18166
,,,,,,,2738,12434.53054
,,,,,,,2739,11786.63376
,,,,,,,2740,11700.12755
,,,,,,,2741,11717.32983
,,,,,,,2742,12970.26736
,,,,,,,2743,15454.15445
,,,,,,,2744,19365.60167
,,,,,,,2745,20904.81729
,,,,,,,2746,21109.18019
,,,,,,,2747,21306.22439
,,,,,,,2748,22517.35655
,,,,,,,2749,22933.00824
,,,,,,,2750,22479.89538
,,,,,,,2751,23179.96651
,,,,,,,2752,25133.24249
,,,,,,,2753,27495.3629
,,,,,,,2754,29061.27199
,,,,,,,2755,26291.00846
,,,,,,,2756,22316.04192
,,,,,,,2757,22044.00762
,,,,,,,2758,19954.32629
,,,,,,,2759,17513.55821
,,,,,,,2760,15839.94651
,,,,,,,2761,14299.16838
,,,,,,,2762,13452.81397
,,,,,,,2763,12779.6143
,,,,,,,2764,12808.24061
,,,,,,,2765,12855.5347
,,,,,,,2766,14162.08003
,,,,,,,2767,16590.19653
,,,,,,,2768,20556.47677
,,,,,,,2769,21795.76814
,,,,,,,2770,21795.1104
,,,,,,,2771,21890.46083
,,,,,,,2772,23014.63852
,,,,,,,2773,23249.98658
,,,,,,,2774,22616.74972
,,,,,,,2775,23205.97569
,,,,,,,2776,25088.68555
,,,,,,,2777,27524.77437
,,,,,,,2778,29101.61488
,,,,,,,2779,26350.94163
,,,,,,,2780,22568.66671
,,,,,,,2781,22381.14822
,,,,,,,2782,20155.27981
,,,,,,,2783,17837.26831
,,,,,,,2784,16143.14503
,,,,,,,2785,14589.15702
,,,,,,,2786,13709.63509
,,,,,,,2787,13096.26528
,,,,,,,2788,13056.90196
,,,,,,,2789,13049.28489
,,,,,,,2790,14315.4094
,,,,,,,2791,16893.71148
,,,,,,,2792,20984.44888
,,,,,,,2793,22354.57886
,,,,,,,2794,22387.58028
,,,,,,,2795,22351.37876
,,,,,,,2796,23452.31306
,,,,,,,2797,23562.91368
,,,,,,,2798,22728.30587
,,,,,,,2799,23353.20902
,,,,,,,2800,25173.77721
,,,,,,,2801,27569.69746
,,,,,,,2802,29330.16389
,,,,,,,2803,26910.86265
,,,,,,,2804,23184.62224
,,,,,,,2805,22592.0216
,,,,,,,2806,19723.26985
,,,,,,,2807,17138.14589
,,,,,,,2808,15342.94414
,,,,,,,2809,13592.53684
,,,,,,,2810,12609.50846
,,,,,,,2811,11914.27647
,,,,,,,2812,11821.77331
,,,,,,,2813,11703.36308
,,,,,,,2814,12773.31367
,,,,,,,2815,15306.39304
,,,,,,,2816,19454.65993
,,,,,,,2817,21337.86763
,,,,,,,2818,21822.16767
,,,,,,,2819,22033.7541
,,,,,,,2820,23244.05674
,,,,,,,2821,23504.47001
,,,,,,,2822,22863.53099
,,,,,,,2823,23392.06917
,,,,,,,2824,25081.79767
,,,,,,,2825,27248.88868
,,,,,,,2826,28516.13115
,,,,,,,2827,25658.31595
,,,,,,,2828,21876.88312
,,,,,,,2829,21472.5429
,,,,,,,2830,19289.99955
,,,,,,,2831,17238.53996
,,,,,,,2832,15858.6043
,,,,,,,2833,15214.86637
,,,,,,,2834,13402.38682
,,,,,,,2835,12992.03082
,,,,,,,2836,12713.5121
,,,,,,,2837,12645.43693
,,,,,,,2838,13519.12397
,,,,,,,2839,14661.9952
,,,,,,,2840,15567.19336
,,,,,,,2841,17156.57199
,,,,,,,2842,19234.35389
,,,,,,,2843,20146.01446
,,,,,,,2844,21438.67917
,,,,,,,2845,22364.75393
,,,,,,,2846,21723.99433
,,,,,,,2847,21544.61127
,,,,,,,2848,21400.29297
,,,,,,,2849,22167.13485
,,,,,,,2850,21074.11711
,,,,,,,2851,22032.48032
,,,,,,,2852,22253.91744
,,,,,,,2853,21723.57173
,,,,,,,2854,20538.16821
,,,,,,,2855,18973.41497
,,,,,,,2856,16719.27889
,,,,,,,2857,14120.31852
,,,,,,,2858,12428.57753
,,,,,,,2859,12094.4969
,,,,,,,2860,11881.16135
,,,,,,,2861,11909.41676
,,,,,,,2862,12700.60744
,,,,,,,2863,13350.23049
,,,,,,,2864,13998.52002
,,,,,,,2865,15054.17259
,,,,,,,2866,16985.90971
,,,,,,,2867,18126.65711
,,,,,,,2868,19353.37179
,,,,,,,2869,20466.71515
,,,,,,,2870,20233.38267
,,,,,,,2871,20531.79495
,,,,,,,2872,20690.69011
,,,,,,,2873,21785.6577
,,,,,,,2874,21141.51602
,,,,,,,2875,22461.58338
,,,,,,,2876,22705.42428
,,,,,,,2877,22125.71235
,,,,,,,2878,20971.75817
,,,,,,,2879,18857.56886
,,,,,,,2880,16132.38285
,,,,,,,2881,12547.24171
,,,,,,,2882,11688.77236
,,,,,,,2883,11117.62642
,,,,,,,2884,11103.07304
,,,,,,,2885,11098.6243
,,,,,,,2886,12452.02897
,,,,,,,2887,15073.46527
,,,,,,,2888,19315.16264
,,,,,,,2889,20579.88221
,,,,,,,2890,20636.29854
,,,,,,,2891,20554.36392
,,,,,,,2892,21607.35507
,,,,,,,2893,21946.76769
,,,,,,,2894,21693.17977
,,,,,,,2895,22675.39493
,,,,,,,2896,24992.51675
,,,,,,,2897,27712.14854
,,,,,,,2898,29437.66643
,,,,,,,2899,26779.36271
,,,,,,,2900,22887.16019
,,,,,,,2901,22352.7808
,,,,,,,2902,19573.98285
,,,,,,,2903,16660.07905
,,,,,,,2904,14690.26642
,,,,,,,2905,12921.70103
,,,,,,,2906,11846.71048
,,,,,,,2907,11215.60346
,,,,,,,2908,11097.99679
,,,,,,,2909,10955.99672
,,,,,,,2910,12087.28527
,,,,,,,2911,14525.71993
,,,,,,,2912,18704.43453
,,,,,,,2913,20401.51097
,,,,,,,2914,20722.16702
,,,,,,,2915,20987.09179
,,,,,,,2916,22032.7416
,,,,,,,2917,22844.10534
,,,,,,,2918,23096.65305
,,,,,,,2919,24229.45336
,,,,,,,2920,26882.08845
,,,,,,,2921,29917.3872
,,,,,,,2922,32311.42599
,,,,,,,2923,29543.88004
,,,,,,,2924,25031.41432
,,,,,,,2925,23998.9421
,,,,,,,2926,20315.29044
,,,,,,,2927,17595.62603
,,,,,,,2928,15471.30186
,,,,,,,2929,13597.54456
,,,,,,,2930,12415.41058
,,,,,,,2931,11600.56441
,,,,,,,2932,11380.17129
,,,,,,,2933,11115.34851
,,,,,,,2934,12227.78073
,,,,,,,2935,14552.42193
,,,,,,,2936,18648.27809
,,,,,,,2937,20285.61329
,,,,,,,2938,20373.11126
,,,,,,,2939,20482.64621
,,,,,,,2940,21646.37116
,,,,,,,2941,22432.97162
,,,,,,,2942,22649.20226
,,,,,,,2943,23924.37033
,,,,,,,2944,26605.32034
,,,,,,,2945,29499.37465
,,,,,,,2946,31737.91611
,,,,,,,2947,28999.13
,,,,,,,2948,24729.77069
,,,,,,,2949,23961.65717
,,,,,,,2950,20751.6436
,,,,,,,2951,17999.91672
,,,,,,,2952,15910.90851
,,,,,,,2953,13878.60088
,,,,,,,2954,12616.86301
,,,,,,,2955,11792.02935
,,,,,,,2956,11488.53204
,,,,,,,2957,11168.59203
,,,,,,,2958,12180.15908
,,,,,,,2959,14379.09209
,,,,,,,2960,18499.45266
,,,,,,,2961,20099.30396
,,,,,,,2962,20219.95264
,,,,,,,2963,20406.65342
,,,,,,,2964,21598.69691
,,,,,,,2965,22556.26322
,,,,,,,2966,22917.81861
,,,,,,,2967,24209.81927
,,,,,,,2968,26855.77753
,,,,,,,2969,29680.54131
,,,,,,,2970,31848.46487
,,,,,,,2971,29007.36321
,,,,,,,2972,24550.51753
,,,,,,,2973,23675.73507
,,,,,,,2974,20392.17637
,,,,,,,2975,17887.71297
,,,,,,,2976,15866.78659
,,,,,,,2977,13857.11566
,,,,,,,2978,12649.9107
,,,,,,,2979,11822.88853
,,,,,,,2980,11481.54866
,,,,,,,2981,11032.59497
,,,,,,,2982,11805.02611
,,,,,,,2983,13762.35776
,,,,,,,2984,17926.78082
,,,,,,,2985,19784.04884
,,,,,,,2986,20169.40483
,,,,,,,2987,20465.94964
,,,,,,,2988,21688.98312
,,,,,,,2989,22429.04128
,,,,,,,2990,22431.58053
,,,,,,,2991,23247.93986
,,,,,,,2992,25383.18751
