Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,32241.5282711716,0.0,0.0,0.0,0.0,9626.407196351835,0.0,0.0,0.0,0.0,0.0
t2,32241.5282711716,0.0,0.0,0.0,0.0,9626.407196351835,0.0,0.0,0.0,0.0,0.0
t3,32241.5282711716,0.0,0.0,0.0,0.0,9626.407196351835,0.0,0.0,0.0,0.0,0.0
t4,32241.5282711716,0.0,0.0,0.0,0.0,9626.407196351835,0.0,0.0,0.0,0.0,0.0
t5,32241.5282711716,0.0,0.0,0.0,0.0,9626.407196351835,0.0,0.0,0.0,0.0,0.0
t6,32241.5282711716,0.0,0.0,0.0,0.0,9626.407196351835,0.0,0.0,0.0,0.0,0.0
t7,32241.5282711716,0.0,0.0,0.0,0.0,9626.407196351835,0.0,0.0,0.0,0.0,0.0
t8,32241.5282711716,0.0,0.0,0.0,0.0,9626.407196351835,0.0,0.0,0.0,0.0,0.0
t9,32241.5282711716,0.0,0.0,0.0,0.0,9626.407196351835,0.0,0.0,0.0,0.0,0.0
t10,32241.5282711716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,32241.5282711716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,10149.159650509811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t13,10149.159650509811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t14,10149.159650509811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t19,32241.5282711716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t20,32241.5282711716,0.0,0.0,0.0,0.0,4804.127965693311,0.0,0.0,0.0,0.0,0.0
t21,32241.5282711716,0.0,0.0,0.0,0.0,4804.127965693311,0.0,0.0,0.0,0.0,0.0
t22,32241.5282711716,0.0,0.0,0.0,0.0,4804.127965693311,0.0,0.0,0.0,0.0,0.0
t23,32241.5282711716,0.0,0.0,0.0,0.0,4804.127965693311,0.0,0.0,0.0,0.0,0.0
