Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,2.6433418459134233e8,0.0,0.0,1.085550486588411e6,2.6827066255080428e7,4.966680782025529e7,0.0,3.727984183728695e7,1.7022931691116887e8,4.291064462530341e7,1.4090275841816973e6,5.937424401112072e8
t1,31683.12145714623,0.0,0.0,0.0,0.0,6231.041145548796,0.0,7207.837397304975,0.0,0.0,0.0,45122.0
t2,31683.12145714623,0.0,0.0,0.0,0.0,6472.005516507266,0.0,5796.873026346504,0.0,0.0,0.0,43952.0
t3,31683.12145714623,0.0,0.0,0.0,0.0,6841.038499908988,0.0,4435.840042944782,0.0,0.0,0.0,42960.0
t4,31683.12145714623,0.0,0.0,0.0,0.0,6165.275422263979,0.0,4279.603120589792,0.0,0.0,0.0,42128.0
t5,31683.12145714623,0.0,0.0,0.0,0.0,7527.697893890062,0.0,3884.9840898993516,0.0,0.0,0.0,43095.80344093564
t6,31683.12145714623,0.0,0.0,0.0,0.0,7771.3936996474595,0.0,2182.484843206311,0.0,0.0,0.0,41637.0
t7,31683.12145714623,0.0,0.0,0.0,0.0,9865.48038318287,0.0,1765.3161536192742,0.0,0.0,0.0,43313.91799394837
t8,31683.12145714623,0.0,0.0,0.0,0.0,9865.48038318287,0.0,2082.622068092812,0.0,49.7760915780882,0.0,43681.0
t9,31683.12145714623,0.0,0.0,0.0,0.0,6313.907445237037,0.0,4767.642166708989,0.0,1915.3289309077445,0.0,44680.0
t10,25051.96301480157,0.0,0.0,0.0,0.0,0.0,0.0,4999.581515359697,15925.455469838731,0.0,0.0,45977.0
t11,14257.404655715804,0.0,0.0,0.0,0.0,0.0,0.0,5202.528445429066,38631.49702207379,0.0,0.0,58091.430123218655
t12,4759.445899806804,0.0,0.0,0.0,0.0,0.0,0.0,9108.451504303828,52959.946033032335,0.0,0.0,66827.84343714296
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10163.45340268031,61078.805684322666,0.0,0.0,71242.25908700298
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7051.600474949984,65673.54493752544,0.0,0.0,72725.14541247542
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4733.817678364094,66012.57424164526,0.0,0.0,70746.39192000935
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5035.0166936257765,62943.46685698166,0.0,0.0,67978.48355060743
t17,31683.12145714623,0.0,0.0,0.0,0.0,0.0,0.0,4479.32867081679,54708.62349638717,0.0,0.0,90871.07362435019
t18,31683.12145714623,0.0,0.0,0.0,0.0,0.0,0.0,6478.194863007957,43261.92357044706,0.0,0.0,81423.23989060125
t19,31683.12145714623,0.0,0.0,0.0,0.0,0.0,0.0,6341.286219707192,22822.025261539206,0.0,0.0,60846.43293839262
t20,31683.12145714623,0.0,0.0,0.0,0.0,2723.601800892123,0.0,4835.291143398779,0.0,0.0,13613.985598562867,52856.0
t21,31683.12145714623,0.0,0.0,0.0,0.0,4255.6278138939415,0.0,4141.083787367841,0.0,13510.166941592013,0.0,53590.00000000002
t22,31683.12145714623,0.0,0.0,0.0,0.0,4255.6278138939415,0.0,5597.147476119506,0.0,11965.103252840323,0.0,53501.0
t23,31683.12145714623,0.0,0.0,0.0,0.0,4255.6278138939415,0.0,5629.361274543215,0.0,11467.889454416614,0.0,53036.0
t24,31683.12145714623,0.0,0.0,0.0,0.0,4255.6278138939415,0.0,5614.865065252547,0.0,9943.385663707282,0.0,51497.0
t25,31683.12145714623,0.0,0.0,0.0,0.0,4255.627813893932,0.0,5281.452251567154,0.0,8277.798477392684,0.0,49498.0
t26,31683.12145714623,0.0,0.0,0.0,0.0,4255.627813893932,0.0,6283.301382544515,0.0,5678.949346415323,0.0,47901.0
t27,31683.12145714623,0.0,0.0,0.0,0.0,4255.627813893932,0.0,7575.074699335239,0.0,3820.1760296245993,0.0,47334.0
t28,31683.12145714623,0.0,0.0,0.0,0.0,4255.627813893932,0.0,6850.264234801802,0.0,4641.986494158036,0.0,47431.00000000001
t29,31683.12145714623,0.0,0.0,0.0,0.0,4255.627813893932,0.0,7760.304040271591,0.0,4312.946688688247,0.0,48012.0
t30,31683.12145714623,0.0,0.0,0.0,0.0,4255.627813893932,0.0,6439.538304899505,0.0,7123.7124240603325,0.0,49502.0
t31,31683.12145714623,0.0,0.0,0.0,0.0,4255.627813893932,0.0,6573.225568357871,0.0,9934.025160601965,0.0,52446.0
t32,31683.12145714623,0.0,0.0,0.0,0.0,4255.627813893932,0.0,6355.782428997862,0.0,14108.468299961974,0.0,56403.0
t33,31683.12145714623,0.0,0.0,0.0,0.0,4255.627813893932,0.0,5817.811995321915,0.0,16821.438733637922,0.0,58578.0
t34,31683.12145714623,0.0,0.0,0.0,0.0,2723.601800892117,0.0,4065.3813610721245,17290.494510110624,3209.400870778878,0.0,58971.99999999997
t35,31683.12145714623,0.0,0.0,0.0,0.0,0.0,0.0,2865.4173697889496,40103.5979478572,0.0,0.0,74652.13677479238
t36,27035.577589711702,0.0,0.0,0.0,0.0,0.0,0.0,2765.5545946754505,54556.952491912525,0.0,0.0,84358.08467629968
t37,14257.404655715804,0.0,0.0,0.0,0.0,0.0,0.0,3266.479160164132,63808.88376486645,0.0,0.0,81332.76758074638
t38,14257.404655715804,0.0,0.0,0.0,0.0,0.0,0.0,3007.158082853271,67698.79893845171,0.0,0.0,84963.36167702079
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3429.158842203864,68073.51553774203,0.0,0.0,71502.6743799459
t40,19060.97402162986,0.0,0.0,0.0,0.0,0.0,0.0,1837.7972000726202,65111.470038589956,0.0,0.0,86010.24126029243
t41,31683.12145714623,0.0,0.0,0.0,0.0,0.0,0.0,1747.5985644862342,56974.76673971435,0.0,0.0,90405.48676134681
t42,31683.12145714623,0.0,0.0,0.0,0.0,0.0,0.0,1628.4075103185094,43663.405641115285,0.0,0.0,76974.93460858002
t43,31683.12145714623,0.0,0.0,0.0,0.0,0.0,0.0,1153.253983568796,22920.165323258116,0.0,0.0,55756.54076397314
t44,31683.12145714623,0.0,0.0,0.0,5542.400257582944,6313.907445237037,0.0,1277.277107500077,0.0,6074.941532101882,9654.352200431837,60546.00000000001
t45,31683.12145714623,0.0,0.0,0.0,8660.00040247335,9865.48038318287,0.0,718.3677048487193,0.0,10649.030052348831,0.0,61576.00000000001
t46,31683.12145714623,0.0,0.0,0.0,8660.00040247335,9865.48038318287,0.0,816.619790041033,0.0,10812.777967156517,0.0,61838.0
t47,31683.12145714623,0.0,0.0,0.0,8660.00040247335,9865.48038318287,0.0,592.7338909962526,0.0,10147.663866201297,0.0,60949.0
t48,31683.12145714623,0.0,0.0,0.0,8660.00040247335,9865.480383182867,0.0,505.7566352522373,0.0,7740.641121945317,0.0,58455.00000000001
t49,31683.12145714623,0.0,0.0,0.0,8660.00040247335,9865.480383182867,0.0,546.0238832818741,0.0,4981.373873915678,0.0,55736.0
t50,31683.12145714623,0.0,0.0,0.0,8660.00040247335,9865.480383182829,0.0,832.7266892528876,0.0,3194.671067944707,0.0,54236.00000000001
t51,31683.12145714623,0.0,0.0,0.0,8660.00040247335,9865.480383182863,0.0,924.5360147604594,0.0,2796.8617424370987,0.0,53930.0
t52,31683.12145714623,0.0,0.0,0.0,8660.00040247335,9865.480383182863,0.0,1053.391208455297,0.0,3090.00654874226,0.0,54352.0
t53,31683.12145714623,0.0,0.0,0.0,8660.00040247335,9865.480383182863,0.0,1541.430254574494,0.0,3743.9675026230634,0.0,55494.0
t54,31683.12145714623,0.0,0.0,0.0,8660.00040247335,9865.480383182861,0.0,2084.2327580139968,0.0,5794.164999183562,0.0,58087.0
t55,31683.12145714623,0.0,0.0,0.0,8660.00040247335,9865.480383182861,0.0,2486.9052383103644,0.0,10402.492518887193,0.0,63098.0
t56,31683.12145714623,0.0,0.0,0.0,8660.00040247335,9865.480383182861,0.0,1655.7892389786623,0.0,18351.60851821889,0.0,70216.0
t57,31683.12145714623,0.0,0.0,0.0,8660.00040247335,9865.480383182861,0.0,1762.0947737769034,0.0,20164.302983420654,0.0,72135.0
