Time_Index,res_hydro_1,natural_gas_ccs_2,solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,fusion_2,float_offshore_wind_2,comm_solar_pv_2,res_solar_pv_2
1,0.262,1,0.0,0.6787080782618805,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
2,0.262,1,0.0,0.5639796857200713,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
3,0.262,1,0.0,0.5599667064553713,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
4,0.262,1,0.0,0.5100714998824002,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
5,0.262,1,0.0,0.4003544547639645,1,0.8052889513117238,1,1,0.552743642,1,1,0.8052889513117238,0.0,0.0
6,0.262,1,0.0,0.2933819380728012,1,0.7499851973452003,1,1,0.552743642,1,1,0.7499851973452003,0.0,0.0
7,0.262,1,0.0,0.245358109616995,1,0.7599933080186354,1,1,0.552743642,1,1,0.7599933080186354,0.0,0.0
8,0.262,1,0.0398649986472275,0.2104416723636576,1,0.8026260072024013,1,1,0.552743642,1,1,0.8026260072024013,0.0233494992076618,0.0212138742801317
9,0.262,1,0.3031146414523585,0.3230472481361153,1,0.8096127564014544,1,1,0.552743642,1,1,0.8096127564014544,0.1775385757078099,0.1613002913442907
10,0.262,1,0.4177080185701566,0.3375656521671663,1,0.81,1,1,0.552743642,1,1,0.81,0.2446575537339488,0.2222803384534047
11,0.262,1,0.517872257574016,0.4613265343477944,1,0.81,1,1,0.552743642,1,1,0.81,0.3033251794362093,0.2755820227804584
12,0.262,1,0.8256,0.6284331421442878,1,0.8039542100441246,1,1,0.552743642,1,1,0.8039542100441246,0.4835657142857142,0.4393371428571427
13,0.262,1,0.8256,0.5654429719633118,1,0.7915175881362253,1,1,0.552743642,1,1,0.7915175881362253,0.4835657142857142,0.4393371428571427
14,0.262,1,0.7984494771982545,0.5067765503748407,1,0.7593350337965211,1,1,0.552743642,1,1,0.7593350337965211,0.4676632652161204,0.4248891860804996
15,0.262,1,0.5842242364896422,0.5323458189196086,1,0.7520323157965796,1,1,0.552743642,1,1,0.7520323157965796,0.3421884813725046,0.3108907544177023
16,0.262,1,0.2884929282444083,0.515832646718513,1,0.6728600218541503,1,1,0.552743642,1,1,0.6728600218541503,0.1689744294002962,0.1535194511014886
17,0.262,1,0.0,0.3871601837944881,1,0.5119038077675311,1,1,0.552743642,1,1,0.5119038077675311,0.0,0.0
18,0.262,1,0.0,0.2992489108869222,1,0.3910661975494981,1,1,0.552743642,1,1,0.3910661975494981,0.0,0.0
19,0.262,1,0.0,0.3148797595496725,1,0.4008404870890243,1,1,0.552743642,1,1,0.4008404870890243,0.0,0.0
20,0.262,1,0.0,0.3334979036265979,1,0.4348555703341094,1,1,0.552743642,1,1,0.4348555703341094,0.0,0.0
21,0.262,1,0.0,0.470389955424332,1,0.43651179176986,1,1,0.552743642,1,1,0.43651179176986,0.0,0.0
22,0.262,1,0.0,0.5141318755138795,1,0.3563054385991586,1,1,0.552743642,1,1,0.3563054385991586,0.0,0.0
23,0.262,1,0.0,0.4898668869786022,1,0.3395879760427214,1,1,0.552743642,1,1,0.3395879760427214,0.0,0.0
24,0.262,1,0.0,0.38364376162599,1,0.3112736102191535,1,1,0.552743642,1,1,0.3112736102191535,0.0,0.0
25,0.262,1,0.0,0.3555643245049665,1,0.2681392123054558,1,1,0.552743642,1,1,0.2681392123054558,0.0,0.0
26,0.262,1,0.0,0.3515407501844665,1,0.2070002871487802,1,1,0.552743642,1,1,0.2070002871487802,0.0,0.0
27,0.262,1,0.0,0.3335108632894858,1,0.1996685184084469,1,1,0.552743642,1,1,0.1996685184084469,0.0,0.0
28,0.262,1,0.0,0.2796997873880873,1,0.2861186369806192,1,1,0.552743642,1,1,0.2861186369806192,0.0,0.0
29,0.262,1,0.0,0.1993369149768039,1,0.313952425976034,1,1,0.552743642,1,1,0.313952425976034,0.0,0.0
30,0.262,1,0.0,0.1803728336612304,1,0.2387664914204648,1,1,0.552743642,1,1,0.2387664914204648,0.0,0.0
31,0.262,1,0.0,0.2121424892515034,1,0.264594305086253,1,1,0.552743642,1,1,0.264594305086253,0.0,0.0
32,0.262,1,0.009102073798417,0.2359958800207574,1,0.2653492718743654,1,1,0.552743642,1,1,0.2653492718743654,0.0053312146533585,0.0048436035570147
33,0.262,1,0.2124730935412764,0.2591168248029444,1,0.1936673119005355,1,1,0.552743642,1,1,0.1936673119005355,0.1244485262170333,0.1130660390630363
34,0.262,1,0.384982096338045,0.1927855216741028,1,0.2015282674961411,1,1,0.552743642,1,1,0.2015282674961411,0.2254895135694263,0.2048654726941738
35,0.262,1,0.6013619263075134,0.0897182788274399,1,0.1829830652555919,1,1,0.552743642,1,1,0.1829830652555919,0.352226271122972,0.3200104536422124
36,0.262,1,0.69948870654085,0.015331765883114,1,0.1980235978588145,1,1,0.552743642,1,1,0.1980235978588145,0.4097005281167835,0.3722279188378094
37,0.262,1,0.6662269742343582,0.0063906968791629,1,0.2506556335927593,1,1,0.552743642,1,1,0.2506556335927593,0.3902186563372669,0.3545279255747119
38,0.262,1,0.6037814757910515,0.0144691655516876,1,0.2824763055172244,1,1,0.552743642,1,1,0.2824763055172244,0.353643435820473,0.3212979996173808
39,0.262,1,0.4288319808142542,0.0582177323182147,1,0.2962316203581111,1,1,0.552743642,1,1,0.2962316203581111,0.2511730173340631,0.2281998755047281
40,0.262,1,0.1973823783661054,0.0861244237979103,1,0.3693755146626678,1,1,0.552743642,1,1,0.3693755146626678,0.1156096787572902,0.1050356227733917
41,0.262,1,0.0,0.1364406057220629,1,0.4304996212537049,1,1,0.552743642,1,1,0.4304996212537049,0.0,0.0
42,0.262,1,0.0,0.155958972180215,1,0.5876073168466206,1,1,0.552743642,1,1,0.5876073168466206,0.0,0.0
43,0.262,1,0.0,0.2562167423302524,1,0.6246021334782912,1,1,0.552743642,1,1,0.6246021334782912,0.0,0.0
44,0.262,1,0.0,0.2023003935692901,1,0.6633469907011506,1,1,0.552743642,1,1,0.6633469907011506,0.0,0.0
45,0.262,1,0.0,0.1869756435808158,1,0.5927863391531534,1,1,0.552743642,1,1,0.5927863391531534,0.0,0.0
46,0.262,1,0.0,0.2224219150174798,1,0.6793850520256698,1,1,0.552743642,1,1,0.6793850520256698,0.0,0.0
47,0.262,1,0.0,0.213893081245032,1,0.7158453381029971,1,1,0.552743642,1,1,0.7158453381029971,0.0,0.0
48,0.262,1,0.0,0.2487722644606522,1,0.737982986104855,1,1,0.552743642,1,1,0.737982986104855,0.0,0.0
49,0.262,1,0.0,0.2525786758756215,1,0.7940307772170276,1,1,0.552743642,1,1,0.7940307772170276,0.0,0.0
50,0.262,1,0.0,0.2185671465927479,1,0.8088068121253513,1,1,0.552743642,1,1,0.8088068121253513,0.0,0.0
51,0.262,1,0.0,0.2449212724563132,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
52,0.262,1,0.0,0.2696991976762724,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
53,0.262,1,0.0,0.3407035933091825,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
54,0.262,1,0.0,0.419871468519614,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
55,0.262,1,0.0,0.4891031398505736,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
56,0.262,1,0.0002404482867539,0.4822482654551782,1,0.81,1,1,0.552743642,1,1,0.81,0.0001408339965272,0.0001279528383083
57,0.262,1,0.0417311968471037,0.4918567357719152,1,0.81,1,1,0.552743642,1,1,0.81,0.0244425581533035,0.0222069583222087
58,0.262,1,0.0851290881998623,0.5065709173618727,1,0.81,1,1,0.552743642,1,1,0.81,0.0498613230884907,0.045300836220641
59,0.262,1,0.0610152474246907,0.5484100621037228,1,0.81,1,1,0.552743642,1,1,0.81,0.0357375020630331,0.0324688280938532
60,0.262,1,0.0979991008749916,0.5554446002309641,1,0.81,1,1,0.552743642,1,1,0.81,0.0573994733696379,0.052149521537049
61,0.262,1,0.0883021088980374,0.5811506773284858,1,0.81,1,1,0.552743642,1,1,0.81,0.051719806640279,0.0469893365207413
62,0.262,1,0.0494302376159113,0.5478474729072701,1,0.81,1,1,0.552743642,1,1,0.81,0.0289519963178909,0.0263039478741813
63,0.262,1,0.0307129067547212,0.5796595554925796,1,0.81,1,1,0.552743642,1,1,0.81,0.0179889882420509,0.0163436539516194
64,0.262,1,0.0083109198775875,0.597241772846688,1,0.81,1,1,0.552743642,1,1,0.81,0.0048678244997298,0.0044225966491447
65,0.262,1,0.0,0.6142558341885502,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
66,0.262,1,0.0,0.6058816719444784,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
67,0.262,1,0.0,0.5071001398188207,1,0.7824590669429199,1,1,0.552743642,1,1,0.7824590669429199,0.0,0.0
68,0.262,1,0.0,0.5325354962433024,1,0.6638120091850609,1,1,0.552743642,1,1,0.6638120091850609,0.0,0.0
69,0.262,1,0.0,0.4855409609161898,1,0.6211000788959288,1,1,0.552743642,1,1,0.6211000788959288,0.0,0.0
70,0.262,1,0.0,0.3115372625132079,1,0.660159960622549,1,1,0.552743642,1,1,0.660159960622549,0.0,0.0
71,0.262,1,0.0,0.2843328335488783,1,0.6390772279752555,1,1,0.552743642,1,1,0.6390772279752555,0.0,0.0
72,0.262,1,0.0,0.2071752130022935,1,0.5422728207243801,1,1,0.552743642,1,1,0.5422728207243801,0.0,0.0
73,0.262,1,0.0,0.2385268786769155,1,0.5324938795326122,1,1,0.552743642,1,1,0.5324938795326122,0.0,0.0
74,0.262,1,0.0,0.2054076900946907,1,0.5981705969141159,1,1,0.552743642,1,1,0.5981705969141159,0.0,0.0
75,0.262,1,0.0,0.2896064516649699,1,0.5802482127634023,1,1,0.552743642,1,1,0.5802482127634023,0.0,0.0
76,0.262,1,0.0,0.3545690774448647,1,0.8051404944961378,1,1,0.552743642,1,1,0.8051404944961378,0.0,0.0
77,0.262,1,0.0,0.3396822742352695,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
78,0.262,1,0.0,0.3528982664919028,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
79,0.262,1,0.0,0.4299035224117954,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
80,0.262,1,0.0125055864006001,0.4722573523330028,1,0.81,1,1,0.552743642,1,1,0.81,0.0073247006060657,0.0066547584774621
81,0.262,1,0.2638347454743412,0.4296601294355135,1,0.8077199318557355,1,1,0.552743642,1,1,0.8077199318557355,0.1545317794921141,0.1403977752702744
82,0.262,1,0.4701292319663925,0.3970027611931698,1,0.8038322188193229,1,1,0.552743642,1,1,0.8038322188193229,0.2753614072946013,0.2501759127249731
83,0.262,1,0.422113056446091,0.528525480094469,1,0.81,1,1,0.552743642,1,1,0.81,0.2472376473469961,0.2246244478945269
84,0.262,1,0.3504073655351837,0.5649386983035369,1,0.81,1,1,0.552743642,1,1,0.81,0.2052385998134647,0.1864667766597941
85,0.262,1,0.6818968670023091,0.5295911329880794,1,0.81,1,1,0.552743642,1,1,0.81,0.3993967363870667,0.3628665470833715
86,0.262,1,0.3026717394454523,0.3483994117166845,1,0.81,1,1,0.552743642,1,1,0.81,0.1772791616751934,0.1610646042049013
87,0.262,1,0.5336929503028283,0.3708133510254708,1,0.81,1,1,0.552743642,1,1,0.81,0.3125915851773708,0.2840008914111478
88,0.262,1,0.2615378494948015,0.4222416498596509,1,0.81,1,1,0.552743642,1,1,0.81,0.153186454704098,0.1391754984811622
89,0.262,1,0.0,0.3224641805246312,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
90,0.262,1,0.0,0.3681512546662829,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
91,0.262,1,0.0,0.4163688082598824,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
92,0.262,1,0.0,0.4209921188173514,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
93,0.262,1,0.0,0.5040778531941972,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
94,0.262,1,0.0,0.5266129681702424,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
95,0.262,1,0.0,0.5465325227480258,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
96,0.262,1,0.0,0.4413138115668938,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
97,0.262,1,0.0,0.4609025475865584,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
98,0.262,1,0.0,0.4807102699254688,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
99,0.262,1,0.0,0.4792463581006382,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
100,0.262,1,0.0,0.4768969141658011,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
101,0.262,1,0.0,0.503175472149221,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
102,0.262,1,0.0,0.478798104916524,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
103,0.262,1,0.0,0.4235568611924175,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
104,0.262,1,0.0631257687129279,0.4023715992297718,1,0.81,1,1,0.552743642,1,1,0.81,0.0369736645318577,0.0335919269222366
105,0.262,1,0.3136743258867978,0.4158559273479172,1,0.81,1,1,0.552743642,1,1,0.81,0.1837235337336958,0.1669195519897602
106,0.262,1,0.5434466295132113,0.4627551237717389,1,0.81,1,1,0.552743642,1,1,0.81,0.3183044544291666,0.289191242133816
107,0.262,1,0.7634431537814477,0.4963977005760991,1,0.81,1,1,0.552743642,1,1,0.81,0.4471595615005621,0.4062608211194131
