Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,1.6976683804596715e9
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,1.574167785360775e8
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,1.3416120638768607e8
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,2.271998726847825e9
NENGREST,NaturalGas_CCS100_Moderate,1,1,-3.9551123712882854e-10
NENGREST,NENGREST_nuclear_1,1,1,0.0
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,1.352880750956434e8
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.3122862469244554e9
NENGREST,Liion_Moderate,1,1,1.0718754337458799e9
NENGREST,TEGS,1,1,3.977377638010859e7
