Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,0.0
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,2.4943392570438156e8
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,1.829907031219691e8
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,3.674461536443229e9
NENGREST,NaturalGas_CCS100_Moderate,1,1,1.5238473630688334e-8
NENGREST,NENGREST_nuclear_1,1,1,-1.3903784962585737e-6
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,7.211580979197565e7
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.3827751920600593e9
NENGREST,Liion_Moderate,1,1,1.0618600785045853e9
NENGREST,TEGS,1,1,1.2002688326128699e7
