Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
50000.0,1.0,1.0,1.0,1.0,168.0,1.0,1,23198.562,16722.821513532763
,,,,,,,2,23090.427,15134.626815335056
,,,,,,,3,22618.549,14554.239740144654
,,,,,,,4,22491.546,13997.07634425016
,,,,,,,5,22617.659,13698.64542430028
,,,,,,,6,22909.846,14258.85610349625
,,,,,,,7,23433.967,14873.369409682642
,,,,,,,8,24304.298,15944.961783113977
,,,,,,,9,24539.436,16502.93239675053
,,,,,,,10,25193.319,17954.895049433882
,,,,,,,11,25770.84,19101.70835430585
,,,,,,,12,25612.42,20703.719281125763
,,,,,,,13,25449.817,22122.261836187696
,,,,,,,14,25215.124,21988.51865363673
,,,,,,,15,24869.181,21969.94149251553
,,,,,,,16,24991.823,22038.52064436419
,,,,,,,17,25703.111,22819.813136404915
,,,,,,,18,26172.408,23347.43018555293
,,,,,,,19,25947.416,26930.039002480007
,,,,,,,20,25326.107,26508.194735120767
,,,,,,,21,25089.634,25148.929844435035
,,,,,,,22,24566.403,23868.93526357488
,,,,,,,23,23547.264,22209.17994811184
,,,,,,,24,23010.594,19472.92993702193
,,,,,,,25,22465.113,15963.65083766238
,,,,,,,26,22235.582,14732.37905359466
,,,,,,,27,22050.017,14043.783368435468
,,,,,,,28,22152.901,13870.902762883874
,,,,,,,29,22425.508,13745.66273780828
,,,,,,,30,22708.617,14645.700804696087
,,,,,,,31,23209.331,15877.717451286866
,,,,,,,32,23297.708,18288.02515739393
,,,,,,,33,23464.761,19292.22645781844
,,,,,,,34,24232.92,20331.801129155872
,,,,,,,35,24935.041,21090.79307927272
,,,,,,,36,25062.044,22414.246330236627
,,,,,,,37,24655.314,23340.022187833627
,,,,,,,38,24450.703,23041.361312528283
,,,,,,,39,24564.712,23117.15311314496
,,,,,,,40,25114.999,24465.2985744748
,,,,,,,41,27027.253,26534.45189268479
,,,,,,,42,28005.007,29448.32100370717
,,,,,,,43,28069.265,28612.02490269806
,,,,,,,44,27575.315,24543.14759488872
,,,,,,,45,27080.119,23097.60409328533
,,,,,,,46,26314.541,21542.70260937151
,,,,,,,47,25698.75,19622.63501974892
,,,,,,,48,24801.096,17656.223510447293
,,,,,,,49,24733.901,16337.785856450218
,,,,,,,50,24553.676,15194.720370537836
,,,,,,,51,24681.213,14634.570747615437
,,,,,,,52,24996.273,14520.717246313832
,,,,,,,53,25679.526,14589.917054076026
,,,,,,,54,26917.783,15883.571403960494
,,,,,,,55,28338.757,19703.49242386964
,,,,,,,56,29412.72,25376.447138943386
,,,,,,,57,30006.617,26414.908122189587
,,,,,,,58,30227.604,26078.599027844528
,,,,,,,59,29713.896,25423.976497644107
,,,,,,,60,30411.033,26055.539295093346
,,,,,,,61,29949.568,26619.09493272864
,,,,,,,62,29670.553,26373.292796313926
,,,,,,,63,30045.688,26716.799531145152
,,,,,,,64,31174.475,28360.523675017783
,,,,,,,65,33206.701,30955.871904957232
,,,,,,,66,33959.552,34319.03039520335
,,,,,,,67,33420.123,34754.23139691123
,,,,,,,68,33327.385,31727.492405730714
