Time_Index,res_hydro_1,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,fusion_2
122641,0.262,1,0.0,0.0,0.0,0.325109751,1,0.72239868,0.72239868,1,1,0.552743642,1,1
122642,0.262,1,0.0,0.0,0.0,0.271467865,1,0.761348947,0.761348947,1,1,0.552743642,1,1
122643,0.262,1,0.0,0.0,0.0,0.367485199,1,0.780208313,0.780208313,1,1,0.552743642,1,1
122644,0.262,1,0.0,0.0,0.0,0.429576472,1,0.799371,0.799371,1,1,0.552743642,1,1
122645,0.262,1,0.0,0.0,0.0,0.488955792,1,0.80862975,0.80862975,1,1,0.552743642,1,1
122646,0.262,1,0.0,0.0,0.0,0.49924272,1,0.81,0.81,1,1,0.552743642,1,1
122647,0.262,1,0.0,0.0,0.0,0.516793609,1,0.81,0.81,1,1,0.552743642,1,1
122648,0.262,1,0.051853895,0.029716271,0.027323014,0.468797676,1,0.81,0.81,1,1,0.552743642,1,1
122649,0.262,1,0.310054618,0.177685146,0.163374933,0.508264143,1,0.81,0.81,1,1,0.552743642,1,1
122650,0.262,1,0.538373783,0.308529591,0.28368157,0.501550275,1,0.81,0.81,1,1,0.552743642,1,1
122651,0.262,1,0.733843615,0.420548841,0.386679136,0.469239939,1,0.81,0.81,1,1,0.552743642,1,1
122652,0.262,1,0.806048748,0.461927936,0.424725686,0.451992932,1,0.809962352,0.809962352,1,1,0.552743642,1,1
122653,0.262,1,0.731517651,0.419215885,0.385453531,0.487212493,1,0.808359095,0.808359095,1,1,0.552743642,1,1
122654,0.262,1,0.710198789,0.406998537,0.374220131,0.465214901,1,0.809125875,0.809125875,1,1,0.552743642,1,1
122655,0.262,1,0.561947976,0.322039417,0.296103357,0.374969044,1,0.809787375,0.809787375,1,1,0.552743642,1,1
122656,0.262,1,0.288494307,0.16532943,0.152014308,0.449115396,1,0.808795125,0.808795125,1,1,0.552743642,1,1
122657,0.262,1,0.0,0.0,0.0,0.503719791,1,0.81,0.81,1,1,0.552743642,1,1
122658,0.262,1,0.0,0.0,0.0,0.508648179,1,0.81,0.81,1,1,0.552743642,1,1
122659,0.262,1,0.0,0.0,0.0,0.474138291,1,0.81,0.81,1,1,0.552743642,1,1
122660,0.262,1,0.0,0.0,0.0,0.496175747,1,0.81,0.81,1,1,0.552743642,1,1
122661,0.262,1,0.0,0.0,0.0,0.551035336,1,0.81,0.81,1,1,0.552743642,1,1
122662,0.262,1,0.0,0.0,0.0,0.618836294,1,0.81,0.81,1,1,0.552743642,1,1
122663,0.262,1,0.0,0.0,0.0,0.576777027,1,0.81,0.81,1,1,0.552743642,1,1
122664,0.262,1,0.0,0.0,0.0,0.522620518,1,0.81,0.81,1,1,0.552743642,1,1
122665,0.262,1,0.0,0.0,0.0,0.560938733,1,0.81,0.81,1,1,0.552743642,1,1
122666,0.262,1,0.0,0.0,0.0,0.572270244,1,0.81,0.81,1,1,0.552743642,1,1
122667,0.262,1,0.0,0.0,0.0,0.546329253,1,0.81,0.81,1,1,0.552743642,1,1
122668,0.262,1,0.0,0.0,0.0,0.497481114,1,0.81,0.81,1,1,0.552743642,1,1
122669,0.262,1,0.0,0.0,0.0,0.543079521,1,0.81,0.81,1,1,0.552743642,1,1
122670,0.262,1,0.0,0.0,0.0,0.480999877,1,0.81,0.81,1,1,0.552743642,1,1
122671,0.262,1,0.0,0.0,0.0,0.468925051,1,0.81,0.81,1,1,0.552743642,1,1
122672,0.262,1,0.039788191,0.022801694,0.020965316,0.435068155,1,0.81,0.81,1,1,0.552743642,1,1
122673,0.262,1,0.247816076,0.142017674,0.130580009,0.437495993,1,0.81,0.81,1,1,0.552743642,1,1
122674,0.262,1,0.480630918,0.275438488,0.253255522,0.50173258,1,0.81,0.81,1,1,0.552743642,1,1
122675,0.262,1,0.493960723,0.283077491,0.260279304,0.618323458,1,0.81,0.81,1,1,0.552743642,1,1
122676,0.262,1,0.293097936,0.167967663,0.154440066,0.633296585,1,0.81,0.81,1,1,0.552743642,1,1
122677,0.262,1,0.499644624,0.286334804,0.263274283,0.700744494,1,0.81,0.81,1,1,0.552743642,1,1
122678,0.262,1,0.410932325,0.235495832,0.216529725,0.675512175,1,0.81,0.81,1,1,0.552743642,1,1
122679,0.262,1,0.500256329,0.286685358,0.263596604,0.726176057,1,0.8099026,0.8099026,1,1,0.552743642,1,1
122680,0.262,1,0.273679062,0.156839155,0.144207813,0.691930309,1,0.81,0.81,1,1,0.552743642,1,1
122681,0.262,1,0.0,0.0,0.0,0.664314501,1,0.8098052,0.8098052,1,1,0.552743642,1,1
122682,0.262,1,0.0,0.0,0.0,0.47036854,1,0.809740509,0.809740509,1,1,0.552743642,1,1
122683,0.262,1,0.0,0.0,0.0,0.461754023,1,0.809962352,0.809962352,1,1,0.552743642,1,1
122684,0.262,1,0.0,0.0,0.0,0.453014312,1,0.808541911,0.808541911,1,1,0.552743642,1,1
122685,0.262,1,0.0,0.0,0.0,0.464671888,1,0.807222195,0.807222195,1,1,0.552743642,1,1
122686,0.262,1,0.0,0.0,0.0,0.420216697,1,0.807204753,0.807204753,1,1,0.552743642,1,1
122687,0.262,1,0.0,0.0,0.0,0.407591206,1,0.80513053,0.80513053,1,1,0.552743642,1,1
122688,0.262,1,0.0,0.0,0.0,0.365862717,1,0.789964571,0.789964571,1,1,0.552743642,1,1
122689,0.262,1,0.0,0.0,0.0,0.328960224,1,0.752052889,0.752052889,1,1,0.552743642,1,1
122690,0.262,1,0.0,0.0,0.0,0.273702235,1,0.737031924,0.737031924,1,1,0.552743642,1,1
122691,0.262,1,0.0,0.0,0.0,0.236033854,1,0.703717162,0.703717162,1,1,0.552743642,1,1
122692,0.262,1,0.0,0.0,0.0,0.130542256,1,0.601544669,0.601544669,1,1,0.552743642,1,1
122693,0.262,1,0.0,0.0,0.0,0.067277683,1,0.467955376,0.467955376,1,1,0.552743642,1,1
122694,0.262,1,0.0,0.0,0.0,0.101029794,1,0.316354909,0.316354909,1,1,0.552743642,1,1
122695,0.262,1,0.0,0.0,0.0,0.159793464,1,0.224821561,0.224821561,1,1,0.552743642,1,1
122696,0.262,1,0.010102816,0.005789691,0.005323407,0.182761781,1,0.180965755,0.180965755,1,1,0.552743642,1,1
122697,0.262,1,0.217774227,0.124801384,0.114750266,0.228435712,1,0.141502134,0.141502134,1,1,0.552743642,1,1
122698,0.262,1,0.360096743,0.206363133,0.189743284,0.19511987,1,0.165051373,0.165051373,1,1,0.552743642,1,1
122699,0.262,1,0.294211972,0.168606092,0.155027078,0.103969941,1,0.151043717,0.151043717,1,1,0.552743642,1,1
122700,0.262,1,0.367029382,0.210336069,0.193396251,0.068382535,1,0.1500121,0.1500121,1,1,0.552743642,1,1
122701,0.262,1,0.290247285,0.166334021,0.152937992,0.054783306,1,0.152048937,0.152048937,1,1,0.552743642,1,1
122702,0.262,1,0.147120099,0.084311134,0.077520975,0.049884228,1,0.166037847,0.166037847,1,1,0.552743642,1,1
122703,0.262,1,0.070750828,0.040545667,0.037280244,0.085711204,1,0.209681141,0.209681141,1,1,0.552743642,1,1
122704,0.262,1,0.024110155,0.013816973,0.012704197,0.141729997,1,0.239242148,0.239242148,1,1,0.552743642,1,1
122705,0.262,1,0.0,0.0,0.0,0.210018593,1,0.330920237,0.330920237,1,1,0.552743642,1,1
122706,0.262,1,0.0,0.0,0.0,0.273237308,1,0.519782178,0.519782178,1,1,0.552743642,1,1
122707,0.262,1,0.0,0.0,0.0,0.35063464,1,0.707923519,0.707923519,1,1,0.552743642,1,1
122708,0.262,1,0.0,0.0,0.0,0.337367849,1,0.8011258,0.8011258,1,1,0.552743642,1,1
122709,0.262,1,0.0,0.0,0.0,0.353186826,1,0.81,0.81,1,1,0.552743642,1,1
122710,0.262,1,0.0,0.0,0.0,0.421566802,1,0.81,0.81,1,1,0.552743642,1,1
122711,0.262,1,0.0,0.0,0.0,0.507848402,1,0.81,0.81,1,1,0.552743642,1,1
122712,0.262,1,0.0,0.0,0.0,0.51813449,1,0.81,0.81,1,1,0.552743642,1,1
122713,0.262,1,0.0,0.0,0.0,0.661260983,1,0.81,0.81,1,1,0.552743642,1,1
122714,0.262,1,0.0,0.0,0.0,0.717525063,1,0.81,0.81,1,1,0.552743642,1,1
122715,0.262,1,0.0,0.0,0.0,0.742822397,1,0.81,0.81,1,1,0.552743642,1,1
122716,0.262,1,0.0,0.0,0.0,0.73349429,1,0.81,0.81,1,1,0.552743642,1,1
122717,0.262,1,0.0,0.0,0.0,0.729819793,1,0.81,0.81,1,1,0.552743642,1,1
122718,0.262,1,0.0,0.0,0.0,0.673249825,1,0.81,0.81,1,1,0.552743642,1,1
122719,0.262,1,0.0,0.0,0.0,0.706435324,1,0.81,0.81,1,1,0.552743642,1,1
122720,0.262,1,0.000236667,0.000135628,0.000124705,0.72317644,1,0.81,0.81,1,1,0.552743642,1,1
122721,0.262,1,0.016366143,0.009379059,0.008623698,0.743049215,1,0.81,0.81,1,1,0.552743642,1,1
122722,0.262,1,0.051164261,0.029321057,0.02695963,0.76335526,1,0.81,0.81,1,1,0.552743642,1,1
122723,0.262,1,0.098864113,0.056656742,0.052093783,0.745420899,1,0.81,0.81,1,1,0.552743642,1,1
122724,0.262,1,0.08773252,0.050277483,0.046228289,0.685267722,1,0.81,0.81,1,1,0.552743642,1,1
122725,0.262,1,0.064464873,0.036943331,0.033968029,0.704666198,1,0.81,0.81,1,1,0.552743642,1,1
