Region,Resource,Zone,Cluster,AnnualSum
ERC_REST,ERC_REST_biomass_1,1,1,1.5475773044464e10
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,0.0
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,0.0
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,5.684182950523984e8
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,4.505203356192784e9
ERC_REST,NaturalGas_CCS100_Moderate,1,1,4.364654296212003e9
ERC_REST,ERC_nuclear_1,1,1,0.0
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,2.1832368129798927e9
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,6.955594706553669e9
ERC_REST,Liion_Moderate,1,1,3.823663780117957e9
ERC_REST,TEGS,1,1,6.292418868951104e8
