Region,Resource,Zone,Cluster,AnnualSum
ERC_REST,ERC_REST_biomass_1,1,1,1.709558123671822e10
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,-1.819527338445533e-10
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,0.0
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,6.373966663148327e8
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,4.2535315019938207e9
ERC_REST,NaturalGas_CCS100_Moderate,1,1,4.467430794660876e9
ERC_REST,ERC_nuclear_1,1,1,0.0
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,1.9232956535692995e9
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,6.06178235867495e9
ERC_REST,Liion_Moderate,1,1,3.620568388399141e9
ERC_REST,TEGS,1,1,5.703839815529417e7
