Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,-90.21265015284767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.366574973864715,-49.961105592736835
t2,0.0,0.0,-90.21265015284767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.366574973864715,-49.961105592736835
t3,0.0,0.0,-90.21265015284767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.366574973864715,-17.88238938240767
t4,0.0,0.0,-90.21265015284767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.366574973864715,-28.61182301185227
t5,0.0,0.0,-90.21265015284767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.366574973864715,-45.77891681896363
t6,0.0,0.0,-90.21265015284767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.366574973864715,-45.77891681896363
t7,0.0,0.0,-90.21265015284767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.366574973864715,-49.961105592736835
t8,0.0,0.0,-90.21265015284767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.91050562449855,-3.9605686452567346
t9,0.0,0.0,-90.21265015284767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.91050562449855,-6.336909832410775
t10,0.0,0.0,-90.21265015284767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.91050562449855,-10.13905573185724
t11,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.91050562449855,-10.13905573185724
t12,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.91050562449855,-10.13905573185724
t13,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.91050562449855,-3.960568645256734
t14,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.910505624498548,-6.336909832410774
t15,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.910505624498548,-10.139055731857239
t16,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.637443136920917,-16.22248917097158
t17,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.75900811934034,-25.95598267355453
t18,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.75900811934034,-20.542126478499476
t19,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.75900811934034,-32.86740236559916
t20,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.75900811934034,-52.58784378495866
t21,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.75900811934034,-52.58784378495866
t22,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.75900811934034,-52.58784378495866
t23,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.75900811934034,-20.542126478499476
t24,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.75900811934034,-32.86740236559916
t25,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.75900811934034,-52.58784378495866
t26,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.75900811934034,-52.58784378495866
t27,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.75900811934034,-52.58784378495866
t28,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.75900811934034,-20.542126478499476
t29,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.75900811934034,-32.86740236559916
t30,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.75900811934034,-52.58784378495866
t31,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.75900811934034,-52.58784378495866
t32,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.75900811934034,-52.58784378495866
t33,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.94663913399212,-6.151715594725676
t34,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.94663913399212,-9.842744951561082
t35,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.94663913399212,-15.748391922497731
t36,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.94663913399212,-15.748391922497731
t37,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.94663913399212,-15.748391922497731
t38,0.0,0.0,-59.94453273338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.94663913399212,-6.151715594725676
