BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,5.60445860933922e8,5.353713145649702e7,-7.869024167569092e7,0.0,0.0,160820.28527178365,0.0,0.0,0.0,-5.35453571e8
t1,47000.81782836879,0.0,-1878.8178283687866,0.0,0.0,0.0,0.0,0.0,0.0,-45122.0
t2,45480.47883552269,0.0,-1528.4788355226901,0.0,0.0,0.0,0.0,0.0,0.0,-43952.0
t3,44013.94179333667,0.0,-1053.9417933366694,0.0,0.0,0.0,0.0,0.0,0.0,-42960.0
t4,43845.59375417449,0.0,-1717.5937541744916,0.0,0.0,0.0,0.0,0.0,0.0,-42128.0
t5,43420.38478928032,0.0,-1631.384789280315,0.0,0.0,0.0,0.0,0.0,0.0,-41789.0
t6,41585.91182645118,51.08817354882376,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41637.0
t7,41136.4052064202,1162.594793579805,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42299.0
t8,41478.307925131034,2202.6920748689627,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43681.0
t9,40871.8527966222,3808.1472033778155,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44680.0
t10,52510.071305660924,0.0,-6533.071305660929,0.0,0.0,0.0,0.0,0.0,0.0,-45977.0
t11,77836.32518382635,0.0,-30679.325183826353,0.0,0.0,0.0,0.0,0.0,0.0,-47157.0
t12,97888.94184892655,0.0,-50358.94184892655,0.0,0.0,0.0,0.0,0.0,0.0,-47530.0
t13,108003.28619193875,0.0,-60535.28619193875,0.0,0.0,0.0,0.0,0.0,0.0,-47468.0
t14,109730.91749060166,0.0,-62529.917490601656,0.0,0.0,0.0,0.0,0.0,0.0,-47201.0
t15,107608.35282255034,0.0,-61054.352822550325,0.0,0.0,0.0,0.0,0.0,0.0,-46554.0
t16,104539.184633705,0.0,-58780.184633704994,0.0,0.0,0.0,0.0,0.0,0.0,-45759.0
t17,94834.60892312255,0.0,-49444.608923122534,0.0,0.0,0.0,0.0,0.0,0.0,-45390.0
t18,84331.0477608315,0.0,-38631.04776083148,0.0,0.0,0.0,0.0,0.0,0.0,-45700.0
t19,61581.77607354477,0.0,-13054.776073544752,0.0,0.0,0.0,0.0,0.0,0.0,-48527.0
t20,34723.21396365986,18132.78603634014,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52856.0
t21,33975.19329480522,19614.8067051948,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53590.0
t22,36777.86858142151,16723.131418578487,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53501.0
t23,37506.55882054805,15529.441179451944,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53036.0
t24,37490.93889938868,14006.061100611321,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51497.0
t25,37131.680712722984,12366.319287277012,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49498.0
t26,38211.19081951554,9689.809180484463,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47901.0
t27,39603.099349495664,7730.900650504352,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47334.0
t28,38822.103291526764,8608.896708473236,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47431.0
t29,39802.68723097658,8209.312769023418,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48012.0
t30,38379.538858677726,11122.461141322274,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49502.0
t31,38523.5892427031,13922.4107572969,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52446.0
t32,38289.290425312436,18113.709574687564,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56403.0
t33,37709.61779561997,20868.382204380032,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58578.0
t34,54246.60928224923,4725.390717750771,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58972.0
t35,76945.84634036107,0.0,-18037.846340361066,0.0,0.0,0.0,0.0,0.0,0.0,-58908.0
t36,92820.27445111687,0.0,-34375.27445111687,0.0,0.0,0.0,0.0,0.0,0.0,-58445.0
t37,103590.50308261358,0.0,-46593.5030826136,0.0,0.0,0.0,0.0,0.0,0.0,-56997.0
t38,107612.41705919777,0.0,-52262.417059197775,0.0,0.0,0.0,0.0,0.0,0.0,-55350.0
t39,108481.47929770606,0.0,-54921.479297706064,0.0,0.0,0.0,0.0,0.0,0.0,-53560.0
t40,103491.42904647585,0.0,-51398.42904647585,0.0,0.0,0.0,0.0,0.0,0.0,-52093.0
t41,94396.94633024135,0.0,-43002.94633024136,0.0,0.0,0.0,0.0,0.0,0.0,-51394.0
t42,79549.26169329065,0.0,-27687.26169329066,0.0,0.0,0.0,0.0,0.0,0.0,-51862.0
t43,56100.099815735375,0.0,-615.0998157353897,0.0,0.0,0.0,0.0,0.0,0.0,-55485.0
t44,37110.92289080313,23435.077109196864,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60546.0
t45,45269.73085015424,16306.269149845793,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61576.0
t46,48335.15417637903,13502.845823620968,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61838.0
t47,48093.91317180642,12855.086828193575,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60949.0
t48,48000.19364485015,10454.806355149847,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58455.0
t49,48043.582314737316,7692.417685262682,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55736.0
t50,48352.50964433391,5883.490355666085,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54236.0
t51,48451.43581167664,5478.56418832336,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53930.0
t52,48590.27955531555,5761.720444684491,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54352.0
t53,49116.15023434793,6377.8497656520685,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55494.0
t54,49701.02950442686,8385.970495573141,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58087.0
t55,50134.91620329846,12963.083796701538,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63098.0
t56,49239.37405682755,20976.625943172432,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70216.0
t57,49353.920145329655,22781.07985467033,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72135.0
t58,62291.875379181496,7423.124620818518,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69715.0
t59,75500.40297705628,0.0,-9094.402977056257,0.0,0.0,0.0,0.0,0.0,0.0,-66406.0
t60,90524.1324464455,0.0,-27152.13244644549,0.0,0.0,0.0,0.0,0.0,0.0,-63372.0
t61,101117.97972518517,0.0,-40485.97972518516,0.0,0.0,0.0,0.0,0.0,0.0,-60632.0
t62,105647.77808670716,0.0,-47346.778086707156,0.0,0.0,0.0,0.0,0.0,0.0,-58301.0
t63,106402.02258796369,0.0,-49919.022587963686,0.0,0.0,0.0,0.0,0.0,0.0,-56483.0
t64,103313.11896398544,0.0,-48449.11896398545,0.0,0.0,0.0,0.0,0.0,0.0,-54864.0
t65,95375.24689398214,0.0,-41311.24689398214,0.0,0.0,0.0,0.0,0.0,0.0,-54064.0
t66,80894.95034876089,0.0,-26456.950348760874,0.0,0.0,0.0,0.0,0.0,0.0,-54438.0
t67,59349.14453976917,0.0,-1484.144539769175,0.0,0.0,0.0,0.0,0.0,0.0,-57865.0
t68,39423.96024032378,23424.039759676205,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62848.0
t69,42943.17102089656,20699.82897910344,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63643.0
t70,44130.28502900927,19328.71497099073,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63459.0
t71,46046.32869122627,15656.671308773733,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61703.0
t72,46133.106031000585,12059.893968999413,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58193.0
t73,45777.31893792587,8717.68106207413,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54495.0
t74,46540.959527939885,5742.04047206011,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52283.0
t75,48181.05124967455,3213.9487503254495,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51395.0
t76,48311.2172593361,2813.7827406638935,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51125.0
t77,48038.73641244466,3380.263587555337,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51419.0
t78,46278.891961821435,6823.10803817859,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53102.0
t79,45707.8970661064,11705.102933893599,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57413.0
t80,45733.9302680387,18288.069731961303,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64022.0
t81,47868.652826486985,17750.34717351301,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65619.0
t82,60017.15469910375,3239.8453008962497,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63257.0
t83,78237.36496792751,0.0,-17500.364967927515,0.0,0.0,0.0,0.0,0.0,0.0,-60737.0
t84,89855.40832707309,0.0,-31446.408327073066,0.0,0.0,0.0,0.0,0.0,0.0,-58409.0
t85,98921.42802864009,0.0,-42413.42802864008,0.0,0.0,0.0,0.0,0.0,0.0,-56508.0
t86,103102.38744745252,0.0,-48182.38744745252,0.0,0.0,0.0,0.0,0.0,0.0,-54920.0
t87,101753.32428986026,0.0,-47924.32428986025,0.0,0.0,0.0,0.0,0.0,0.0,-53829.0
t88,98365.09167080934,0.0,-45455.09167080934,0.0,0.0,0.0,0.0,0.0,0.0,-52910.0
t89,94547.8062216404,0.0,-42433.80622164041,0.0,0.0,0.0,0.0,0.0,0.0,-52114.0
t90,79355.00582689467,0.0,-27107.005826894663,0.0,0.0,0.0,0.0,0.0,0.0,-52248.0
t91,58161.01350261593,0.0,-3607.013502615916,0.0,0.0,0.0,0.0,0.0,0.0,-54554.0
t92,42164.19853291153,16237.801467088491,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58402.0
t93,43068.97697582474,15520.023024175258,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58589.0
t94,44133.269544424045,13946.730455575957,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58080.0
t95,43463.348481366265,12912.651518633738,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56376.0
t96,43645.58089489234,9575.419105107667,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53221.0
t97,42312.68095595877,7478.319044041233,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49791.0
t98,42227.639162979955,5606.360837020042,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47834.0
t99,41896.14972504205,5212.850274957946,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47109.0
t100,41318.212642145074,5647.787357854922,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46966.0
t101,40702.0935297474,6837.906470252599,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47540.0
t102,40606.63845599564,8650.361544004356,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49257.0
t103,40457.38143158381,13169.618568416188,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53627.0
t104,40443.49705721992,19917.502942780076,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60361.0
t105,40348.04198346817,21955.958016531833,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62304.0
t106,48357.47044112644,11832.529558873555,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60190.0
t107,67772.67476770212,0.0,-9634.674767702121,0.0,0.0,0.0,0.0,0.0,0.0,-58138.0
t108,82583.65939885513,0.0,-25970.659398855136,0.0,0.0,0.0,0.0,0.0,0.0,-56613.0
t109,85422.99893025908,0.0,-30261.99893025908,0.0,0.0,0.0,0.0,0.0,0.0,-55161.0
t110,91615.579433226,0.0,-37675.57943322599,0.0,0.0,0.0,0.0,0.0,0.0,-53940.0
t111,89486.10119824739,0.0,-36283.10119824739,0.0,0.0,0.0,0.0,0.0,0.0,-53203.0
t112,87019.27793314762,0.0,-34579.27793314761,0.0,0.0,0.0,0.0,0.0,0.0,-52440.0
t113,79329.51512050137,0.0,-27372.515120501364,0.0,0.0,0.0,0.0,0.0,0.0,-51957.0
t114,67355.75717090967,0.0,-15418.757170909666,0.0,0.0,0.0,0.0,0.0,0.0,-51937.0
t115,51454.13081432471,2310.869185675292,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53765.0
t116,38673.44019630075,18567.559803699252,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57241.0
t117,39053.52494451225,18259.47505548775,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57313.0
t118,37717.15391198772,18946.84608801233,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56664.0
t119,39371.13000808627,15236.869991913733,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54608.0
t120,40412.458085378115,10843.541914621888,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51256.0
t121,40275.34988853469,7613.65011146531,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47889.0
t122,40504.4420655389,5262.557934461106,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45767.0
t123,41977.92129490686,2627.078705093142,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44605.0
t124,41951.88809297456,2181.11190702544,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44133.0
t125,42252.137688593706,2072.862311406291,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44325.0
