Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,1.9628203766520028e9
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,4.3763626511986084e7
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,3.583986820875249e7
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,7.859841124734671e8
NENGREST,NaturalGas_CCS100_Moderate,1,1,1.358804159070636e9
NENGREST,NENGREST_nuclear_1,1,1,0.0
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,7.591950305043413e7
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.4550695511545348e9
NENGREST,Liion_Moderate,1,1,1.0869926611262915e9
NENGREST,TEGS,1,1,1.7166893790452325e8
