Time_Index,res_hydro_1,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,fusion_2
35041,0.262,1,0.0,0.0,0.0,0.738670856,1,0.81,0.81,1,1,0.552743642,1,1
35042,0.262,1,0.0,0.0,0.0,0.701274241,1,0.81,0.81,1,1,0.552743642,1,1
35043,0.262,1,0.0,0.0,0.0,0.66247607,1,0.81,0.81,1,1,0.552743642,1,1
35044,0.262,1,0.0,0.0,0.0,0.608621611,1,0.81,0.81,1,1,0.552743642,1,1
35045,0.262,1,0.0,0.0,0.0,0.64651817,1,0.81,0.81,1,1,0.552743642,1,1
35046,0.262,1,0.0,0.0,0.0,0.484670682,1,0.81,0.81,1,1,0.552743642,1,1
35047,0.262,1,0.0,0.0,0.0,0.520911695,1,0.81,0.81,1,1,0.552743642,1,1
35048,0.262,1,0.035589388,0.020395457,0.01875287,0.471890301,1,0.81,0.81,1,1,0.552743642,1,1
35049,0.262,1,0.280803205,0.160921837,0.147961689,0.38168494,1,0.81,0.81,1,1,0.552743642,1,1
35050,0.262,1,0.50005107,0.286567729,0.263488448,0.449808036,1,0.81,0.81,1,1,0.552743642,1,1
35051,0.262,1,0.715516113,0.410045772,0.377021952,0.4441965,1,0.809693259,0.809693259,1,1,0.552743642,1,1
35052,0.262,1,0.797102074,0.456800804,0.420011477,0.582333874,1,0.81,0.81,1,1,0.552743642,1,1
35053,0.262,1,0.763924918,0.437787741,0.402529668,0.627532159,1,0.808447452,0.808447452,1,1,0.552743642,1,1
35054,0.262,1,0.577645402,0.33103525,0.304374693,0.562946786,1,0.795165808,0.795165808,1,1,0.552743642,1,1
35055,0.262,1,0.526664695,0.301819383,0.277511782,0.547899068,1,0.763605934,0.763605934,1,1,0.552743642,1,1
35056,0.262,1,0.281446253,0.161290353,0.148300526,0.46992925,1,0.747972388,0.747972388,1,1,0.552743642,1,1
35057,0.262,1,0.0,0.0,0.0,0.432493676,1,0.696781159,0.696781159,1,1,0.552743642,1,1
35058,0.262,1,0.0,0.0,0.0,0.376734884,1,0.665282393,0.665282393,1,1,0.552743642,1,1
35059,0.262,1,0.0,0.0,0.0,0.395898418,1,0.656229778,0.656229778,1,1,0.552743642,1,1
35060,0.262,1,0.0,0.0,0.0,0.394406652,1,0.662197837,0.662197837,1,1,0.552743642,1,1
35061,0.262,1,0.0,0.0,0.0,0.375731463,1,0.726474373,0.726474373,1,1,0.552743642,1,1
35062,0.262,1,0.0,0.0,0.0,0.34602802,1,0.766191094,0.766191094,1,1,0.552743642,1,1
35063,0.262,1,0.0,0.0,0.0,0.361109338,1,0.765359713,0.765359713,1,1,0.552743642,1,1
35064,0.262,1,0.0,0.0,0.0,0.325584341,1,0.740009897,0.740009897,1,1,0.552743642,1,1
