Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,1340.5473103319043,0.0,0.0,0.0,0.0,93.35706764111401,0.0,1.1442923438038257e-9,1433.9043779741628
t1,15.805604423234819,0.0,0.0,0.0,0.0,3.977180604654626e-14,0.0,2.2822428703127623e-13,15.805604423235085
t2,1.006687637022839e-13,0.0,0.0,0.0,0.0,3.22743198490097e-14,0.0,1.7611706526025342e-13,3.0906014881154703e-13
t3,6.116529082265884e-14,0.0,0.0,0.0,0.0,2.8597277936572905e-14,0.0,1.5449971877516826e-13,2.442622875344e-13
t4,4.5565413546628594e-14,0.0,0.0,0.0,0.0,2.6454029275356964e-14,0.0,1.4169426580453244e-13,2.13713708626518e-13
t5,3.633887590014172e-14,0.0,0.0,0.0,0.0,2.5013234529371027e-14,0.0,1.3325903070911054e-13,1.946111411386233e-13
t6,3.085659962302111e-14,0.0,0.0,0.0,0.0,2.4038584760155627e-14,0.0,1.2595076081816604e-13,1.8084594520134277e-13
t7,2.6750831411269864e-14,0.0,0.0,0.0,0.0,2.3332330713026896e-14,0.0,1.190417301426114e-13,1.6912489226690816e-13
t8,2.3581541968675506e-14,0.0,0.0,0.0,0.0,2.2520463647552403e-14,0.0,1.1081107794517397e-13,1.5691308356140188e-13
t9,2.0334209429842197e-14,0.0,0.0,0.0,0.0,2.1338184992262378e-14,0.0,1.0097990895083597e-13,1.4265230337294054e-13
t10,1.713273818064031e-14,0.0,0.0,0.0,0.0,1.9756158679212073e-14,0.0,8.770332919797515e-14,1.2459222605782754e-13
t11,1.9694027624622062e-14,0.0,0.0,0.0,0.0,2.209063587012696e-14,0.0,1.182819991831322e-13,1.6006666267788123e-13
t12,2.0280257861197116e-14,0.0,0.0,0.0,0.0,2.393287669751671e-14,0.0,1.27133187711059e-13,1.7134632226977282e-13
t13,2.2583820682580752e-14,0.0,0.0,0.0,0.0,2.5538967260587718e-14,0.0,1.2858003197953742e-13,1.7670281992270589e-13
t14,2.3094779405206075e-14,0.0,0.0,0.0,0.0,2.6608863606653533e-14,0.0,1.2699886887668315e-13,1.7670251188854276e-13
t15,2.4689157601348252e-14,0.0,0.0,0.0,0.0,2.7912721196230943e-14,0.0,1.3188655275790638e-13,1.8448843155548557e-13
t16,2.4895775115142905e-14,0.0,0.0,0.0,0.0,2.82342194711795e-14,0.0,1.2982831709793786e-13,1.8295831168426026e-13
t17,2.4455976386097604e-14,0.0,0.0,0.0,0.0,2.814676520471398e-14,0.0,1.2951047366891755e-13,1.8211321525972914e-13
t18,2.4812563441043192e-14,0.0,0.0,0.0,0.0,2.816608563654831e-14,0.0,1.2913751201641415e-13,1.8211616109400565e-13
t19,2.493491877349002e-14,0.0,0.0,0.0,0.0,2.7892212279202412e-14,0.0,1.2701469865956934e-13,1.7984182971226177e-13
t20,2.7309835182036884e-14,0.0,0.0,0.0,0.0,2.8297882143460054e-14,0.0,1.2920138010440785e-13,1.8480909742990478e-13
t21,2.855176992781949e-14,0.0,0.0,0.0,0.0,2.8731985906099656e-14,0.0,1.2950348442489165e-13,1.867872402588108e-13
t22,3.973978215027509e-14,0.0,0.0,0.0,0.0,2.95139882552658e-14,0.0,1.2948639024613626e-13,1.9874016065167715e-13
t23,5.4432280610749436e-14,0.0,0.0,0.0,0.0,3.001540860691896e-14,0.0,1.29526699869065e-13,2.139743890867334e-13
t24,6.744796934360702e-14,0.0,0.0,0.0,0.0,2.991731769017464e-14,0.0,1.294260722822427e-13,2.2679135931602437e-13
t25,7.906815094453174e-14,0.0,0.0,0.0,0.0,2.9957912293704076e-14,0.0,1.2971599979154533e-13,2.3874206302978114e-13
t26,1.1723674062864926e-13,0.0,0.0,0.0,0.0,3.0169435550412986e-14,0.0,1.296240883218673e-13,2.7703026450092954e-13
t27,2.2191530863439966e-13,0.0,0.0,0.0,0.0,3.0480840711340276e-14,0.0,1.2970269000839823e-13,3.8209883935413816e-13
t28,1.7236598470744156,0.0,0.0,0.0,0.0,3.101927023667397e-14,0.0,1.3226745398342308e-13,1.723659847074579
t29,3.9159293636227015,0.0,0.0,0.0,0.0,3.0394841121649763e-14,0.0,1.3029530963639854e-13,3.915929363622862
t30,2.967978389535335,0.0,0.0,0.0,0.0,2.996374901688832e-14,0.0,1.2978581225036675e-13,2.9679783895354945
t31,0.3814970192234112,0.0,0.0,0.0,0.0,2.974108459822785e-14,0.0,1.3005560293056867e-13,0.38149701922357104
