Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion
Zone,1,1,1,1,1,1,1,1
t1,6.082699421345881e-13,0.0,0.0,0.0,0.0,2.1488674700823338e-13,0.0,6.4498355054386864e-12
t2,5.292571109064907e-13,0.0,0.0,0.0,0.0,2.0395268302253848e-13,0.0,6.374423537616656e-12
t3,4.930439973448948e-13,0.0,0.0,0.0,0.0,1.9783849223627607e-13,0.0,6.330642374736975e-12
t4,4.759584723510335e-13,0.0,0.0,0.0,0.0,1.9470753737487144e-13,0.0,6.3079541116186115e-12
t5,4.727071658074666e-13,0.0,0.0,0.0,0.0,1.937947916523078e-13,0.0,6.30069853715599e-12
t6,4.811244649232583e-13,0.0,0.0,0.0,0.0,1.9478323521672014e-13,0.0,6.30805424381534e-12
t7,5.034992187630949e-13,0.0,0.0,0.0,0.0,1.977650726305216e-13,0.0,6.330616745533349e-12
t8,5.461598328162716e-13,0.0,0.0,0.0,0.0,2.0352482331519938e-13,0.0,6.374165225209945e-12
t9,6.350551140236476e-13,0.0,0.0,0.0,0.0,2.1377429368490523e-13,0.0,6.448920119242077e-12
t10,2.6287309513590142,0.0,0.0,0.0,0.0,2.318224333704053e-13,0.0,6.590127740499118e-12
t11,11.323805018898376,0.0,0.0,0.0,0.0,2.4328820209601957e-13,0.0,6.614072743332482e-12
t12,13.658965713035466,0.0,0.0,0.0,0.0,2.5119805338536355e-13,0.0,6.618924356179886e-12
t13,14.791592657542813,0.0,0.0,0.0,0.0,2.5655781848157143e-13,0.0,6.62080790364248e-12
t14,15.456057846362643,0.0,0.0,0.0,0.0,2.605326580709077e-13,0.0,6.6258826844391676e-12
t15,15.45605784636285,0.0,0.0,0.0,0.0,2.62184863561284e-13,0.0,6.621191399974908e-12
t16,15.456057846363048,0.0,0.0,0.0,0.0,2.636129136934669e-13,0.0,6.620623833582606e-12
t17,15.456057846363246,0.0,0.0,0.0,0.0,2.6548228298660966e-13,0.0,6.6206943310346556e-12
t18,15.456057846363441,0.0,0.0,0.0,0.0,2.676565868096622e-13,0.0,6.621512723741592e-12
t19,15.456057846363636,0.0,0.0,0.0,0.0,2.706574354927571e-13,0.0,6.626660728773021e-12
t20,15.456057846363723,0.0,0.0,0.0,0.0,2.728889777222133e-13,0.0,6.627350757617194e-12
t21,15.456057846363777,0.0,0.0,0.0,0.0,2.7435044243665973e-13,0.0,6.627435516395886e-12
t22,15.4560578463638,0.0,0.0,0.0,0.0,2.7448726460975445e-13,0.0,6.62753556607804e-12
t23,15.456057846363791,0.0,0.0,0.0,0.0,2.737134605606787e-13,0.0,6.627565755973407e-12
t24,15.456057846363759,0.0,0.0,0.0,0.0,2.7298158279281283e-13,0.0,6.627754837320079e-12
t25,15.456057846363713,0.0,0.0,0.0,0.0,2.7199904771954535e-13,0.0,6.627347955104463e-12
t26,15.456057846363624,0.0,0.0,0.0,0.0,2.704197603108203e-13,0.0,6.627191005352112e-12
t27,15.456057846363427,0.0,0.0,0.0,0.0,2.680429643920757e-13,0.0,6.62677944298664e-12
t28,13.732397999289034,0.0,0.0,0.0,0.0,2.644888896924224e-13,0.0,6.621408746647249e-12
t29,9.816468635666354,0.0,0.0,0.0,0.0,2.617936283343569e-13,0.0,6.619774200439418e-12
t30,6.848490246131043,0.0,0.0,0.0,0.0,2.596298532347533e-13,0.0,6.619254573499694e-12
t31,6.466993226907654,0.0,0.0,0.0,0.0,2.576559100203254e-13,0.0,6.618225418913189e-12
t32,5.909072272897385,0.0,0.0,0.0,0.0,2.554922015421585e-13,0.0,6.61272681603438e-12
t33,5.909072272896955,0.0,0.0,0.0,0.0,2.5466275265054277e-13,0.0,6.612285851317314e-12
t34,5.909072272896751,0.0,0.0,0.0,0.0,2.5506222512460983e-13,0.0,6.612534547878445e-12
t35,5.909072272896623,0.0,0.0,0.0,0.0,2.5668034658428597e-13,0.0,6.618223926323677e-12
t36,5.909072272896497,0.0,0.0,0.0,0.0,2.578822312937739e-13,0.0,6.621997317056165e-12
