Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_ccs,1,3.0535433121238552e7,9711.962452924714,0.35891613600929234
solar_pv,1,1.7688458783906627e7,16207.031260817294,0.12458977972515092
onshore_wind,1,7.433332035098495e7,26911.5489514471,0.31531216832451686
battery,1,7.082448567150117e6,5343.378225944772,0.0
offshore_wind,1,4.75750799809449e-7,1.765382586464674e-10,0.0
natural_gas,1,1.0037377132843062e6,3103.719721841874,0.036917615316185835
nuclear,1,0.0,0.0,0.0
fusion,1,6.444318724999635e-6,1.3387243101469247e-9,0.0
