BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.2356094996942136e8,7.082448567150117e6,-8.367732239071272e6,0.0,0.0,0.0,2.301477993323763e-10,0.0,0.0,-1.2227566629749997e8
t1,18019.269758750503,4.0657548718498074e-11,-2951.2647587505408,0.0,0.0,0.0,2.5386338220521228e-14,0.0,0.0,-15068.005000000001
t2,17549.38333325127,384.4318100168741,-3535.5711432681387,0.0,0.0,0.0,2.551930172330204e-14,0.0,0.0,-14398.244
t3,17031.252569985616,391.8564488063494,-3650.317018791963,0.0,0.0,0.0,2.5605431621526796e-14,0.0,0.0,-13772.792
t4,16026.750798279134,465.0161705373493,-3385.3139688164783,0.0,0.0,0.0,2.5636045365008166e-14,0.0,0.0,-13106.453
t5,15587.582689205103,438.1074255523286,-3508.52311475743,0.0,0.0,0.0,2.588042879495736e-14,0.0,0.0,-12517.167
t6,14329.479641621736,566.2613476542568,-2954.2799892759926,0.0,0.0,0.0,2.6278785382719617e-14,0.0,0.0,-11941.461
t7,14049.223227080804,535.9816327786274,-3079.287859859432,0.0,0.0,0.0,2.6721510124189632e-14,0.0,0.0,-11505.917
t8,14287.459335138594,440.28530498447805,-3484.2436401230702,0.0,0.0,0.0,2.7124102004261384e-14,0.0,0.0,-11243.501
t9,12938.080175855379,655.5499808583979,-2427.5391567137735,0.0,0.0,0.0,2.7852407181168386e-14,0.0,0.0,-11166.091
t10,11281.032999999403,7.25132372989427e-10,-1.2695978711380538e-10,0.0,0.0,0.0,2.972629600155028e-14,0.0,0.0,-11281.033
t11,11644.131999999816,3.4382370878696563e-10,-1.6179304825654094e-10,0.0,0.0,0.0,2.93118117476924e-14,0.0,0.0,-11644.132
t12,12161.471999999972,2.2532751096477586e-10,-1.9215846205424603e-10,0.0,0.0,0.0,2.8832435198070035e-14,0.0,0.0,-12161.472
t13,12585.043000000062,1.7509510969779481e-10,-2.3392564215785226e-10,0.0,0.0,0.0,2.7852995006278575e-14,0.0,0.0,-12585.043
t14,12656.272284829074,541.7527151710249,-9.971416705469896e-11,0.0,0.0,0.0,2.724574885940869e-14,0.0,0.0,-13198.025
t15,13751.433000000181,1.4496644330487195e-10,-3.224395959329935e-10,0.0,0.0,0.0,2.713599960993258e-14,0.0,0.0,-13751.433
t16,14405.258000000162,1.438673384177718e-10,-3.05510672846338e-10,0.0,0.0,0.0,2.671511175341509e-14,0.0,0.0,-14405.258
t17,14582.194000000161,1.4519026207440924e-10,-3.026089259524432e-10,0.0,0.0,0.0,2.6832951676987002e-14,0.0,0.0,-14582.194000000001
t18,14394.257000000158,1.492149762136432e-10,-3.110393330659986e-10,0.0,0.0,0.0,2.6896824728607212e-14,0.0,0.0,-14394.256999999998
t19,14044.013830457352,104.0741695427444,-9.994758156310772e-11,0.0,0.0,0.0,2.7013925145460748e-14,0.0,0.0,-14148.088
t20,12211.221338098512,1739.2666619015924,-1.0148520997602106e-10,0.0,0.0,0.0,2.7540159770310638e-14,0.0,0.0,-13950.488
t21,11663.830984136564,2511.6110158635347,-1.0287763757738423e-10,0.0,0.0,0.0,2.816500575316335e-14,0.0,0.0,-14175.442
t22,12509.170771030726,2642.1742289693725,-1.0032787412061348e-10,0.0,0.0,0.0,2.1007960176291497e-14,0.0,0.0,-15151.344999999998
t23,11245.368371136827,4562.753628863277,-1.0409070525436997e-10,0.0,0.0,0.0,2.5669589994203593e-14,0.0,0.0,-15808.122
t24,11815.893208907513,3679.340791092591,-1.040736927838128e-10,0.0,0.0,0.0,2.6050995903524177e-14,0.0,0.0,-15495.234000000002
t25,11487.572311699869,3475.338688300237,-1.0366508311131075e-10,0.0,0.0,0.0,2.6191150349605553e-14,0.0,0.0,-14962.910999999998
t26,13094.19178410123,1284.2782158988737,-1.017676159392098e-10,0.0,0.0,0.0,2.619495050981583e-14,0.0,0.0,-14378.47
t27,13575.908510332045,107.49448966805267,-9.568727528732829e-11,0.0,0.0,0.0,2.6292528653440404e-14,0.0,0.0,-13683.403
t28,12857.362000000081,1.6278889857810307e-10,-2.428675190096759e-10,0.0,0.0,0.0,2.637970158729453e-14,0.0,0.0,-12857.362
t29,12055.076000000056,1.7137391657169048e-10,-2.257956978923513e-10,0.0,0.0,0.0,2.6539323396061674e-14,0.0,0.0,-12055.076
t30,11419.63400000001,1.976859538628949e-10,-2.048879958366857e-10,0.0,0.0,0.0,2.67846601318145e-14,0.0,0.0,-11419.634
