Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,3.0535433121238552e7,1.7688458783906627e7,7.433332035098495e7,7.082448567150117e6,4.75750799809449e-7,1.0037377132843062e6,0.0,6.444318724999635e-6,1.3064339853657147e8
t1,1.682010839702603e-10,0.0,18019.26975874966,4.0657548718498074e-11,5.217692151723541e-11,3.711783474827275e-11,0.0,5.910081182043322e-10,18019.269758750543
t2,1.4821478296405453e-10,0.0,17549.383333250462,384.4318100168741,4.50775348905457e-11,3.549130812298584e-11,0.0,5.771332477645471e-10,17933.815143268144
t3,1.38952493388602e-10,0.0,17031.252569984827,391.8564488063494,4.081518316532687e-11,3.4574963239438613e-11,0.0,5.739326000785134e-10,17423.109018791965
t4,1.3440832957945182e-10,0.0,16026.750798278363,465.0161705373493,3.370657032953563e-11,3.408916698299402e-11,0.0,5.677202388296735e-10,16491.76696881648
t5,1.337931178489479e-10,0.0,15587.58268920434,438.1074255523286,2.633516063484921e-11,3.394943667421639e-11,0.0,5.6726959687257e-10,16025.690114757432
t6,1.3619831251928994e-10,0.0,14329.47964162098,566.2613476542568,2.04788845263475e-11,3.41342315820191e-11,0.0,5.660627513404256e-10,14895.740989275993
t7,1.4234178353112052e-10,0.0,14049.223227080043,535.9816327786274,1.4575675616948143e-11,3.45846958997037e-11,0.0,5.699866307223451e-10,14585.20485985943
t8,1.53441619526356e-10,0.0,14287.459335137823,440.28530498447805,1.0432746108045303e-11,3.5432880791636e-11,0.0,5.730004151036774e-10,14727.744640123072
t9,1.7707398218940443e-10,0.0,12938.08017585457,655.5499808583979,7.78626152387464e-12,3.700464669357836e-11,0.0,5.896289251841323e-10,13593.630156713776
t10,850.1166264176351,0.0,10430.916373580878,7.25132372989427e-10,6.426301724637256e-12,4.195680080102262e-11,0.0,8.411484818264681e-10,11281.033000000129
t11,4574.468090453794,0.0,7069.663909545132,3.4382370878696563e-10,4.4745229002540045e-12,4.3554237897971716e-11,0.0,8.437242326774712e-10,11644.13200000016
t12,6205.946217043854,0.0,5955.525782955224,2.2532751096477586e-10,3.77545452055524e-12,4.4784992410689706e-11,0.0,8.450316000081085e-10,12161.472000000198
t13,6972.997872004558,116.70683210912976,5495.338295885478,1.7509510969779481e-10,2.9552160825135276e-12,4.5544243884700405e-11,0.0,8.455954824191114e-10,12585.043000000236
t14,7728.02892318121,1795.739063698542,3132.504297948425,541.7527151710249,2.4230576503831937e-12,4.6464304190020515e-11,0.0,8.478400485772972e-10,13198.0250000001
t15,7077.172821156827,4036.928381600659,2637.3317972417967,1.4496644330487195e-10,3.371948076654075e-12,4.642509911499688e-11,0.0,8.463753817459341e-10,13751.433000000327
t16,5737.466769631834,6579.455031735156,2088.336198632275,1.438673384177718e-10,5.790882607154207e-12,4.660273544715534e-11,0.0,8.466671853984034e-10,14405.258000000305
t17,5950.266684817181,6425.180301163436,2206.747014018643,1.4519026207440924e-10,8.698702320329486e-12,4.697095579711023e-11,0.0,8.465443018680579e-10,14582.194000000307
t18,6956.657365813892,4563.44620617083,2874.153428014531,1.492149762136432e-10,1.116267960867092e-11,4.727860117585361e-11,0.0,8.464251438736411e-10,14394.257000000307
t19,7728.02892318171,2690.999263514826,3624.985643759907,104.0741695427444,1.4546490894640494e-11,4.8085071895619356e-11,0.0,8.48413178835573e-10,14148.088000000096
t20,7728.028923181751,1038.5141491306363,3444.678265785212,1739.2666619015924,1.6953217446805194e-11,4.8484201348463545e-11,0.0,8.483637259693358e-10,13950.488000000105
