region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_ccs,1,1,1,1.6031452635942745e9,0.0,6.507014843459558e8,0.0,1.832125987274313e8,1.083111355487528e9,0.0,4.9485499632512316e7,0.0,4.1861006922354827e9,0.0,0.0,0.0,6.164444904486431e8,0.0,4.1861006922354827e9,4.186100692236345e9,-0.00086212158203125
NE,solar_pv,1,1,2,7.809847949959124e8,0.0,2.1069140639062482e8,0.0,0.0,0.0,0.0,0.0,0.0,9.916762013865362e8,0.0,0.0,0.0,0.0,0.0,9.916762013865362e8,9.916762013865373e8,-1.0728836059570312e-6
NE,onshore_wind,1,1,3,1.7812893023056161e9,0.0,8.880811153977543e8,0.0,0.0,0.0,0.0,0.0,0.0,2.6693704177033725e9,0.0,0.0,0.0,0.0,0.0,2.6693704177033725e9,2.6693704177033706e9,1.9073486328125e-6
NE,battery,1,0,4,9.45602756925033e7,2.3551235105836114e8,1.6030134677834315e7,1.122178511156164e8,0.0,0.0,0.0,0.0,1.2342946863557716e8,5.817500811799331e8,0.0,0.0,0.0,0.0,0.0,5.817500811799331e8,5.817500811798923e8,4.076957702636719e-5
NE,offshore_wind,1,1,5,3.887254476642341e-5,0.0,1.2357678105252719e-5,0.0,0.0,0.0,0.0,0.0,0.0,3.2888859777219764e-5,0.0,0.0,0.0,0.0,0.0,3.2888859777219764e-5,5.123022287167613e-5,-1.8341363094456363e-5
NE,natural_gas,1,1,6,2.728910866463722e8,0.0,8.690415221157248e7,0.0,2.0074754265686125e6,2.5535087425952766e7,0.0,3.0697670981750935e6,0.0,5.705527606064699e8,0.0,0.0,0.0,1.8014519179829994e8,0.0,5.705527606064699e8,5.705527606069411e8,-0.0004712343215942383
NE,nuclear,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,fusion,1,1,8,0.0005338420429280679,0.0,8.00763064459038e-5,0.0,1.288863744999927e-5,0.0,0.0,2.0826120657229627e-5,0.0,0.0004886782008828286,0.0,0.0,0.0,0.0,0.0,0.0004886782008828286,0.0006476331074812006,-0.000158954906598372
