Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,2.725078624554209e6,1.446033161353887e7,0.0,2.4860357639643354e-7,0.0,0.0,0.0,1.7185410238093328e7
t1,0.0,0.0,541.625553063408,0.0,5.4399225227636963e-11,0.0,0.0,0.0,541.6255530634625
t2,0.0,0.0,1226.8043701741808,0.0,4.862897279899921e-11,0.0,0.0,0.0,1226.8043701742295
t3,0.0,0.0,2495.7673491851892,0.0,4.5105987317908816e-11,0.0,0.0,0.0,2495.7673491852343
t4,0.0,0.0,1597.6226100243457,0.0,3.816215476544125e-11,0.0,0.0,0.0,1597.622610024384
t5,0.0,0.0,2227.8627166536426,0.0,3.086323516660623e-11,0.0,0.0,0.0,2227.8627166536735
t6,0.0,0.0,1026.2501900747357,0.0,2.3037796230006713e-11,0.0,0.0,0.0,1026.2501900747586
t7,0.0,0.0,1037.3911151012016,0.0,1.6671596163476586e-11,0.0,0.0,0.0,1037.3911151012182
t8,0.0,0.0,1237.8132549520087,0.0,1.2287727779755052e-11,0.0,0.0,0.0,1237.813254952021
t9,0.0,0.0,453.10658238550786,0.0,8.89660391821653e-12,0.0,0.0,0.0,453.1065823855168
t10,0.0,0.0,1.8189894035458565e-11,0.0,5.260530997758884e-12,0.0,0.0,0.0,2.3450425033217448e-11
t11,0.0,0.0,2.091837814077735e-11,0.0,3.769813778536023e-12,0.0,0.0,0.0,2.4688191919313372e-11
t12,0.0,0.0,2.000888343900442e-11,0.0,3.2860758253034562e-12,0.0,0.0,0.0,2.3294959264307878e-11
t13,0.0,1.5560885913146194e-11,2.000888343900442e-11,0.0,2.588085238985548e-12,0.0,0.0,0.0,3.815785459113616e-11
t14,0.0,1.4097167877480388e-11,1.77351466845721e-11,0.0,2.1139755968310183e-12,0.0,0.0,0.0,3.394629015888351e-11
t15,0.0,1.6370904631912708e-11,1.9099388737231493e-11,0.0,2.948121582889458e-12,0.0,0.0,0.0,3.841841495203366e-11
t16,0.0,1.546140993013978e-11,2.000888343900442e-11,0.0,4.88968204095707e-12,0.0,0.0,0.0,4.035997541010127e-11
t17,0.0,1.546140993013978e-11,1.9554136088117957e-11,0.0,6.201126709432363e-12,0.0,0.0,0.0,4.12166727276901e-11
t18,0.0,1.6370904631912708e-11,1.9554136088117957e-11,0.0,7.03841485777987e-12,0.0,0.0,0.0,4.2963455577810535e-11
t19,0.0,1.6370904631912708e-11,1.7280399333685637e-11,0.0,8.156329167295212e-12,0.0,0.0,0.0,4.180763313289356e-11
t20,0.0,1.4097167877480388e-11,1.7280399333685637e-11,0.0,8.48594562415076e-12,0.0,0.0,0.0,3.9863512835316784e-11
t21,0.0,1.5404566511278972e-11,1.6825651982799172e-11,0.0,9.454936914540634e-12,0.0,0.0,0.0,4.168515540861878e-11
t22,0.0,1.4480860954790842e-11,1.6370904631912708e-11,0.0,9.315920086004395e-12,0.0,0.0,0.0,4.0167685672707945e-11
t23,0.0,0.0,1.6370904631912708e-11,0.0,1.0515805617901631e-11,0.0,0.0,0.0,2.688671024981434e-11
t24,0.0,0.0,1.6370904631912708e-11,0.0,1.2409396555183322e-11,0.0,0.0,0.0,2.878030118709603e-11
t25,0.0,0.0,1.6825651982799172e-11,0.0,1.2875107826674725e-11,0.0,0.0,0.0,2.97007598094739e-11
t26,0.0,0.0,1.6370904631912708e-11,0.0,1.3101140928822548e-11,0.0,0.0,0.0,2.9472045560735256e-11
t27,0.0,0.0,1.6370904631912708e-11,0.0,1.3537638408653491e-11,0.0,0.0,0.0,2.99085430405662e-11
t28,0.0,0.0,2.000888343900442e-11,0.0,1.5741991302567088e-11,0.0,0.0,0.0,3.575087474157151e-11
t29,0.0,0.0,2.000888343900442e-11,0.0,1.6756638163966416e-11,0.0,0.0,0.0,3.676552160297084e-11
t30,0.0,0.0,1.8189894035458565e-11,0.0,1.711574223210101e-11,0.0,0.0,0.0,3.5305636267559576e-11
t31,0.0,0.0,2.000888343900442e-11,0.0,1.7902554101140458e-11,0.0,0.0,0.0,3.791143754014488e-11
t32,0.0,0.0,2.1827872842550278e-11,0.0,2.0490234193393862e-11,0.0,0.0,0.0,4.231810703594414e-11
t33,0.0,0.0,2.3646862246096134e-11,0.0,2.059992025250649e-11,0.0,0.0,0.0,4.4246782498602623e-11
t34,0.0,0.0,2.3646862246096134e-11,0.0,2.0152412836180673e-11,0.0,0.0,0.0,4.379927508227681e-11
t35,0.0,0.0,2.000888343900442e-11,0.0,1.808048481240993e-11,0.0,0.0,0.0,3.808936825141435e-11
t36,0.0,0.0,2.000888343900442e-11,0.0,1.7476619440613722e-11,0.0,0.0,0.0,3.7485502879618144e-11
t37,0.0,1.5262457964126952e-11,1.9099388737231493e-11,0.0,1.7448328149214173e-11,0.0,0.0,0.0,5.181017485057262e-11
t38,0.0,1.5631940186722204e-11,2.000888343900442e-11,0.0,1.7702115913296047e-11,0.0,0.0,0.0,5.334293953902267e-11
t39,0.0,2.000888343900442e-11,2.1827872842550278e-11,0.0,1.8610340513243976e-11,0.0,0.0,0.0,6.044709679479868e-11
t40,0.0,2.2282620193436742e-11,2.546585164964199e-11,0.0,2.2756333976678778e-11,0.0,0.0,0.0,7.050480581975751e-11
t41,0.0,2.546585164964199e-11,2.546585164964199e-11,0.0,2.2786227740579875e-11,0.0,0.0,0.0,7.371793103986386e-11
t42,0.0,2.2737367544323206e-11,2.546585164964199e-11,0.0,2.2822792624963194e-11,0.0,0.0,0.0,7.102601181892839e-11
t43,0.0,2.546585164964199e-11,2.546585164964199e-11,0.0,2.2886895113099095e-11,0.0,0.0,0.0,7.381859841238308e-11
t44,0.0,2.1827872842550278e-11,2.546585164964199e-11,0.0,2.268387041732587e-11,0.0,0.0,0.0,6.997759490951814e-11
t45,0.0,2.1600499167107046e-11,2.3646862246096134e-11,0.0,2.2412086030282933e-11,0.0,0.0,0.0,6.765944744348611e-11
t46,0.0,1.9383605831535533e-11,2.546585164964199e-11,0.0,2.174845937041246e-11,0.0,0.0,0.0,6.659791685158998e-11
