Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,32353.422742616538,0.0,0.0,0.0,0.0,9644.5505735357,0.0,0.0,0.0,0.0,0.0
t2,32353.422742616538,0.0,0.0,0.0,0.0,9644.5505735357,0.0,0.0,0.0,0.0,0.0
t3,32353.422742616538,0.0,0.0,0.0,0.0,9644.5505735357,0.0,0.0,0.0,0.0,0.0
t4,32353.422742616538,0.0,0.0,0.0,0.0,9644.5505735357,0.0,0.0,0.0,0.0,0.0
t5,32353.422742616538,0.0,0.0,0.0,0.0,9644.5505735357,0.0,0.0,0.0,0.0,0.0
t6,32353.422742616538,0.0,0.0,0.0,0.0,9644.5505735357,0.0,0.0,0.0,0.0,0.0
t7,32353.422742616538,0.0,0.0,0.0,0.0,9644.5505735357,0.0,0.0,0.0,0.0,0.0
t8,32353.422742616538,0.0,0.0,0.0,0.0,9644.5505735357,0.0,0.0,0.0,0.0,0.0
t9,32353.422742616538,0.0,0.0,0.0,0.0,9644.5505735357,0.0,0.0,0.0,0.0,0.0
t10,32353.422742616538,0.0,0.0,0.0,0.0,-2.1827872842550278e-11,0.0,0.0,0.0,0.0,0.0
t11,9196.25301425667,0.0,0.0,0.0,0.0,-2.1827872842550278e-11,0.0,0.0,0.0,0.0,0.0
t12,5111.236661573444,0.0,0.0,0.0,0.0,-2.1827872842550278e-11,0.0,0.0,0.0,0.0,0.0
t13,5111.236661573444,0.0,0.0,0.0,0.0,-2.1827872842550278e-11,0.0,0.0,0.0,0.0,0.0
t14,5111.236661573444,0.0,0.0,0.0,0.0,-2.1827872842550278e-11,0.0,0.0,0.0,0.0,0.0
t15,5111.236661573444,0.0,0.0,0.0,0.0,-2.1827872842550278e-11,0.0,0.0,0.0,0.0,0.0
