BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,5.445942736057694e8,4.265073466984245e7,-5.1947433459556125e7,0.0,0.0,155996.18394430116,0.0,0.0,0.0,-5.35453571e8
t1,45122.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45122.0
t2,43952.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43952.0
t3,42960.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42960.0
t4,42128.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42128.0
t5,41789.00000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41789.0
t6,43331.03631613717,0.0,-1694.0363161371702,0.0,0.0,0.0,0.0,0.0,0.0,-41637.0
t7,42298.99999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42299.0
t8,43957.61381060949,0.0,-276.6138106094893,0.0,0.0,0.0,0.0,0.0,0.0,-43681.0
t9,43012.04173272163,1667.9582672783727,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44680.0
t10,52773.759069591295,0.0,-6796.759069591296,0.0,0.0,0.0,0.0,0.0,0.0,-45977.0
t11,47157.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47157.0
t12,63134.00157771113,0.0,-15604.001577711135,0.0,0.0,0.0,0.0,0.0,0.0,-47530.0
t13,72138.77586600404,0.0,-24670.775866004045,0.0,0.0,0.0,0.0,0.0,0.0,-47468.0
t14,73744.98622847543,0.0,-26543.986228475434,0.0,0.0,0.0,0.0,0.0,0.0,-47201.0
t15,71898.6415805292,0.0,-25344.641580529216,0.0,0.0,0.0,0.0,0.0,0.0,-46554.0
t16,69153.31522807732,0.0,-23394.315228077314,0.0,0.0,0.0,0.0,0.0,0.0,-45759.0
t17,60503.91150766454,0.0,-15113.91150766454,0.0,0.0,0.0,0.0,0.0,0.0,-45390.0
t18,53899.78161939763,0.0,-8199.781619397618,0.0,0.0,0.0,0.0,0.0,0.0,-45700.0
t19,60842.093002683185,0.0,-12315.09300268319,0.0,0.0,0.0,0.0,0.0,0.0,-48527.0
t20,39985.944562643635,12870.055437356355,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52856.0
t21,41066.784116521696,12523.215883478304,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53590.0
t22,42436.865328423795,11064.134671576205,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53501.0
t23,42467.17685966057,10568.823140339433,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53036.0
t24,42453.53667060402,9043.463329395983,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51497.0
t25,42139.81232230342,7358.18767769658,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49498.0
t26,43082.50094376704,4818.499056232969,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47901.0
t27,44297.993346361596,3036.0066536384084,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47334.0
t28,43615.98389353422,3815.0161064657805,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47431.0
t29,44472.28465097303,3539.7153490269693,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48012.0
t30,43229.511870265385,6272.4881297346155,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49502.0
t31,43355.304724897986,9090.69527510201,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52446.0
t32,43150.70188904978,13252.298110950222,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56403.0
t33,42644.499317395675,15933.500682604325,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58578.0
t34,56324.57021760054,2647.4297823994516,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58972.0
t35,74625.74555942128,0.0,-15717.74555942128,0.0,0.0,0.0,0.0,0.0,0.0,-58908.0
t36,64559.92908845208,0.0,-6114.929088452084,0.0,0.0,0.0,0.0,0.0,0.0,-58445.0
t37,80602.22990965676,0.0,-23605.22990965675,0.0,0.0,0.0,0.0,0.0,0.0,-56997.0
t38,84196.9728910753,0.0,-28846.972891075297,0.0,0.0,0.0,0.0,0.0,0.0,-55350.0
t39,70404.80163795903,0.0,-16844.801637959026,0.0,0.0,0.0,0.0,0.0,0.0,-53560.0
t40,85596.67971581363,0.0,-33503.67971581364,0.0,0.0,0.0,0.0,0.0,0.0,-52093.0
t41,72428.81387507252,0.0,-21034.813875072527,0.0,0.0,0.0,0.0,0.0,0.0,-51394.0
t42,76974.76801759424,0.0,-25112.768017594244,0.0,0.0,0.0,0.0,0.0,0.0,-51862.0
t43,56057.27011463091,0.0,-572.2701146309283,0.0,0.0,0.0,0.0,0.0,0.0,-55485.0
t44,45419.36486467931,15126.635135320706,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60546.0
t45,51567.01037126646,10008.989628733541,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61576.0
t46,51659.46054153861,10178.539458461384,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61838.0
t47,51448.79539944305,9500.204600556952,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60949.0
t48,51366.95426510379,7088.045734896208,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58455.0
t49,51404.84367914976,4331.156320850245,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55736.0
t50,51674.61630715704,2561.383692842959,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54236.0
t51,51761.00417118184,2168.9958288181583,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53930.0
t52,51882.250296128885,2469.74970387111,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54352.0
t53,52341.46999436599,3152.5300056340147,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55494.0
t54,52852.219295705596,5234.780704294402,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58087.0
t55,53231.113436165244,9866.886563834754,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63098.0
t56,52449.07593025653,17766.924069743473,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70216.0
t57,52549.103983337875,19585.896016662125,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72135.0
t58,63186.01689767128,6528.983102328808,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69715.0
t59,66406.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66406.0
t60,76108.41339737963,0.0,-12736.413397379625,0.0,0.0,0.0,0.0,0.0,0.0,-63372.0
t61,78436.26542833413,0.0,-17804.265428334118,0.0,0.0,0.0,0.0,0.0,0.0,-60632.0
t62,82481.340223074,0.0,-24180.340223073996,0.0,0.0,0.0,0.0,0.0,0.0,-58301.0
t63,89986.67971581363,0.0,-33503.67971581364,0.0,0.0,0.0,0.0,0.0,0.0,-56483.0
t64,78803.79419703559,0.0,-23939.79419703559,0.0,0.0,0.0,0.0,0.0,0.0,-54864.0
t65,87567.67971581363,0.0,-33503.67971581364,0.0,0.0,0.0,0.0,0.0,0.0,-54064.0
t66,78150.2774594989,0.0,-23712.277459498906,0.0,0.0,0.0,0.0,0.0,0.0,-54438.0
t67,58902.28354701388,0.0,-1037.2835470138807,0.0,0.0,0.0,0.0,0.0,0.0,-57865.0
t68,42771.53291778423,20076.46708221579,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62848.0
t69,46836.61417735331,16806.38582264669,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63643.0
t70,47873.26854565092,15585.731454349083,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63459.0
t71,49546.46506992073,12156.534930079273,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61703.0
t72,49622.24389801266,8570.756101987341,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58193.0
t73,49311.550702835724,5183.449297164285,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54495.0
t74,49978.40439004471,2304.5956099552895,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52283.0
t75,51395.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51395.0
t76,51125.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51125.0
t77,51286.34696291144,132.65303708856118,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51419.0
t78,49749.552329207094,3352.4476707929043,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53102.0
t79,49250.927640362264,8162.072359637735,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57413.0
t80,49273.66128878977,14748.33871121023,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64022.0
t81,51137.82045985125,14481.179540148745,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65619.0
t82,59272.35668733442,3984.643312665584,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63257.0
t83,60737.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60737.0
t84,73651.43144871047,0.0,-15242.43144871047,0.0,0.0,0.0,0.0,0.0,0.0,-58409.0
t85,74594.86176698093,0.0,-18086.86176698094,0.0,0.0,0.0,0.0,0.0,0.0,-56508.0
t86,78267.5021659973,0.0,-23347.5021659973,0.0,0.0,0.0,0.0,0.0,0.0,-54920.0
t87,75813.01786413463,0.0,-21984.01786413463,0.0,0.0,0.0,0.0,0.0,0.0,-53829.0
t88,86413.67971581363,0.0,-33503.67971581364,0.0,0.0,0.0,0.0,0.0,0.0,-52910.0
t89,85617.67971581363,0.0,-33503.67971581364,0.0,0.0,0.0,0.0,0.0,0.0,-52114.0
t90,74900.06444151774,0.0,-22652.064441517738,0.0,0.0,0.0,0.0,0.0,0.0,-52248.0
t91,55995.47102195682,0.0,-1441.4710219568324,0.0,0.0,0.0,0.0,0.0,0.0,-54554.0
t92,43463.303726895305,14938.696273104724,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58402.0
t93,46799.01056395248,11789.989436047517,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58589.0
t94,47571.95461049017,10508.04538950983,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58080.0
t95,46986.9420576204,9389.057942379599,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56376.0
t96,47146.077596613504,6074.922403386488,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53221.0
