Time_Index,res_hydro_1,natural_gas_2,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,fixed_offshore_wind_2,float_offshore_wind_2,battery_2,ror_hydro_2,pumped_hydro_2,fusion_2
1,0.262,1,1,0.0,0.0,0.0,0.8057,0.608,0.608,1,0.552743642,1,1
2,0.262,1,1,0.0,0.0,0.0,0.0895,0.2597,0.2597,1,0.552743642,1,1
3,0.262,1,1,0.0,0.0,0.0,0.3993,0.9058,0.9058,1,0.552743642,1,1
4,0.262,1,1,0.0,0.0,0.0,0.3616,0.9041,0.9041,1,0.552743642,1,1
5,0.262,1,1,0.0,0.0,0.0,0.7472,0.7707,0.7707,1,0.552743642,1,1
6,0.262,1,1,0.0,0.0,0.0,0.24,0.4125,0.4125,1,0.552743642,1,1
7,0.262,1,1,0.0,0.0,0.0,0.0818,0.8465,0.8465,1,0.552743642,1,1
8,0.262,1,1,0.010794,0.006185792047806,0.005687607952193999,0.6455,0.7605,0.7605,1,0.552743642,1,1
9,0.262,1,1,0.136309,0.078115539025791,0.071824360974209,0.1585,0.0782,0.0782,1,0.552743642,1,1
10,0.262,1,1,0.322198,0.184644230704002,0.169773569295998,0.5607,0.8651,0.8651,1,0.552743642,1,1
11,0.262,1,1,0.483319,0.27697895374778103,0.25467194625221895,0.6611,0.4452,0.4452,1,0.552743642,1,1
12,0.262,1,1,0.566189,0.32446983636791105,0.298338063632089,0.5644,0.9105,0.9105,1,0.552743642,1,1
13,0.262,1,1,0.558948,0.32032018654225203,0.294522613457748,0.86,0.5863,0.5863,1,0.552743642,1,1
14,0.262,1,1,0.437258,0.250582458702942,0.23040134129705797,0.1873,0.0861,0.0861,1,0.552743642,1,1
15,0.262,1,1,0.2713,0.1554757626987,0.14295423730129997,0.3607,0.2975,0.2975,1,0.552743642,1,1
16,0.262,1,1,0.075273,0.04313721741842701,0.039663082581573,0.6254,0.5777,0.5777,1,0.552743642,1,1
17,0.262,1,1,0.004004,0.002294599903596,0.0021098000964039996,0.0923,0.0695,0.0695,1,0.552743642,1,1
18,0.262,1,1,0.0,0.0,0.0,0.1786,0.7809,0.7809,1,0.552743642,1,1
19,0.262,1,1,0.0,0.0,0.0,0.3073,0.2751,0.2751,1,0.552743642,1,1
20,0.262,1,1,0.0,0.0,0.0,0.0328,0.0413,0.0413,1,0.552743642,1,1
21,0.262,1,1,0.0,0.0,0.0,0.2111,0.3862,0.3862,1,0.552743642,1,1
22,0.262,1,1,0.0,0.0,0.0,0.1446,0.7535,0.7535,1,0.552743642,1,1
23,0.262,1,1,0.0,0.0,0.0,0.1226,0.9011,0.9011,1,0.552743642,1,1
24,0.262,1,1,0.0,0.0,0.0,0.845,0.6353,0.6353,1,0.552743642,1,1
25,0.262,1,1,0.0,0.0,0.0,0.3967,0.8741,0.8741,1,0.552743642,1,1
26,0.262,1,1,0.0,0.0,0.0,0.3205,0.911,0.911,1,0.552743642,1,1
27,0.262,1,1,0.0,0.0,0.0,0.6798,0.9151,0.9151,1,0.552743642,1,1
28,0.262,1,1,0.0,0.0,0.0,0.7321,0.8927,0.8927,1,0.552743642,1,1
29,0.262,1,1,0.0,0.0,0.0,0.2751,0.5553,0.5553,1,0.552743642,1,1
30,0.262,1,1,0.0,0.0,0.0,0.1872,0.1984,0.1984,1,0.552743642,1,1
31,0.262,1,1,0.0,0.0,0.0,0.0441,0.1868,0.1868,1,0.552743642,1,1
32,0.262,1,1,0.008387,0.0048063959519130004,0.004419304048086999,0.0751,0.8469,0.8469,1,0.552743642,1,1
33,0.262,1,1,0.104434,0.059848712870166,0.055028687129834,0.4544,0.4668,0.4668,1,0.552743642,1,1
34,0.262,1,1,0.219067,0.125542237033233,0.115431462966767,0.3457,0.2629,0.2629,1,0.552743642,1,1
