Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,0.0
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,2.4943396700591853e8
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,1.8299072255637786e8
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,3.6744616553282833e9
NENGREST,NaturalGas_CCS100_Moderate,1,1,8.156072374821982e-9
NENGREST,NENGREST_nuclear_1,1,1,0.0
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,7.211580979197274e7
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.382775192060049e9
NENGREST,Liion_Moderate,1,1,1.0618601188438776e9
NENGREST,TEGS,1,1,1.2002689674383314e7
