Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
50000,1,1,1,1,8760,8760,1,23198.562,19971.14
,,,,,,,2,23090.427,19274.37
,,,,,,,3,22618.549,18797.72
,,,,,,,4,22491.546,18879.05
,,,,,,,5,22617.659,19772.04
,,,,,,,6,22909.846,20732.77
,,,,,,,7,23433.967,22386.17
,,,,,,,8,24304.298,24101.08
,,,,,,,9,24539.436,26368.1
,,,,,,,10,25193.319,27748.38
,,,,,,,11,25770.84,29026.34
,,,,,,,12,25612.42,30639.58
,,,,,,,13,25449.817,29890.1
,,,,,,,14,25215.124,29433.17
,,,,,,,15,24869.181,28839.89
,,,,,,,16,24991.823,29889.38
,,,,,,,17,25703.111,30610.74
,,,,,,,18,26172.408,34278.51
,,,,,,,19,25947.416,34121.53
,,,,,,,20,25326.107,32949.93
,,,,,,,21,25089.634,31548.03
,,,,,,,22,24566.403,29463.23
,,,,,,,23,23547.264,26443.99
,,,,,,,24,23010.594,22975.42
,,,,,,,25,22465.113,22056.57
,,,,,,,26,22235.582,21787.66
,,,,,,,27,22050.017,22162.14
,,,,,,,28,22152.901,22603.64
,,,,,,,29,22425.508,23905.09
,,,,,,,30,22708.617,26053.25
,,,,,,,31,23209.331,27854.78
,,,,,,,32,23297.708,28253.06
,,,,,,,33,23464.761,30168.55
,,,,,,,34,24232.92,31428.21
,,,,,,,35,24935.041,32840.25
,,,,,,,36,25062.044,33106.64
,,,,,,,37,24655.314,31281.47
,,,,,,,38,24450.703,29848.32
,,,,,,,39,24564.712,30506.38
,,,,,,,40,25114.999,32447.41
,,,,,,,41,27027.253,35738.77
,,,,,,,42,28005.007,34630.85
,,,,,,,43,28069.265,29825.93
,,,,,,,44,27575.315,28094.43
,,,,,,,45,27080.119,26492.57
,,,,,,,46,26314.541,26253.5
,,,,,,,47,25698.75,24300.78
,,,,,,,48,24801.096,22776.46
,,,,,,,49,24733.901,20907.16
,,,,,,,50,24553.676,20215.09
,,,,,,,51,24681.213,20051.62
,,,,,,,52,24996.273,20299.21
,,,,,,,53,25679.526,21926.27
,,,,,,,54,26917.783,26161.26
,,,,,,,55,28338.757,31969.77
,,,,,,,56,29412.72,32645.24
,,,,,,,57,30006.617,32097.24
,,,,,,,58,30227.604,31406.43
,,,,,,,59,29713.896,32687.89
,,,,,,,60,30411.033,33805.38
,,,,,,,61,29949.568,33504.63
,,,,,,,62,29670.553,33877.42
,,,,,,,63,30045.688,35861.74
,,,,,,,64,31174.475,39067.77
,,,,,,,65,33206.701,42810.6
,,,,,,,66,33959.552,43545.97
,,,,,,,67,33420.123,39079.8
,,,,,,,68,33327.385,36431.02
,,,,,,,69,32668.073,29124.35
,,,,,,,70,32129.445,27298.42
,,,,,,,71,31511.429,24576.73
,,,,,,,72,29114.57,22035.69
,,,,,,,73,29226.71,19900.22
,,,,,,,74,29469.235,19001.88
,,,,,,,75,29809.571,18612.85
,,,,,,,76,29449.477,18867.27
,,,,,,,77,29951.882,20252.61
,,,,,,,78,30980.722,25446.14
,,,,,,,79,32531.903,31113.81
,,,,,,,80,33593.05,31311.43
,,,,,,,81,33803.357,30061.07
,,,,,,,82,33463.555,29270.64
,,,,,,,83,32927.597,31020.94
,,,,,,,84,32994.258,32114.15
,,,,,,,85,32917.451,31200.86
,,,,,,,86,33048.459,31459.45
,,,,,,,87,33020.424,33145.1
,,,,,,,88,32965.333,35982.75
,,,,,,,89,33250.044,39343.27
,,,,,,,90,34016.245,39702.6
,,,,,,,91,33521.494,35342.15
,,,,,,,92,32839.665,32864.96
