Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,2.641609349972152e8,0.0,0.0,1.0730609350864512e6,2.700520886395496e7,4.878191172929139e7,0.0,3.560125623721412e7,1.6847199158740437e8,4.2437197924372695e7,422565.2061178265,5.879541274806571e8
t1,32241.5282711716,0.0,0.0,0.0,0.0,5997.178950451538,0.0,6883.292778376863,0.0,0.0,0.0,45122.0
t2,32241.5282711716,0.0,0.0,0.0,0.0,6174.61235243101,0.0,5535.859376397391,0.0,0.0,0.0,43952.0
t3,32241.5282711716,0.0,0.0,0.0,0.0,6482.362608906641,0.0,4236.10911992176,0.0,0.0,0.0,42960.0
t4,32241.5282711716,0.0,0.0,0.0,0.0,5799.564709354139,0.0,4086.907019474262,0.0,0.0,0.0,42128.0
t5,32241.5282711716,0.0,0.0,0.0,0.0,6444.436569247244,0.0,3710.0563533955287,0.0,0.0,0.0,42396.02119381437
t6,32241.5282711716,0.0,0.0,0.0,0.0,7311.256820515407,0.0,2084.2149083129943,0.0,0.0,0.0,41637.0
t7,32241.5282711716,0.0,0.0,0.0,0.0,9626.407196351845,0.0,1685.8299184583332,0.0,0.0,0.0,43553.76538598177
t8,32241.5282711716,0.0,0.0,0.0,0.0,9626.407196351845,0.0,1988.8486173053145,0.0,0.0,0.0,43856.78408482876
t9,32241.5282711716,0.0,0.0,0.0,0.0,6160.9006056651815,0.0,4552.971312624695,0.0,1724.5998105385224,0.0,44680.0
t10,25441.48029117744,0.0,0.0,0.0,0.0,0.0,0.0,4774.467214319951,15761.052494502612,0.0,0.0,45977.0
t11,14508.68772202722,0.0,0.0,0.0,0.0,0.0,0.0,4968.2761283033,38232.69316593631,0.0,0.0,57709.65701626683
t12,1957.3379325983624,0.0,0.0,0.0,0.0,0.0,0.0,8698.32863949076,52413.225550345946,0.0,0.0,63068.89212243507
