Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,3.048626608347991e7,1.6980690934082158e7,7.345205380272195e7,6.245953700963635e6,9.548864746243875e-10,2.4901366781470114e6,0.0,1.2965510119939466e8
t1,3.926446091384778e-13,0.0,17616.800005753626,7.07408526391317e-14,1.0146517317588743e-13,1.135579155532983e-13,0.0,17616.800005753626
t2,3.489606368589921e-13,0.0,17707.93707354753,342.93370139363975,8.947419327389396e-14,1.0634398022616629e-13,0.0,18050.87077494117
t3,3.283609549695454e-13,0.0,18161.70964171709,243.21466848020307,8.227304686709862e-14,1.0225787474156785e-13,0.0,18404.924310197293
t4,3.1835255177086365e-13,0.0,16490.184542326402,384.36163974513863,6.903123700642164e-14,1.0008279346417548e-13,0.0,16874.54618207154
t5,3.153703207906789e-13,0.0,16560.006826467343,283.7758822248191,5.50455222630723e-14,9.927812023922104e-14,0.0,16843.78270869216
t6,3.1834925273304405e-13,0.0,14301.915384575539,524.6761467499123,4.271947392559027e-14,9.957111605935574e-14,0.0,14826.591531325452
t7,3.285116172757389e-13,0.0,14065.48377121981,472.56023067115365,3.092383213381706e-14,1.0116757100695147e-13,0.0,14538.044001890963
t8,3.4912148066003027e-13,0.0,14507.486676516819,367.6850164844048,2.246070152232806e-14,1.0433201100809189e-13,0.0,14875.171693001224
t9,3.9302903570333366e-13,0.0,12616.634413823482,536.1731939720527,1.6621468224704994e-14,1.0980416527816018e-13,0.0,13152.807607795534
t10,1115.964825219071,0.0,10165.068174780927,1.1718989334875945e-12,1.3219058685374293e-14,1.2765493702929969e-13,0.0,11281.033
t11,4754.649519311275,0.0,6889.482480688724,5.345863933967545e-13,9.054370544723985e-15,1.3430554571640917e-13,0.0,11644.131999999998
t12,6357.732095255369,0.0,5803.7399047446315,3.7541975377172093e-13,7.647532251252716e-15,1.3922849284470953e-13,0.0,12161.472000000002
t13,7120.5017261988605,109.2602591203733,5355.281014680767,2.9380685911169024e-13,5.944491431691676e-15,1.430235340735109e-13,0.0,12585.043000000001
t14,7671.971141670729,1681.1604930617086,3052.667532364551,792.2258329029963,4.860343308428167e-15,1.481312852670195e-13,0.0,13198.024999999983
