Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_ccs,1,3.048626608347991e7,8497.872638179892,0.40953395153180827
solar_pv,1,1.6980690934082158e7,15172.928637741054,0.12775615600771895
onshore_wind,1,7.345205380272195e7,26225.666085606106,0.319722580976298
battery,1,6.245953700963635e6,5630.782054866009,0.0
offshore_wind,1,9.548864746243875e-10,3.415945233857612e-13,0.0
natural_gas,1,2.4901366781470114e6,4284.994717306018,0.0663389797711068
nuclear,1,0.0,0.0,0.0
