Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,1198.0094261345876,0.0,0.0,0.0,0.0,157.61651824257308,0.0,1355.6259443771605
t1,3.7070264325153537e-17,0.0,0.0,0.0,0.0,4.295449999637796e-17,0.0,8.00247643215315e-17
t2,4.3636971567850605e-17,0.0,0.0,0.0,0.0,4.76137188704436e-17,0.0,9.12506904382942e-17
t3,5.0580285306181444e-17,0.0,0.0,0.0,0.0,5.1577096910007056e-17,0.0,1.021573822161885e-16
t4,5.897774837555675e-17,0.0,0.0,0.0,0.0,5.503927441213724e-17,0.0,1.14017022787694e-16
t5,6.822586530342419e-17,0.0,0.0,0.0,0.0,5.833393308668373e-17,0.0,1.2655979839010792e-16
t6,8.037467157895412e-17,0.0,0.0,0.0,0.0,6.195729396496126e-17,0.0,1.4233196554391538e-16
t7,9.914855706973782e-17,0.0,0.0,0.0,0.0,6.693319427395836e-17,0.0,1.6608175134369617e-16
t8,1.3350552373393277e-16,0.0,0.0,0.0,0.0,7.412370566992103e-17,0.0,2.076292294038538e-16
t9,2.1964385261257228e-16,0.0,0.0,0.0,0.0,8.587467458227439e-17,0.0,3.0551852719484666e-16
t10,3.501228079652502,0.0,0.0,0.0,0.0,1.0913507940819984e-16,0.0,3.501228079652502
t11,7.341596752990701,0.0,0.0,0.0,0.0,9.436619831234794e-17,0.0,7.341596752990701
t12,2.554829403543798,0.0,0.0,0.0,0.0,8.715369584804911e-17,0.0,2.554829403543798
t13,1.254873307643333,0.0,0.0,0.0,0.0,8.319490148283169e-17,0.0,1.254873307643333
t14,0.6914147395111233,0.0,0.0,0.0,0.0,8.115165160987326e-17,0.0,0.6914147395111234
t15,4.595827585837089e-16,0.0,0.0,0.0,0.0,7.61774538906084e-17,0.0,5.357602124743173e-16
t16,4.593186863688795e-16,0.0,0.0,0.0,0.0,7.598355275292602e-17,0.0,5.353022391218056e-16
t17,4.598327974855758e-16,0.0,0.0,0.0,0.0,7.633412301014989e-17,0.0,5.361669204957257e-16
t18,4.616454825210282e-16,0.0,0.0,0.0,0.0,7.720494375331149e-17,0.0,5.388504262743397e-16
t19,4.625242068061139e-16,0.0,0.0,0.0,0.0,7.856850230334791e-17,0.0,5.410927091094618e-16
t20,2.30664498055041e-16,0.0,0.0,0.0,0.0,7.648397849839073e-17,0.0,3.0714847655343175e-16
t21,1.5523032792034956e-16,0.0,0.0,0.0,0.0,7.485723063008323e-17,0.0,2.300875585504328e-16
t22,1.171342929288453e-16,0.0,0.0,0.0,0.0,7.360058360709977e-17,0.0,1.9073487653594507e-16
t23,9.225370173173033e-17,0.0,0.0,0.0,0.0,7.263166027241838e-17,0.0,1.648853620041487e-16
t24,7.599982027102942e-17,0.0,0.0,0.0,0.0,7.158405302502e-17,0.0,1.4758387329604942e-16
t25,6.561552054240862e-17,0.0,0.0,0.0,0.0,7.029932647484064e-17,0.0,1.3591484701724926e-16
