Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,7.379434901894652e6,0.0,0.0,0.0,7.379434901894652e6
t1,0.0,0.0,0.0,2548.7950057536304,0.0,0.0,0.0,2548.7950057536304
t2,0.0,0.0,0.0,3652.626774941166,0.0,0.0,0.0,3652.626774941166
t3,0.0,0.0,0.0,4632.132310197296,0.0,0.0,0.0,4632.132310197296
t4,0.0,0.0,0.0,3768.0931820715437,0.0,0.0,0.0,3768.0931820715437
t5,0.0,0.0,0.0,4326.615708692166,0.0,0.0,0.0,4326.615708692166
t6,0.0,0.0,0.0,2885.130531325452,0.0,0.0,0.0,2885.130531325452
t7,0.0,0.0,0.0,3032.1270018909627,0.0,0.0,0.0,3032.1270018909627
t8,0.0,0.0,0.0,3631.6706930012238,0.0,0.0,0.0,3631.6706930012238
t9,0.0,0.0,0.0,1986.716607795534,0.0,0.0,0.0,1986.716607795534
t10,0.0,0.0,0.0,2.441214734102356e-13,0.0,0.0,0.0,2.441214734102356e-13
t11,0.0,0.0,0.0,3.053735893949904e-13,0.0,0.0,0.0,3.053735893949904e-13
t12,0.0,0.0,0.0,3.834951846390276e-13,0.0,0.0,0.0,3.834951846390276e-13
t13,0.0,0.0,0.0,5.118280170914404e-13,0.0,0.0,0.0,5.118280170914404e-13
t14,0.0,0.0,0.0,1.8345677170059854e-13,0.0,0.0,0.0,1.8345677170059854e-13
t15,0.0,0.0,0.0,8.311191718548034e-13,0.0,0.0,0.0,8.311191718548034e-13
t16,0.0,0.0,0.0,8.490400934403033e-13,0.0,0.0,0.0,8.490400934403033e-13
t17,0.0,0.0,0.0,8.467922194186646e-13,0.0,0.0,0.0,8.467922194186646e-13
t18,0.0,0.0,0.0,8.357599728476951e-13,0.0,0.0,0.0,8.357599728476951e-13
t19,0.0,0.0,0.0,1.8205709480020825e-13,0.0,0.0,0.0,1.8205709480020825e-13
t20,0.0,0.0,0.0,1.8255042871890155e-13,0.0,0.0,0.0,1.8255042871890155e-13
t21,0.0,0.0,0.0,1.8176857185997426e-13,0.0,0.0,0.0,1.8176857185997426e-13
t22,0.0,0.0,0.0,1.8045179788578e-13,0.0,0.0,0.0,1.8045179788578e-13
t23,0.0,0.0,0.0,1.8291690065358256e-13,0.0,0.0,0.0,1.8291690065358256e-13
t24,0.0,0.0,0.0,1.832284850584223e-13,0.0,0.0,0.0,1.832284850584223e-13
t25,0.0,0.0,0.0,1.821519188482516e-13,0.0,0.0,0.0,1.821519188482516e-13
t26,0.0,0.0,0.0,1.7995679598385127e-13,0.0,0.0,0.0,1.7995679598385127e-13
t27,0.0,0.0,0.0,1.6909941736968277e-13,0.0,0.0,0.0,1.6909941736968277e-13
t28,0.0,0.0,0.0,5.385895618968223e-13,0.0,0.0,0.0,5.385895618968223e-13
t29,0.0,0.0,0.0,4.554730236264836e-13,0.0,0.0,0.0,4.554730236264836e-13
t30,0.0,0.0,0.0,4.0686416747455487e-13,0.0,0.0,0.0,4.0686416747455487e-13
t31,0.0,0.0,0.0,3.188304636415723e-13,0.0,0.0,0.0,3.188304636415723e-13
t32,0.0,0.0,0.0,589.4023936169181,0.0,0.0,0.0,589.4023936169181
t33,0.0,0.0,0.0,1509.7759090535837,0.0,0.0,0.0,1509.7759090535837
t34,0.0,0.0,0.0,510.0456635375204,0.0,0.0,0.0,510.0456635375204
t35,0.0,0.0,0.0,2.8865588392779927e-13,0.0,0.0,0.0,2.8865588392779927e-13
t36,0.0,0.0,0.0,1.919074155285686e-13,0.0,0.0,0.0,1.919074155285686e-13
t37,0.0,0.0,0.0,1.9223375584291953e-13,0.0,0.0,0.0,1.9223375584291953e-13
t38,0.0,0.0,0.0,1.7038115818360131e-13,0.0,0.0,0.0,1.7038115818360131e-13
t39,0.0,0.0,0.0,1.6641124480253887e-13,0.0,0.0,0.0,1.6641124480253887e-13
t40,0.0,0.0,0.0,908.8700988229765,0.0,0.0,0.0,908.8700988229765
t41,0.0,0.0,0.0,2944.208846573301,0.0,0.0,0.0,2944.208846573301
t42,0.0,0.0,0.0,4554.8695564013315,0.0,0.0,0.0,4554.8695564013315
t43,0.0,0.0,0.0,4722.926689337245,0.0,0.0,0.0,4722.926689337245
t44,0.0,0.0,0.0,5119.253380847228,0.0,0.0,0.0,5119.253380847228
t45,0.0,0.0,0.0,2040.313711241298,0.0,0.0,0.0,2040.313711241298
t46,0.0,0.0,0.0,1281.4656954234845,0.0,0.0,0.0,1281.4656954234845
t47,0.0,0.0,0.0,1363.1402768886792,0.0,0.0,0.0,1363.1402768886792
t48,0.0,0.0,0.0,1355.2444810723148,0.0,0.0,0.0,1355.2444810723148
t49,0.0,0.0,0.0,1652.0379179501113,0.0,0.0,0.0,1652.0379179501113
t50,0.0,0.0,0.0,793.5756491530805,0.0,0.0,0.0,793.5756491530805
