Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,1198.0094261345841,0.0,0.0,0.0,0.0,157.6165182425723,0.0,1355.6259443771564
t1,15.386820773127447,0.0,0.0,0.0,0.0,1.3447978805346817e-16,0.0,15.386820773127447
t2,2.173291109182539e-16,0.0,0.0,0.0,0.0,9.575589266539036e-17,0.0,3.1308500358364426e-16
t3,1.3276145001729967e-16,0.0,0.0,0.0,0.0,7.896455490399166e-17,0.0,2.1172600492129132e-16
t4,9.897674463032211e-17,0.0,0.0,0.0,0.0,6.966855837281628e-17,0.0,1.686453030031384e-16
t5,8.029247617790809e-17,0.0,0.0,0.0,0.0,6.382703237033359e-17,0.0,1.4411950854824168e-16
t6,6.815386042502034e-17,0.0,0.0,0.0,0.0,5.98440972284617e-17,0.0,1.2799795765348204e-16
t7,5.889345458693333e-17,0.0,0.0,0.0,0.0,5.635405961687104e-17,0.0,1.1524751420380437e-16
t8,5.154779160373314e-17,0.0,0.0,0.0,0.0,5.3047291785560665e-17,0.0,1.045950833892938e-16
t9,4.529019580170076e-17,0.0,0.0,0.0,0.0,4.945197265155052e-17,0.0,9.474216845325128e-17
t10,3.904851904451272e-17,0.0,0.0,0.0,0.0,4.519480768090925e-17,0.0,8.424332672542197e-17
t11,4.077956537551034e-17,0.0,0.0,0.0,0.0,5.012830679006285e-17,0.0,9.090787216557319e-17
t12,4.242354136337387e-17,0.0,0.0,0.0,0.0,5.434114487631667e-17,0.0,9.676468623969054e-17
t13,4.419141248196484e-17,0.0,0.0,0.0,0.0,5.798730815463314e-17,0.0,1.0217872063659798e-16
t14,4.592216994194395e-17,0.0,0.0,0.0,0.0,6.080245889247644e-17,0.0,1.0672462883442039e-16
t15,5.095992718388604e-17,0.0,0.0,0.0,0.0,6.53196443534363e-17,0.0,1.1627957153732234e-16
t16,5.096140734442843e-17,0.0,0.0,0.0,0.0,6.643053334996142e-17,0.0,1.1739194069438985e-16
t17,5.0979404015747716e-17,0.0,0.0,0.0,0.0,6.690158170973223e-17,0.0,1.1788098572547995e-16
t18,5.0975424606532675e-17,0.0,0.0,0.0,0.0,6.678223970340591e-17,0.0,1.177576643099386e-16
t19,5.106117925024004e-17,0.0,0.0,0.0,0.0,6.620129536347233e-17,0.0,1.1726247461371237e-16
t20,5.73707560812059e-17,0.0,0.0,0.0,0.0,6.81489085947172e-17,0.0,1.255196646759231e-16
t21,6.475861895563034e-17,0.0,0.0,0.0,0.0,6.982753906311984e-17,0.0,1.3458615801875018e-16
t22,7.672660422699499e-17,0.0,0.0,0.0,0.0,7.116666349111472e-17,0.0,1.4789326771810971e-16
t23,9.403739376844211e-17,0.0,0.0,0.0,0.0,7.211467733892392e-17,0.0,1.6615207110736603e-16
t24,1.1780002748128433e-16,0.0,0.0,0.0,0.0,7.307750458028858e-17,0.0,1.908775320615729e-16
t25,1.5314598651114083e-16,0.0,0.0,0.0,0.0,7.423778949750409e-17,0.0,2.273837760086449e-16
t26,2.282568178076838e-16,0.0,0.0,0.0,0.0,7.55268864136368e-17,0.0,3.0378370422132063e-16
t27,4.610465042761465e-16,0.0,0.0,0.0,0.0,7.680244674199612e-17,0.0,5.378489510181426e-16
t28,2.0519283165204905,0.0,0.0,0.0,0.0,7.849418836318881e-17,0.0,2.0519283165204905
t29,3.687317697317892,0.0,0.0,0.0,0.0,7.691375646187524e-17,0.0,3.687317697317892
t30,1.9352226465045026,0.0,0.0,0.0,0.0,7.591425629002987e-17,0.0,1.9352226465045026
t31,0.5189968876833021,0.0,0.0,0.0,0.0,7.543829306135836e-17,0.0,0.5189968876833022
t32,0.6255153689391721,0.0,0.0,0.0,0.0,7.523931662293393e-17,0.0,0.6255153689391723
t33,1.1650088014154048e-15,0.0,0.0,0.0,0.0,7.274441540802299e-17,0.0,1.2377532168234278e-15
t34,5.827735779258432e-16,0.0,0.0,0.0,0.0,7.071986007136324e-17,0.0,6.534934379972065e-16
