Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,0.0,2.1303443541174675e6,1.3078553229390414e7,0.0,4.46710492512062e-10,0.0,0.0,1.5208897583507882e7
t1,0.0,0.0,471.04189348890577,0.0,1.0475544059209662e-13,0.0,0.0,471.0418934889059
t2,0.0,0.0,589.710154379849,0.0,9.184417973926811e-14,0.0,0.0,589.7101543798491
t3,0.0,0.0,867.6336699987005,0.0,8.398100766475136e-14,0.0,0.0,867.6336699987006
t4,0.0,0.0,685.0041771370379,0.0,7.003189346392176e-14,0.0,0.0,685.004177137038
t5,0.0,0.0,801.3841222039009,0.0,5.5631103313914344e-14,0.0,0.0,801.3841222039009
t6,0.0,0.0,662.4496838713058,0.0,4.148357608899987e-14,0.0,0.0,662.4496838713058
t7,0.0,0.0,636.6246363709724,0.0,2.953839850546267e-14,0.0,0.0,636.6246363709724
t8,0.0,0.0,622.1000882693425,0.0,2.1502513637419414e-14,0.0,0.0,622.1000882693425
t9,0.0,0.0,433.25703037411586,0.0,1.5659214235249444e-14,0.0,0.0,433.25703037411586
t10,0.0,0.0,0.0,0.0,9.394498762763098e-15,0.0,0.0,9.394498762763098e-15
t11,0.0,0.0,0.0,0.0,6.8980936973910636e-15,0.0,0.0,6.8980936973910636e-15
t12,0.0,0.0,0.0,0.0,6.0162486841777325e-15,0.0,0.0,6.0162486841777325e-15
t13,0.0,1.4210854715202004e-14,0.0,0.0,4.781576602621225e-15,0.0,0.0,1.899243131782323e-14
t14,0.0,0.0,0.0,0.0,3.918635942585897e-15,0.0,0.0,3.918635942585897e-15
t15,0.0,0.0,-4.547473508864641e-13,0.0,5.41312379386856e-15,0.0,0.0,-4.493342270925956e-13
t16,0.0,0.0,2.2737367544323206e-13,0.0,8.606248089106573e-15,0.0,0.0,2.3597992353233863e-13
t17,0.0,9.094947017729282e-13,0.0,0.0,1.1250124241237129e-14,0.0,0.0,9.207448260141654e-13
t18,0.0,0.0,4.547473508864641e-13,0.0,1.3054749496066612e-14,0.0,0.0,4.678021003825307e-13
t19,0.0,0.0,4.547473508864641e-13,0.0,1.5070226379798575e-14,0.0,0.0,4.698175772662627e-13
t20,0.0,0.0,4.547473508864641e-13,0.0,1.6094393495258717e-14,0.0,0.0,4.708417443817229e-13
t21,0.0,8.526512829121202e-14,0.0,0.0,1.8814375592155446e-14,0.0,0.0,1.0407950388336747e-13
t22,0.0,3.375077994860476e-14,0.0,0.0,1.8673571610688445e-14,0.0,0.0,5.2424351559293204e-14
t23,0.0,0.0,0.0,0.0,2.0967728125062578e-14,0.0,0.0,2.0967728125062578e-14
t24,0.0,0.0,0.0,0.0,2.420234801862606e-14,0.0,0.0,2.420234801862606e-14
t25,0.0,0.0,4.547473508864641e-13,0.0,2.7229150198123252e-14,0.0,0.0,4.819765010845874e-13
t26,0.0,0.0,9.094947017729282e-13,0.0,2.786138930886014e-14,0.0,0.0,9.373560910817883e-13
t27,0.0,0.0,0.0,0.0,2.847309300003597e-14,0.0,0.0,2.847309300003597e-14
t28,0.0,0.0,9.094947017729282e-13,0.0,3.219526028485611e-14,0.0,0.0,9.416899620577843e-13
t29,0.0,0.0,1.8189894035458565e-12,0.0,3.2389711458079395e-14,0.0,0.0,1.851379115003936e-12
t30,0.0,0.0,0.0,0.0,3.255594106157657e-14,0.0,0.0,3.255594106157657e-14
t31,0.0,0.0,0.0,0.0,3.270589570784737e-14,0.0,0.0,3.270589570784737e-14
t32,0.0,0.0,0.0,0.0,3.6250491897709564e-14,0.0,0.0,3.6250491897709564e-14
t33,0.0,0.0,0.0,0.0,3.623719395275119e-14,0.0,0.0,3.623719395275119e-14
t34,0.0,0.0,0.0,0.0,3.621734838736844e-14,0.0,0.0,3.621734838736844e-14
t35,0.0,0.0,9.094947017729282e-13,0.0,3.275954873899592e-14,0.0,0.0,9.422542505119242e-13
t36,0.0,0.0,9.094947017729282e-13,0.0,3.1322613234812705e-14,0.0,0.0,9.408173150077409e-13
t37,0.0,4.263256414560601e-14,0.0,0.0,3.135935203217431e-14,0.0,0.0,7.399191617778032e-14
t38,0.0,-5.684341886080802e-14,0.0,0.0,3.1450429475280844e-14,0.0,0.0,-2.539298938552717e-14
t39,0.0,0.0,0.0,0.0,3.2856678001730474e-14,0.0,0.0,3.2856678001730474e-14
t40,0.0,0.0,-1.8189894035458565e-12,0.0,4.1971519543518885e-14,0.0,0.0,-1.7770178840023375e-12
t41,0.0,0.0,1.8189894035458565e-12,0.0,4.196571814966148e-14,0.0,0.0,1.860955121695518e-12
t42,0.0,0.0,0.0,0.0,4.167485857674566e-14,0.0,0.0,4.167485857674566e-14
t43,0.0,0.0,0.0,0.0,4.1592843108633974e-14,0.0,0.0,4.1592843108633974e-14
t44,0.0,0.0,0.0,0.0,4.112886374721807e-14,0.0,0.0,4.112886374721807e-14
t45,0.0,0.0,0.0,0.0,4.164209372230602e-14,0.0,0.0,4.164209372230602e-14
t46,0.0,5.684341886080802e-14,-1.8189894035458565e-12,0.0,4.164433548820102e-14,0.0,0.0,-1.7205016491968475e-12
t47,0.0,0.0,0.0,0.0,4.075848047570619e-14,0.0,0.0,4.075848047570619e-14
t48,0.0,0.0,0.0,0.0,4.008896222292377e-14,0.0,0.0,4.008896222292377e-14
t49,0.0,0.0,0.0,0.0,3.9368453303736573e-14,0.0,0.0,3.9368453303736573e-14
t50,0.0,0.0,0.0,0.0,3.8015789663460237e-14,0.0,0.0,3.8015789663460237e-14
t51,0.0,0.0,1.8189894035458565e-12,0.0,3.0585909801866025e-14,0.0,0.0,1.8495753133477224e-12
t52,0.0,0.0,0.0,0.0,2.9604592174557704e-14,0.0,0.0,2.9604592174557704e-14
t53,0.0,0.0,0.0,0.0,2.8691596112198934e-14,0.0,0.0,2.8691596112198934e-14
t54,0.0,0.0,0.0,0.0,2.7762151961240036e-14,0.0,0.0,2.7762151961240036e-14
t55,0.0,0.0,0.0,0.0,2.6826523935870725e-14,0.0,0.0,2.6826523935870725e-14
t56,0.0,0.0,0.0,0.0,2.6566020789435844e-14,0.0,0.0,2.6566020789435844e-14
t57,0.0,0.0,2.2737367544323206e-13,0.0,1.1615274276726256e-14,0.0,0.0,2.3898894971995834e-13
t58,0.0,0.0,0.0,0.0,1.0584383368937312e-14,0.0,0.0,1.0584383368937312e-14
t59,0.0,0.0,0.0,0.0,1.0362210418493082e-14,0.0,0.0,1.0362210418493082e-14
t60,0.0,0.0,-1.1368683772161603e-13,0.0,1.0478351413884151e-14,0.0,0.0,-1.0320848630773188e-13
t61,0.0,-7.105427357601002e-15,2.2737367544323206e-13,0.0,1.0673467244550409e-14,0.0,0.0,2.3094171533018145e-13
t62,0.0,-2.8421709430404007e-13,0.0,0.0,1.0369128667729146e-14,0.0,0.0,-2.7384796563631095e-13
t63,0.0,-7.958078640513122e-13,0.0,0.0,1.074027415053059e-14,0.0,0.0,-7.850675899007816e-13
t64,0.0,-1.4779288903810084e-12,0.0,0.0,1.17705851865783e-14,0.0,0.0,-1.46615830519443e-12
t65,0.0,1.3642420526593924e-12,-4.547473508864641e-13,0.0,1.1896971182394588e-14,0.0,0.0,9.213916729553228e-13
t66,0.0,-9.094947017729282e-13,0.0,0.0,1.2357578992016422e-14,0.0,0.0,-8.971371227809118e-13
t67,0.0,-1.5916157281026244e-12,0.0,0.0,1.2343286216192117e-14,0.0,0.0,-1.5792724418864323e-12
t68,0.0,-3.410605131648481e-13,9.094947017729282e-13,0.0,1.2428904137825207e-14,0.0,0.0,5.808630927459053e-13
t69,0.0,4.547473508864641e-13,0.0,0.0,1.2122222278203594e-14,0.0,0.0,4.668695731646677e-13
t70,0.0,1.0658141036401503e-14,4.547473508864641e-13,0.0,1.2159868285091372e-14,0.0,0.0,4.775653602079569e-13
t71,0.0,0.0,-4.547473508864641e-13,0.0,1.210421806779562e-14,0.0,0.0,-4.4264313281866847e-13
t72,0.0,0.0,0.0,0.0,1.210091078906676e-14,0.0,0.0,1.210091078906676e-14
t73,0.0,0.0,0.0,0.0,1.2087899164491593e-14,0.0,0.0,1.2087899164491593e-14
t74,0.0,0.0,0.0,0.0,1.2110540249491097e-14,0.0,0.0,1.2110540249491097e-14
t75,0.0,0.0,4.547473508864641e-13,0.0,1.2551581015752473e-14,0.0,0.0,4.672989319022166e-13
t76,0.0,0.0,0.0,0.0,1.250151947010754e-14,0.0,0.0,1.250151947010754e-14
t77,0.0,0.0,4.547473508864641e-13,0.0,1.2215423199447836e-14,0.0,0.0,4.66962774085912e-13
t78,0.0,0.0,-4.547473508864641e-13,0.0,1.4278800779477656e-14,0.0,0.0,-4.4046855010698646e-13
t79,0.0,0.0,0.0,0.0,1.4304518020733897e-14,0.0,0.0,1.4304518020733897e-14
t80,0.0,0.0,-2.2737367544323206e-13,0.0,1.259961192772566e-14,0.0,0.0,-2.147740635155064e-13
t81,0.0,0.0,0.0,0.0,1.2524917830437887e-14,0.0,0.0,1.2524917830437887e-14
t82,0.0,0.0,1.1368683772161603e-13,0.0,1.2532411299910552e-14,0.0,0.0,1.2621924902152658e-13
t83,0.0,0.0,1.1368683772161603e-13,0.0,1.2129026309751706e-14,0.0,0.0,1.2581586403136774e-13
t84,0.0,0.0,1.1368683772161603e-13,0.0,1.2261260782618721e-14,0.0,0.0,1.2594809850423475e-13
t85,0.0,5.684341886080802e-14,0.0,0.0,1.2314841801759027e-14,0.0,0.0,6.915826066256704e-14
t86,0.0,3.296918293926865e-12,0.0,0.0,1.2272158734293021e-14,0.0,0.0,3.3091904526611578e-12
t87,0.0,-4.547473508864641e-13,0.0,0.0,1.2188652881333263e-14,0.0,0.0,-4.4255869800513086e-13
t88,0.0,0.0,0.0,0.0,1.2163548716948964e-14,0.0,0.0,1.2163548716948964e-14
