Region,Resource,Zone,Cluster,AnnualSum
NE,natural_gas_ccs,1,1,3.6718162904751205e9
NE,solar_pv,1,1,9.284015063117508e8
NE,onshore_wind,1,1,2.6013373425583053e9
NE,battery,1,0,6.159814389295117e8
NE,offshore_wind,1,1,6.254671965307984e-8
NE,natural_gas,1,1,8.542141343739032e8
NE,nuclear,1,1,0.0
