BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.2340914749843104e8,6.245953700963635e6,-7.379434901894652e6,0.0,0.0,0.0,3.5470800791706143e-13,0.0,0.0,-1.2227566629749997e8
t1,17616.800005753626,7.07408526391317e-14,-2548.7950057536304,0.0,0.0,0.0,4.0423133484629166e-17,0.0,0.0,-15068.005000000001
t2,17707.93707354753,342.93370139363975,-3652.626774941166,0.0,0.0,0.0,4.0412286884168814e-17,0.0,0.0,-14398.244
t3,18161.70964171709,243.21466848020307,-4632.132310197296,0.0,0.0,0.0,4.0420571277333705e-17,0.0,0.0,-13772.792
t4,16490.184542326402,384.36163974513863,-3768.0931820715437,0.0,0.0,0.0,4.046601047246021e-17,0.0,0.0,-13106.453
t5,16560.006826467343,283.7758822248191,-4326.615708692166,0.0,0.0,0.0,4.048446335973671e-17,0.0,0.0,-12517.167
t6,14301.915384575539,524.6761467499123,-2885.130531325452,0.0,0.0,0.0,4.045306458938719e-17,0.0,0.0,-11941.461
t7,14065.48377121981,472.56023067115365,-3032.1270018909627,0.0,0.0,0.0,4.0482212468004014e-17,0.0,0.0,-11505.917
t8,14507.486676516819,367.6850164844048,-3631.6706930012238,0.0,0.0,0.0,4.0525649293935455e-17,0.0,0.0,-11243.501
t9,12616.634413823482,536.1731939720527,-1986.716607795534,0.0,0.0,0.0,4.0561126185066105e-17,0.0,0.0,-11166.091
t10,11281.032999999998,1.1718989334875945e-12,-2.441214734102356e-13,0.0,0.0,0.0,4.073074873812709e-17,0.0,0.0,-11281.033
t11,11644.131999999998,5.345863933967545e-13,-3.053735893949904e-13,0.0,0.0,0.0,4.077809049147552e-17,0.0,0.0,-11644.132
t12,12161.472000000002,3.7541975377172093e-13,-3.834951846390276e-13,0.0,0.0,0.0,4.0782243193413306e-17,0.0,0.0,-12161.472
t13,12585.043000000001,2.9380685911169024e-13,-5.118280170914404e-13,0.0,0.0,0.0,4.089361109139291e-17,0.0,0.0,-12585.043
t14,12405.799167096988,792.2258329029963,-1.8345677170059854e-13,0.0,0.0,0.0,4.054893016545217e-17,0.0,0.0,-13198.025
t15,13751.433000000003,2.358383179961242e-13,-8.311191718548034e-13,0.0,0.0,0.0,4.037656251013085e-17,0.0,0.0,-13751.433
t16,14405.258,2.3097322316187303e-13,-8.490400934403033e-13,0.0,0.0,0.0,4.030983272889873e-17,0.0,0.0,-14405.258
