Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear
Zone,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,-4.546839533588747e-14,0.0,0.0,0.0
t2,0.0,0.0,0.0,-3.9378245527462276e-14,0.0,0.0,0.0
t3,0.0,0.0,0.0,-3.743348235324068e-14,0.0,0.0,0.0
t4,0.0,0.0,0.0,-3.6768049871781055e-14,0.0,0.0,0.0
t5,0.0,0.0,0.0,-3.673461947277554e-14,0.0,0.0,0.0
t6,0.0,0.0,0.0,-3.6557130508132077e-14,0.0,0.0,0.0
t7,0.0,0.0,0.0,-3.785289296961622e-14,0.0,0.0,0.0
t8,0.0,0.0,0.0,-4.0371039058334e-14,0.0,0.0,0.0
t9,0.0,0.0,0.0,-5.0156461271156696e-14,0.0,0.0,0.0
t10,0.0,0.0,0.0,-50.969838113215744,0.0,0.0,0.0
t11,0.0,0.0,0.0,-52.65800878136687,0.0,0.0,0.0
t12,0.0,0.0,0.0,-54.03036318448203,0.0,0.0,0.0
t13,0.0,0.0,0.0,-55.327391125546896,0.0,0.0,0.0
t14,0.0,0.0,0.0,-56.77757769592079,0.0,0.0,0.0
t15,0.0,0.0,0.0,-56.777577695920805,0.0,0.0,0.0
t16,0.0,0.0,0.0,-56.777577695920826,0.0,0.0,0.0
t17,0.0,0.0,0.0,-56.77757769592084,0.0,0.0,0.0
t18,0.0,0.0,0.0,-56.777577695920854,0.0,0.0,0.0
t19,0.0,0.0,0.0,-56.77757769592087,0.0,0.0,0.0
t20,0.0,0.0,0.0,-56.777577695920876,0.0,0.0,0.0
t21,0.0,0.0,0.0,-56.77757769592088,0.0,0.0,0.0
t22,0.0,0.0,0.0,-56.77757769592088,0.0,0.0,0.0
t23,0.0,0.0,0.0,-56.77757769592088,0.0,0.0,0.0
t24,0.0,0.0,0.0,-56.77757769592088,0.0,0.0,0.0
t25,0.0,0.0,0.0,-56.777577695920876,0.0,0.0,0.0
t26,0.0,0.0,0.0,-56.77757769592083,0.0,0.0,0.0
t27,0.0,0.0,0.0,-56.20078551089338,0.0,0.0,0.0
