Time_Index,res_hydro_1,natural_gas_2,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,fixed_offshore_wind_2,float_offshore_wind_2,battery_2,ror_hydro_2,pumped_hydro_2,fusion_2
1,0.262,1,1,0.0,0.0,0.0,0.865,0.687,0.687,1,0.552743642,1,1
2,0.262,1,1,0.0,0.0,0.0,0.0902,0.0565,0.0565,1,0.552743642,1,1
3,0.262,1,1,0.0,0.0,0.0,0.6171,0.732,0.732,1,0.552743642,1,1
4,0.262,1,1,0.0,0.0,0.0,0.1389,0.1942,0.1942,1,0.552743642,1,1
5,0.262,1,1,0.0,0.0,0.0,0.3478,0.422,0.422,1,0.552743642,1,1
6,0.262,1,1,0.0,0.0,0.0,0.1161,0.7838,0.7838,1,0.552743642,1,1
7,0.262,1,1,0.0,0.0,0.0,0.5651,0.8055,0.8055,1,0.552743642,1,1
8,0.262,1,1,0.0106,0.0060746151294000005,0.0055853848706,0.0408,0.1157,0.1157,1,0.552743642,1,1
9,0.262,1,1,0.132354,0.075849019890246,0.06974038010975399,0.0106,0.1244,0.1244,1,0.552743642,1,1
10,0.262,1,1,0.328015,0.18797781902548502,0.172838680974515,0.4566,0.8995,0.8995,1,0.552743642,1,1
11,0.262,1,1,0.500707,0.286943614867593,0.26383408513240697,0.6635,0.2007,0.2007,1,0.552743642,1,1
12,0.262,1,1,0.596698,0.341953839479502,0.31441396052049797,0.1512,0.6733,0.6733,1,0.552743642,1,1
13,0.262,1,1,0.546161,0.31299225223473903,0.287784847765261,0.4893,0.9012,0.9012,1,0.552743642,1,1
14,0.262,1,1,0.395351,0.226566525096549,0.208319574903451,0.6983,0.9053,0.9053,1,0.552743642,1,1
15,0.262,1,1,0.257541,0.147590797645359,0.135704302354641,0.1504,0.3046,0.3046,1,0.552743642,1,1
16,0.262,1,1,0.09329,0.05346234390771,0.049156656092289995,0.0252,0.7022,0.7022,1,0.552743642,1,1
17,0.262,1,1,0.007403,0.004242488283297,0.0039008117167029996,0.7281,0.7903,0.7903,1,0.552743642,1,1
18,0.262,1,1,0.0,0.0,0.0,0.8287,0.9122,0.9122,1,0.552743642,1,1
19,0.262,1,1,0.0,0.0,0.0,0.3381,0.2356,0.2356,1,0.552743642,1,1
20,0.262,1,1,0.0,0.0,0.0,0.8015,0.8765,0.8765,1,0.552743642,1,1
21,0.262,1,1,0.0,0.0,0.0,0.8245,0.7504,0.7504,1,0.552743642,1,1
22,0.262,1,1,0.0,0.0,0.0,0.0692,0.1212,0.1212,1,0.552743642,1,1
23,0.262,1,1,0.0,0.0,0.0,0.7933,0.8317,0.8317,1,0.552743642,1,1
24,0.262,1,1,0.0,0.0,0.0,0.6152,0.5348,0.5348,1,0.552743642,1,1
25,0.262,1,1,0.0,0.0,0.0,0.8257,0.8162,0.8162,1,0.552743642,1,1
26,0.262,1,1,0.0,0.0,0.0,0.1052,0.4232,0.4232,1,0.552743642,1,1
27,0.262,1,1,0.0,0.0,0.0,0.5077,0.884,0.884,1,0.552743642,1,1
28,0.262,1,1,0.0,0.0,0.0,0.3619,0.7421,0.7421,1,0.552743642,1,1
29,0.262,1,1,0.0,0.0,0.0,0.3239,0.2677,0.2677,1,0.552743642,1,1
