Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
50000,1,1,1,1,8760,8760,1,23198.562,19062.36
,,,,,,,2,23090.427,18856.69
,,,,,,,3,22618.549,18591.87
,,,,,,,4,22491.546,18651.56
,,,,,,,5,22617.659,19632.78
,,,,,,,6,22909.846,20523.34
,,,,,,,7,23433.967,22001.93
,,,,,,,8,24304.298,23821.96
,,,,,,,9,24539.436,26171.83
,,,,,,,10,25193.319,27623.96
,,,,,,,11,25770.84,29258.65
,,,,,,,12,25612.42,30135.14
,,,,,,,13,25449.817,29214.35
,,,,,,,14,25215.124,28137.04
,,,,,,,15,24869.181,27290.4
,,,,,,,16,24991.823,28140.57
,,,,,,,17,25703.111,28665.18
,,,,,,,18,26172.408,32052.95
,,,,,,,19,25947.416,32228.22
,,,,,,,20,25326.107,30651.71
,,,,,,,21,25089.634,29009.61
,,,,,,,22,24566.403,26745.88
,,,,,,,23,23547.264,23046.85
,,,,,,,24,23010.594,19119.56
,,,,,,,25,22465.113,17520.05
,,,,,,,26,22235.582,16566.83
,,,,,,,27,22050.017,16281.54
,,,,,,,28,22152.901,16175.85
,,,,,,,29,22425.508,17396.85
,,,,,,,30,22708.617,19396.41
,,,,,,,31,23209.331,23128.17
,,,,,,,32,23297.708,25557.78
,,,,,,,33,23464.761,26904.75
,,,,,,,34,24232.92,27544.53
,,,,,,,35,24935.041,28796.78
,,,,,,,36,25062.044,30135.79
,,,,,,,37,24655.314,29755.36
,,,,,,,38,24450.703,29423.48
,,,,,,,39,24564.712,30992.14
,,,,,,,40,25114.999,33564.95
,,,,,,,41,27027.253,37348.21
,,,,,,,42,28005.007,37103.88
,,,,,,,43,28069.265,33226.42
,,,,,,,44,27575.315,31926.66
,,,,,,,45,27080.119,30311.78
,,,,,,,46,26314.541,26802.54
,,,,,,,47,25698.75,24013.87
,,,,,,,48,24801.096,22319.11
,,,,,,,49,24733.901,21212.02
,,,,,,,50,24553.676,20937.63
,,,,,,,51,24681.213,21130.26
,,,,,,,52,24996.273,21704.87
,,,,,,,53,25679.526,23639.99
,,,,,,,54,26917.783,28482.45
,,,,,,,55,28338.757,34768.13
,,,,,,,56,29412.72,36244.83
,,,,,,,57,30006.617,36416.11
,,,,,,,58,30227.604,36278.96
,,,,,,,59,29713.896,37507.31
,,,,,,,60,30411.033,38617.47
,,,,,,,61,29949.568,37533.17
,,,,,,,62,29670.553,37036.9
,,,,,,,63,30045.688,38351.81
,,,,,,,64,31174.475,41734.11
,,,,,,,65,33206.701,46185.92
,,,,,,,66,33959.552,47417.14
,,,,,,,67,33420.123,44421.55
,,,,,,,68,33327.385,43837.03
,,,,,,,69,32668.073,37603.59
,,,,,,,70,32129.445,35780.05
,,,,,,,71,31511.429,33912.76
,,,,,,,72,29114.57,32326.03
,,,,,,,73,29226.71,31894.84
,,,,,,,74,29469.235,31834.22
,,,,,,,75,29809.571,32310.15
,,,,,,,76,29449.477,33150.71
,,,,,,,77,29951.882,35369.24
,,,,,,,78,30980.722,41034.18
,,,,,,,79,32531.903,48253.71
,,,,,,,80,33593.05,50219.79
,,,,,,,81,33803.357,50085.09
,,,,,,,82,33463.555,48919.61
,,,,,,,83,32927.597,49413.19
,,,,,,,84,32994.258,49453.01
,,,,,,,85,32917.451,46348.99
,,,,,,,86,33048.459,44527.65
,,,,,,,87,33020.424,44584.49
,,,,,,,88,32965.333,47223.34
,,,,,,,89,33250.044,50582.58
,,,,,,,90,34016.245,50253.95
,,,,,,,91,33521.494,47450.5
,,,,,,,92,32839.665,45802.53
,,,,,,,93,31718.71,38065.54
,,,,,,,94,31166.109,33779.8
,,,,,,,95,29721.105,31038.34
,,,,,,,96,28145.36,28493.28
,,,,,,,97,27486.493,27209.4
,,,,,,,98,27015.95,26636.8
,,,,,,,99,27040.959,26479.11
,,,,,,,100,26312.316,26735.61
,,,,,,,101,26279.831,28303.17
,,,,,,,102,27610.114,32990.82
,,,,,,,103,29425.358,39630.31
,,,,,,,104,30444.052,41101.44
,,,,,,,105,30220.039,40632.44
,,,,,,,106,29018.895,39625.63
,,,,,,,107,28513.998,40067.05
,,,,,,,108,28165.741,40301.6
,,,,,,,109,27535.087,38468.53
,,,,,,,110,27380.583,37247.62
,,,,,,,111,27495.927,38157.17
,,,,,,,112,28468.786,40959.74
,,,,,,,113,30499.232,44449.1
,,,,,,,114,31775.225,44755.5
,,,,,,,115,31639.856,40987.75
,,,,,,,116,31532.7,39747.21
,,,,,,,117,31015.076,33278.68
,,,,,,,118,30241.755,30160.47
,,,,,,,119,29204.371,27655.21
,,,,,,,120,27533.307,25396.58
,,,,,,,121,26806.088,24132.72
,,,,,,,122,26604.77,23695.78
,,,,,,,123,26615.895,23980.04
,,,,,,,124,26823.443,24369.12
,,,,,,,125,27312.943,26131.04
,,,,,,,126,28517.647,30515.09
,,,,,,,127,30000.565,36477.27
,,,,,,,128,32503.957,37649.53
,,,,,,,129,32536.353,37585.62
,,,,,,,130,33034.664,36709.52
,,,,,,,131,32754.136,37238.13
,,,,,,,132,33080.321,37330.84
,,,,,,,133,32672.078,35894.18
,,,,,,,134,32551.038,34974.83
,,,,,,,135,31517.748,35765.85
,,,,,,,136,32113.158,38270.32
,,,,,,,137,32823.378,41459.14
,,,,,,,138,33040.627,40825.78
,,,,,,,139,32698.956,37377.86
,,,,,,,140,31884.873,36001.64
,,,,,,,141,31069.455,31025.02
,,,,,,,142,30265.518,28001.5
