Time_Index,res_hydro_1,natural_gas_2,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,fixed_offshore_wind_2,float_offshore_wind_2,battery_2,ror_hydro_2,pumped_hydro_2,fusion_2
1,0.262,1,1,0.0,0.0,0.0,0.8372,0.9099,0.9099,1,0.552743642,1,1
2,0.262,1,1,0.0,0.0,0.0,0.2907,0.8191,0.8191,1,0.552743642,1,1
3,0.262,1,1,0.0,0.0,0.0,0.7528,0.9073,0.9073,1,0.552743642,1,1
4,0.262,1,1,0.0,0.0,0.0,0.7074,0.3231,0.3231,1,0.552743642,1,1
5,0.262,1,1,0.0,0.0,0.0,0.8328,0.7467,0.7467,1,0.552743642,1,1
6,0.262,1,1,0.0,0.0,0.0,0.5155,0.1728,0.1728,1,0.552743642,1,1
7,0.262,1,1,0.0,0.0,0.0,0.3322,0.8672,0.8672,1,0.552743642,1,1
8,0.262,1,1,0.004414,0.002529561432186,0.002325838567814,0.8381,0.893,0.893,1,0.552743642,1,1
9,0.262,1,1,0.041452,0.023755183617348002,0.021842016382652,0.7827,0.9005,0.9005,1,0.552743642,1,1
10,0.262,1,1,0.162187,0.092945623018113,0.08546007698188698,0.2368,0.1163,0.1163,1,0.552743642,1,1
11,0.262,1,1,0.269569,0.154483766586531,0.142042133413469,0.2236,0.6342,0.6342,1,0.552743642,1,1
12,0.262,1,1,0.357676,0.20497585292672402,0.188467747073276,0.4995,0.1853,0.1853,1,0.552743642,1,1
13,0.262,1,1,0.294296,0.168654239068104,0.155071360931896,0.7404,0.6485,0.6485,1,0.552743642,1,1
14,0.262,1,1,0.344469,0.19740722632163102,0.181508673678369,0.5691,0.3425,0.3425,1,0.552743642,1,1
15,0.262,1,1,0.216498,0.124070002479702,0.114077797520298,0.3365,0.7891,0.7891,1,0.552743642,1,1
16,0.262,1,1,0.075446,0.043236359721954,0.039754240278046,0.5065,0.5513,0.5513,1,0.552743642,1,1
17,0.262,1,1,0.004982,0.002855069110818,0.002625130889182,0.1179,0.1879,0.1879,1,0.552743642,1,1
18,0.262,1,1,0.0,0.0,0.0,0.3228,0.2097,0.2097,1,0.552743642,1,1
19,0.262,1,1,0.0,0.0,0.0,0.2055,0.2281,0.2281,1,0.552743642,1,1
20,0.262,1,1,0.0,0.0,0.0,0.2223,0.6796,0.6796,1,0.552743642,1,1
21,0.262,1,1,0.0,0.0,0.0,0.5755,0.5908,0.5908,1,0.552743642,1,1
22,0.262,1,1,0.0,0.0,0.0,0.8407,0.8964,0.8964,1,0.552743642,1,1
23,0.262,1,1,0.0,0.0,0.0,0.539,0.9014,0.9014,1,0.552743642,1,1
24,0.262,1,1,0.0,0.0,0.0,0.8315,0.8587,0.8587,1,0.552743642,1,1
25,0.262,1,1,0.0,0.0,0.0,0.4578,0.7422,0.7422,1,0.552743642,1,1
26,0.262,1,1,0.0,0.0,0.0,0.2394,0.3069,0.3069,1,0.552743642,1,1
27,0.262,1,1,0.0,0.0,0.0,0.4861,0.1448,0.1448,1,0.552743642,1,1
28,0.262,1,1,0.0,0.0,0.0,0.6134,0.8376,0.8376,1,0.552743642,1,1
29,0.262,1,1,0.0,0.0,0.0,0.3656,0.4667,0.4667,1,0.552743642,1,1
30,0.262,1,1,0.0,0.0,0.0,0.2876,0.2249,0.2249,1,0.552743642,1,1
31,0.262,1,1,0.0,0.0,0.0,0.6676,0.8935,0.8935,1,0.552743642,1,1
32,0.262,1,1,0.005194,0.002976561413406,0.0027368385865939996,0.4715,0.8507,0.8507,1,0.552743642,1,1
33,0.262,1,1,0.041955,0.024043441297545,0.022107058702454996,0.3443,0.0611,0.0611,1,0.552743642,1,1
34,0.262,1,1,0.131957,0.075621508361343,0.069531191638657,0.8018,0.9024,0.9024,1,0.552743642,1,1
35,0.262,1,1,0.218195,0.125042513977305,0.11497198602269498,0.5079,0.738,0.738,1,0.552743642,1,1
36,0.262,1,1,0.45274,0.25945483525326,0.23855916474673997,0.66,0.8368,0.8368,1,0.552743642,1,1
37,0.262,1,1,0.431297,0.247166347308003,0.22726035269199696,0.4366,0.3887,0.3887,1,0.552743642,1,1
38,0.262,1,1,0.347621,0.19921356470727902,0.18316953529272098,0.7476,0.903,0.903,1,0.552743642,1,1
39,0.262,1,1,0.164594,0.094325019114006,0.08672838088599398,0.838,0.899,0.899,1,0.552743642,1,1
40,0.262,1,1,0.059683,0.034202948563017005,0.031448351436983,0.6849,0.551,0.551,1,0.552743642,1,1
41,0.262,1,1,0.006591,0.003777149841309,0.0034729501586909994,0.298,0.7742,0.7742,1,0.552743642,1,1
42,0.262,1,1,0.0,0.0,0.0,0.3884,0.802,0.802,1,0.552743642,1,1
43,0.262,1,1,0.0,0.0,0.0,0.6475,0.9157,0.9157,1,0.552743642,1,1
44,0.262,1,1,0.0,0.0,0.0,0.8488,0.9127,0.9127,1,0.552743642,1,1
45,0.262,1,1,0.0,0.0,0.0,0.8583,0.8477,0.8477,1,0.552743642,1,1
46,0.262,1,1,0.0,0.0,0.0,0.2796,0.1709,0.1709,1,0.552743642,1,1
47,0.262,1,1,0.0,0.0,0.0,0.1953,0.3699,0.3699,1,0.552743642,1,1
48,0.262,1,1,0.0,0.0,0.0,0.0815,0.1001,0.1001,1,0.552743642,1,1
49,0.262,1,1,0.0,0.0,0.0,0.4413,0.8028,0.8028,1,0.552743642,1,1
50,0.262,1,1,0.0,0.0,0.0,0.2937,0.8135,0.8135,1,0.552743642,1,1
51,0.262,1,1,0.0,0.0,0.0,0.7504,0.8991,0.8991,1,0.552743642,1,1
52,0.262,1,1,0.0,0.0,0.0,0.7305,0.3579,0.3579,1,0.552743642,1,1
53,0.262,1,1,0.0,0.0,0.0,0.3261,0.8459,0.8459,1,0.552743642,1,1
54,0.262,1,1,0.0,0.0,0.0,0.8511,0.8959,0.8959,1,0.552743642,1,1
55,0.262,1,1,0.0,0.0,0.0,0.6833,0.5719,0.5719,1,0.552743642,1,1
56,0.262,1,1,0.005816,0.003333015244584,0.0030645847554159997,0.2326,0.0769,0.0769,1,0.552743642,1,1
57,0.262,1,1,0.052608,0.030148429502592004,0.027720370497407998,0.4982,0.5045,0.5045,1,0.552743642,1,1
58,0.262,1,1,0.149284,0.08555121179031601,0.078661188209684,0.8202,0.9032,0.9032,1,0.552743642,1,1
59,0.262,1,1,0.318449,0.182495765409651,0.16779813459034898,0.4437,0.7515,0.7515,1,0.552743642,1,1
60,0.262,1,1,0.394808,0.22625534434039202,0.20803345565960799,0.1015,0.8826,0.8826,1,0.552743642,1,1
61,0.262,1,1,0.370163,0.21213186416453703,0.195047435835463,0.8305,0.9056,0.9056,1,0.552743642,1,1
62,0.262,1,1,0.276893,0.158680981794807,0.14590131820519298,0.6672,0.7122,0.7122,1,0.552743642,1,1
63,0.262,1,1,0.161215,0.092388592272285,0.08494790772771499,0.7903,0.688,0.688,1,0.552743642,1,1
64,0.262,1,1,0.064324,0.036862598451276006,0.033893801548724,0.2939,0.2056,0.2056,1,0.552743642,1,1
65,0.262,1,1,0.004807,0.002754780653493,0.0025329193465069995,0.6795,0.9034,0.9034,1,0.552743642,1,1
66,0.262,1,1,0.0,0.0,0.0,0.3207,0.2493,0.2493,1,0.552743642,1,1
67,0.262,1,1,0.0,0.0,0.0,0.7488,0.2506,0.2506,1,0.552743642,1,1
68,0.262,1,1,0.0,0.0,0.0,0.0857,0.7278,0.7278,1,0.552743642,1,1
69,0.262,1,1,0.0,0.0,0.0,0.2293,0.1817,0.1817,1,0.552743642,1,1
70,0.262,1,1,0.0,0.0,0.0,0.8399,0.9037,0.9037,1,0.552743642,1,1
