Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.459498309122,0.0
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.459498309122,0.0
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712.8436534123928,0.0
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.5650114548869,0.0
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6256.044141594646,0.0
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6256.044141594646,0.0
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18751.073996244464,0.0
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39622.28533301629,0.0
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62188.66086823575,0.0
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83622.61627670296,0.0
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103258.16756864198,0.0
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115247.1388505205,0.0
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134342.4717824728,0.0
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134342.4717824728,12233.147650320603
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123343.7480031608,0.0
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109659.27080937344,0.0
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97582.94801725057,0.0
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86045.4983986928,0.0
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76165.82759116117,0.0
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68112.89552418723,0.0
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62835.76698117501,0.0
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59515.82226334089,0.0
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55338.07896637886,0.0
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51473.448474804965,0.0
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44618.27873662698,0.0
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34701.878320918084,0.0
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20258.681809731694,0.0
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2892.93373479071,0.0
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14498.760915953098,0.0
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16280.121797294938,0.0
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38158.87637061905,0.0
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58349.859807479916,0.0
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89248.62831744866,0.0
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120147.3968274174,0.0
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134342.4717824728,0.0
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134342.4717824728,24895.797351393277
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134342.4717824728,11946.568793071358
