Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,3.7126864576326795e7,0.0,0.0,108190.79408761326,132789.2412247121,4.0659433833337794e6,1.4244010993173111e7,-6.184563972055912e-11,0.0,1.989055612534197e6,4.358591548052748e7,1.2251318780045284e7,499333.2331475947,1.1400342209440057e8
t1,4580.256708582392,0.0,0.0,0.0,0.0,786.5903472180727,2716.75819709832,0.0,0.0,388.3641223988422,0.0,762.030624702373,0.0,9234.0
t2,4580.256708582392,0.0,0.0,0.0,0.0,786.5903472180727,2716.75819709832,0.0,0.0,349.5902457355402,0.0,298.80450136567504,0.0,8732.0
t3,4580.256708582392,0.0,0.0,0.0,0.0,644.074456161909,2716.75819709832,0.0,0.0,417.91063815737874,0.0,0.0,0.0,8359.0
t4,4580.256708582392,0.0,0.0,0.0,0.0,472.50486131610324,2716.75819709832,0.0,0.0,401.48023300318454,0.0,0.0,0.0,8171.0
t5,4580.256708582392,0.0,0.0,0.0,0.0,536.766413222108,2716.75819709832,0.0,0.0,308.2186810971798,0.0,0.0,0.0,8142.0
t6,4580.256708582392,0.0,0.0,0.0,0.0,768.6704065948666,2716.75819709832,0.0,0.0,220.31468772442122,0.0,0.0,0.0,8286.0
t7,4580.256708582392,0.0,0.0,0.0,0.0,786.5903472180727,2716.75819709832,0.0,0.0,191.99406045746915,0.0,318.4006866437461,0.0,8594.0
t8,4580.256708582392,0.0,0.0,0.0,0.0,503.4178222195665,1738.7252461429248,0.0,0.0,241.10680861449532,0.0,1809.4934144406213,0.0,8873.0
t9,4580.256708582392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.34725418689192,5837.448337718439,0.0,0.0,10570.052300487723
t10,4580.256708582392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5325676079156985,11534.476392577466,0.0,0.0,16118.265668767774
t11,4580.256708582392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7462198178361545,14053.91363901512,0.0,0.0,18635.91656741535
t12,4580.256708582392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.266399630100994,15325.19231932274,0.0,0.0,19907.715427535233
t13,4580.256708582392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.705002308726447,14509.684044684156,0.0,0.0,19095.645755575275
t14,4580.256708582392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.025124086195689,14326.60056776688,0.0,0.0,18915.88240043547
t15,4580.256708582392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.99576894898659,12590.257886654003,0.0,0.0,17224.510364185382
t16,4580.256708582392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.22621981800948,9228.04627632691,0.0,0.0,13892.52920472731
t17,4580.256708582392,0.0,0.0,0.0,0.0,0.0,1081.506865300934,0.0,0.0,59.28779970658034,2623.041164547036,0.0,2748.9074618630575,11093.0
t18,4580.256708582392,0.0,0.0,0.0,0.0,0.0,1945.6107871243987,0.0,0.0,289.62587853822333,0.0,5211.50662575499,0.0,12027.000000000004
t19,4580.256708582392,0.0,0.0,0.0,0.0,0.0,1945.6107871243987,0.0,0.0,506.79197548078355,0.0,4923.340528812426,0.0,11956.0
t20,4580.256708582392,0.0,0.0,0.0,0.0,0.0,1945.6107871243987,0.0,0.0,492.41204435519677,0.0,4572.720459938013,0.0,11591.0
t21,4580.256708582392,0.0,0.0,0.0,0.0,0.0,1945.6107871243987,0.0,0.0,624.0818100981114,0.0,4012.050694195098,0.0,11162.0
t22,4580.256708582392,0.0,0.0,0.0,0.0,0.0,1945.6107871243987,0.0,0.0,566.0413633634535,0.0,3473.091140929756,0.0,10565.0
t23,4580.256708582392,0.0,0.0,0.0,0.0,0.0,1945.6107871243987,0.0,0.0,543.0858056827246,0.0,2756.046698610485,0.0,9825.0
t24,4580.256708582392,0.0,0.0,0.0,0.0,0.0,1945.6107871243987,0.0,0.0,470.7671765299092,0.0,1998.3653277633002,0.0,8995.0
t25,4580.256708582392,0.0,0.0,0.0,0.0,0.0,1945.6107871243987,0.0,0.0,268.5183520085395,0.0,1498.6141522846697,0.0,8293.0
t26,4580.256708582392,0.0,0.0,0.0,0.0,0.0,1945.6107871243987,0.0,0.0,286.815692207866,0.0,1055.3168120853431,0.0,7868.0
t27,4580.256708582392,0.0,0.0,0.0,0.0,0.0,1945.6107871243987,0.0,0.0,348.8811067797319,0.0,789.2513975134773,0.0,7664.0
t28,4580.256708582392,0.0,0.0,0.0,0.0,0.0,1945.6107871243987,0.0,0.0,679.8938427672462,0.0,411.23866152596304,0.0,7617.0
t29,4580.256708582392,0.0,0.0,0.0,0.0,0.0,1945.6107871243987,0.0,0.0,633.5785022516055,0.0,625.5540020416037,0.0,7785.0
t30,4580.256708582392,0.0,0.0,0.0,0.0,0.0,1945.6107871243987,0.0,0.0,462.3791222603602,0.0,1221.753382032849,0.0,8210.0
t31,4580.256708582392,0.0,0.0,0.0,0.0,0.0,1945.6107871243987,0.0,0.0,367.8668153885617,0.0,1954.2656889046473,0.0,8848.0
t32,4580.256708582392,0.0,0.0,0.0,0.0,0.0,1924.7171196967677,0.0,0.0,320.8875204158726,0.0,2546.1386513049697,0.0,9372.000000000002
t33,4580.256708582392,0.0,0.0,0.0,0.0,0.0,679.5262159371524,0.0,0.0,264.1741098747892,5134.308405387506,0.0,0.0,10658.26543978184
t34,4580.256708582392,0.0,0.0,0.0,0.0,0.0,679.5262159371524,0.0,0.0,378.4502304441028,8857.350569272283,0.0,0.0,14495.58372423593
t35,4580.256708582392,0.0,0.0,0.0,0.0,0.0,679.5262159371524,0.0,0.0,609.0853372798234,12878.101643381067,0.0,0.0,18746.969905180435
