Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,2.479991325363303e9
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,4.701839317963353e7
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,1.0360049996127209e8
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,6.279684413765346e8
NENGREST,NaturalGas_CCS100_Moderate,1,1,1.267429348139866e9
NENGREST,NENGREST_nuclear_1,1,1,0.0
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,1.2903068174087276e8
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.1717151258495817e9
NENGREST,Liion_Moderate,1,1,1.0294657608957194e9
NENGREST,TEGS,1,1,2.139726970457446e7
