Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
50000.0,1.0,1.0,1.0,1.0,168.0,1.0,1,23198.562,17155.15809936215
,,,,,,,2,23090.427,15520.961011780497
,,,,,,,3,22618.549,14949.97784406206
,,,,,,,4,22491.546,14438.842015278802
,,,,,,,5,22617.659,14185.936248938586
,,,,,,,6,22909.846,14826.127462486593
,,,,,,,7,23433.967,15528.266913207295
,,,,,,,8,24304.298,16593.680067288657
,,,,,,,9,24539.436,17034.047938525284
,,,,,,,10,25193.319,18470.221637877148
,,,,,,,11,25770.84,19619.97608841018
,,,,,,,12,25612.42,21213.459640960988
,,,,,,,13,25449.817,22708.13968191588
,,,,,,,14,25215.124,22565.18051183448
,,,,,,,15,24869.181,22363.0313692811
,,,,,,,16,24991.823,22098.973527258637
,,,,,,,17,25703.111,22764.31429798176
,,,,,,,18,26172.408,23121.58541027416
,,,,,,,19,25947.416,26773.48575500851
,,,,,,,20,25326.107,26588.004300326087
,,,,,,,21,25089.634,25319.47893654972
,,,,,,,22,24566.403,24008.73325169336
,,,,,,,23,23547.264,22320.7703624576
,,,,,,,24,23010.594,19823.265571311134
,,,,,,,25,22465.113,16360.844745702529
,,,,,,,26,22235.582,15117.223469052273
,,,,,,,27,22050.017,14421.457329377428
,,,,,,,28,22152.901,14238.7738031975
,,,,,,,29,22425.508,14144.728083653092
,,,,,,,30,22708.617,15120.52192526051
,,,,,,,31,23209.331,16397.619041698516
,,,,,,,32,23297.708,18807.8417676823
,,,,,,,33,23464.761,19888.10417742253
,,,,,,,34,24232.92,21004.975458547488
,,,,,,,35,24935.041,21835.8273337419
,,,,,,,36,25062.044,23243.17290089667
,,,,,,,37,24655.314,24429.931412256585
,,,,,,,38,24450.703,24521.429614826586
,,,,,,,39,24564.712,24836.28044002116
,,,,,,,40,25114.999,26398.702848557325
,,,,,,,41,27027.253,28701.863305872103
,,,,,,,42,28005.007,31797.604433741355
,,,,,,,43,28069.265,31044.632738944016
,,,,,,,44,27575.315,26920.475207134885
,,,,,,,45,27080.119,25428.73349539902
,,,,,,,46,26314.541,24085.502190781703
,,,,,,,47,25698.75,22392.07430016025
,,,,,,,48,24801.096,20667.441827582832
,,,,,,,49,24733.901,19491.55262100959
,,,,,,,50,24553.676,18561.368448864327
,,,,,,,51,24681.213,18213.786566998864
,,,,,,,52,24996.273,18375.772180921995
,,,,,,,53,25679.526,18776.213006118247
,,,,,,,54,26917.783,20363.818760341772
,,,,,,,55,28338.757,24484.84237662446
,,,,,,,56,29412.72,30218.95386817091
,,,,,,,57,30006.617,31257.419697220168
,,,,,,,58,30227.604,30995.570436886843
,,,,,,,59,29713.896,30366.90217755948
,,,,,,,60,30411.033,31038.55933164101
,,,,,,,61,29949.568,31502.02768369226
,,,,,,,62,29670.553,31007.56306176626
,,,,,,,63,30045.688,30985.667534693588
,,,,,,,64,31174.475,32247.604939162477
,,,,,,,65,33206.701,34713.198832138834
,,,,,,,66,33959.552,38008.68758523381
,,,,,,,67,33420.123,38434.00304553085
,,,,,,,68,33327.385,35398.09257210795
,,,,,,,69,32668.073,34036.5720905754
,,,,,,,70,32129.445,27305.00259897173
,,,,,,,71,31511.429,24420.34925051474
,,,,,,,72,29114.57,22482.49164813213
,,,,,,,73,29226.71,20732.64172600316
,,,,,,,74,29469.235,19501.174562235254
,,,,,,,75,29809.571,19023.125783683507
,,,,,,,76,29449.477,18854.669483805905
,,,,,,,77,29951.882,19080.603821848144
,,,,,,,78,30980.722,20450.726301707356
,,,,,,,79,32531.903,24928.71615522103
,,,,,,,80,33593.05,31268.346721097936
,,,,,,,81,33803.357,32766.41916970853
,,,,,,,82,33463.555,32233.107947030232
,,,,,,,83,32927.597,31071.328700200072
,,,,,,,84,32994.258,31523.94029441664
,,,,,,,85,32917.451,31944.830599120796
,,,,,,,86,33048.459,30780.033089194927
,,,,,,,87,33020.424,30542.742538816405
,,,,,,,88,32965.333,32096.15232380565
,,,,,,,89,33250.044,35030.0780095261
,,,,,,,90,34016.245,38286.23530073568
,,,,,,,91,33521.494,38251.862795343855
,,,,,,,92,32839.665,34850.102858496204
,,,,,,,93,31718.71,33411.9500584621
